genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
1243579.4	Salmonella enterica subsp. enterica serovar Moscow str. S-1843 strain S-1843	Complete	4690402	Good		1	99	99.6	100	0.6
57743.18	Salmonella enterica subsp. enterica serovar Weltevreden strain 139K	WGS	4868524	Good		71	99	99.7	99.7	0.3
2052597.7	Salmonella enterica subsp. enterica serovar Legon strain NRWCIIIB	WGS	4749100	Good		55	98.8	99.8	100	0
149539.340	Salmonella enterica subsp. enterica serovar Enteritidis strain SEE2	Complete	4677830	Good		1	99	99.4	99.7	0
1265678.3	Salmonella enterica subsp. enterica serovar Agona str. 05.O.06	WGS	4788176	Good	0	198	98.2	99	100	0
149539.339	Salmonella enterica subsp. enterica serovar Enteritidis strain SEE1	Complete	4678365	Good		1	99.3	99.5	100	0
1171376.3	Salmonella enterica subsp. enterica serovar Typhimurium str. U288	Complete	5017059	Good	3	4	99	99.5	100	0
2052597.6	Salmonella enterica subsp. enterica serovar Legon strain NRWCIIA	WGS	4747573	Good		51	98.9	99.8	100	0
1003186.3	Salmonella enterica subsp. enterica serovar Agona str. SA-2	WGS	4767154	Good	0	62	97.9	99.6	99.7	1.3
1003187.3	Salmonella enterica subsp. enterica serovar Agona str. SA-3	WGS	4762622	Good	0	118	97.4	99.3	100	2.7
1029980.3	Salmonella enterica subsp. enterica serovar Kentucky str. 5349	WGS	4811416	Good	0	128	98.2	99.4	100	0.6
1029984.3	Salmonella enterica subsp. enterica serovar Enteritidis str. SARB17	WGS	4673607	Good	0	243	96.5	98.7	97.4	2.8
1029996.3	Salmonella enterica subsp. enterica serovar Heidelberg str. SARA37	WGS	4945378	Good		74	98.4	99.1	99.7	0.3
1029999.3	Salmonella enterica subsp. enterica serovar Heidelberg str. SARA31	WGS	4751768	Good		63	98.8	99.1	100	0
1030000.3	Salmonella enterica subsp. enterica serovar Heidelberg str. RI-11-013193	WGS	4754676	Good		299	96.4	99.7	100	3.7
1030005.3	Salmonella enterica subsp. enterica serovar Heidelberg str. N418	WGS	4939504	Good		146	98.6	99	100	0.1
1030007.3	Salmonella enterica subsp. enterica serovar Heidelberg str. 670102-5	WGS	4761473	Good		192	97.1	99.6	100	2.8
1037262.4	Salmonella enterica subsp. enterica serovar Typhimurium str. AZ 057	WGS	4917909	Good	0	87	98.7	99.6	100	0.2
1054954.3	Salmonella enterica subsp. enterica serovar Heidelberg str. RI-11-014588	WGS	4707379	Good		463	92.8	99.6	100	8.1
1054959.4	Salmonella enterica subsp. enterica serovar Heidelberg str. N1536	WGS	4846869	Good		128	98.7	99.2	100	0.3
1072568.3	Salmonella enterica subsp. enterica serovar Paratyphi A str. GXS2268	WGS	4517278	Good	0	25	97	99.4	100	1.8
1072587.3	Salmonella enterica subsp. enterica serovar Agona str. 241981	WGS	4723630	Good	0	72	97	99.3	100	1.7
1072590.3	Salmonella enterica subsp. enterica serovar Agona str. 392869-2	WGS	4768952	Good	0	48	98.3	99.5	100	0.8
1072591.3	Salmonella enterica subsp. enterica serovar Agona str. 400095 11	WGS	4767352	Good	0	72	98.7	99.6	100	0.5
1072592.3	Salmonella enterica subsp. enterica serovar Agona str. 400095 13	WGS	4768493	Good	0	47	98.8	99.5	100	0.3
1072595.3	Salmonella enterica subsp. enterica serovar Agona str. 400095 18	WGS	4763855	Good	0	79	97.6	99.4	100	1.9
1079469.3	Salmonella enterica subsp. enterica serovar Saintpaul str. JO2008	WGS	4689603	Good	0	28	99	99.6	100	0
1079470.3	Salmonella enterica subsp. enterica serovar Pullorum str. 19945	WGS	4728922	Good	0	59	97.8	99.6	100	2.2
1079471.3	Salmonella enterica subsp. enterica serovar Pullorum str. 13036	WGS	4750838	Good	0	48	97.8	99.6	100	2
1079477.3	Salmonella enterica subsp. enterica serovar Muenchen str. baa1594	WGS	5588080	Good	0	213	98	99.5	100	0.8
108619.128	Salmonella enterica subsp. enterica serovar Newport strain CFSAN051026	WGS	4815456	Good		44	99	99.9	100	0
108619.210	Salmonella enterica subsp. enterica serovar Newport strain 131174	WGS	4759162	Good		45	98.8	99.6	99.7	0.5
108619.28	Salmonella enterica subsp. enterica serovar Newport strain CFSAN045051	WGS	4835576	Good		57	99.1	99.9	100	0
108619.35	Salmonella enterica subsp. enterica serovar Newport strain CFSAN003890	Complete	5028098	Good	1	2	98.8	99.6	100	0.3
1124908.3	Salmonella enterica subsp. enterica serovar Agona str. 467481	WGS	4759410	Good	0	59	98.7	99.5	100	0
1124915.3	Salmonella enterica subsp. enterica serovar Agona str. 447967 2-1	WGS	4746393	Good	0	70	99	99.6	100	0
1124918.3	Salmonella enterica subsp. enterica serovar Agona str. 339787	WGS	4732412	Good	0	62	99	99.6	100	0.3
1124919.3	Salmonella enterica subsp. enterica serovar Agona str. 632182-2	WGS	4731566	Good	0	49	98.8	99.5	97	0.3
1124921.3	Salmonella enterica subsp. enterica serovar Agona str. 419639 2-1	WGS	4820311	Good	0	52	99.3	99.6	100	0
1124925.3	Salmonella enterica subsp. enterica serovar Bareilly str. ATCC 9115	WGS	4713741	Good	0	46	98.5	99.3	100	1.4
1124933.3	Salmonella enterica subsp. enterica serovar Hadar str. ATCC 51956	WGS	4695077	Good	0	65	97.9	99.5	100	1.4
1124935.4	Salmonella enterica subsp. enterica serovar Heidelberg str. 24390	WGS	4862165	Good	0	63	98.4	99.3	100	0
1124940.4	Salmonella enterica subsp. enterica serovar Heidelberg str. N18393	WGS	4900950	Good		85	98.6	99.3	100	0.1
1124943.4	Salmonella enterica subsp. enterica serovar Heidelberg str. 24393	WGS	4973291	Good		154	96.6	99.3	100	3.2
1124944.5	Salmonella enterica subsp. enterica serovar Heidelberg str. N20134	WGS	4861029	Good		132	97.6	99.2	99.5	0.8
1124946.4	Salmonella enterica subsp. enterica serovar Heidelberg str. CVM24359	WGS	5079733	Good		238	96.7	99	99.5	1.3
1124952.3	Salmonella enterica subsp. enterica serovar Kentucky str. 22694	WGS	5001063	Good	0	101	98.4	99.5	99.7	0.3
1124954.3	Salmonella enterica subsp. enterica serovar Kentucky str. 20793	WGS	4873521	Good	0	96	98.5	99.5	99.7	0.1
1124959.3	Salmonella enterica subsp. enterica serovar Muenster str. 420	WGS	4713582	Good	0	53	98.4	98.9	100	0
1124964.3	Salmonella enterica subsp. enterica serovar Saintpaul str. 9712	WGS	4687451	Good	0	42	98.5	99.5	100	0.3
1124966.3	Salmonella enterica subsp. enterica serovar Senftenberg str. 604314	WGS	4722122	Good	0	68	98.5	99.6	100	0.8
1124967.3	Salmonella enterica subsp. enterica serovar Soerenga str. 695	WGS	4737668	Good	0	204	98.2	99.4	99.1	0.3
1124968.3	Salmonella enterica subsp. enterica serovar Stanley str. ATCC 7308	WGS	4687824	Good	0	184	97.3	99.3	99.6	2.5
1128960.5	Salmonella enterica subsp. enterica serovar Heidelberg str. 41576	WGS	4902581	Good		189	97.5	99	99.7	1.6
1128966.4	Salmonella enterica subsp. enterica serovar Heidelberg str. 29169	WGS	4748815	Good		160	98.2	99	99.2	0.5
1128969.4	Salmonella enterica subsp. enterica serovar Heidelberg str. N18453	WGS	4874484	Good		202	98.3	99.1	99.5	0.8
1137739.4	Salmonella enterica subsp. enterica serovar Heidelberg str. SARA33	WGS	4975340	Good	0	176	83.7	98.4	98.4	16.1
1141101.3	Salmonella enterica subsp. enterica serovar Typhimurium str. ST1660/06	WGS	5026150	Good	0	8	98.4	99.4	98.8	1
1147754.3	Salmonella enterica subsp. enterica serovar Enteritidis str. LA5	WGS	4627838	Good	0	74	98.1	99	99.7	0
115981.70	Salmonella enterica subsp. enterica serovar Montevideo strain NCTC5747	WGS	4652581	Good		2	99.3	99.7	100	1.4
1160717.4	Salmonella enterica subsp. enterica serovar Heidelberg str. B182	Complete	4788046	Good	1	2	98.4	99.5	100	0.3
1169661.3	Salmonella enterica subsp. enterica serovar Typhi str. UJ816A	WGS	4627917	Good	0	334	95.8	97.2	98.1	0
1173434.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000205	WGS	4648330	Good		175	98.9	99.3	100	0
1173439.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000214	WGS	4573161	Good		125	98.9	99.3	99.7	0
1173447.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000227	WGS	4958561	Good		368	98.6	99.1	100	0.3
1173448.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000230	WGS	4634548	Good		173	91.6	99	99.2	11
1173450.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000221	WGS	4912802	Good		216	98.6	99.2	100	0
1173451.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000208	WGS	4825027	Good		244	98.6	99.4	99.7	0
1173452.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000198	WGS	4574773	Good		93	98.8	99.3	100	0
1173454.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000192	WGS	4574665	Good		81	98.8	99.3	100	0
1173456.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000228	WGS	4733135	Good		56	99.1	99.4	100	0
1173458.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000206	WGS	4573824	Good		71	98.8	99.3	100	0
1173463.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000183	WGS	4590051	Good	0	89	98.4	99.4	99.7	0.3
1173468.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000200	WGS	4689488	Good	0	49	98.2	99	99.7	1
1173475.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000187	WGS	4621663	Good		66	98.9	99.3	100	0
1173478.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000232	WGS	4701033	Good		211	88.5	99.1	99.7	14.7
1173569.3	Salmonella enterica subsp. enterica serovar Nottingham strain 3738 H	WGS	4636370	Good		58	99	99.7	100	0.6
1173798.3	Salmonella enterica subsp. enterica serovar Albany str. ATCC 51960	WGS	4673604	Good	0	79	98.2	98.9	99.4	0.3
1173843.4	Salmonella enterica subsp. enterica serovar Heidelberg str. 86-0255	WGS	4742500	Good		118	97.3	99.6	100	2.6
1173844.4	Salmonella enterica subsp. enterica serovar Heidelberg str. 87-0208	WGS	4745408	Good		81	97.6	99.7	100	1.4
1173846.4	Salmonella enterica subsp. enterica serovar Heidelberg str. 89-0213	WGS	4751684	Good		42	99.1	99.7	100	0.3
1173847.4	Salmonella enterica subsp. enterica serovar Heidelberg str. 90-0318	WGS	4765749	Good		293	95.3	99.7	100	4
1173877.3	Salmonella enterica subsp. enterica serovar Montevideo str. FVM_628064	WGS	4552045	Good		598	95.4	98	96.3	2.9
1173940.3	Salmonella enterica subsp. enterica serovar Worthington str. ATCC 9607	WGS	4776921	Good	0	346	97	97.6	97.2	0.3
1176488.3	Salmonella enterica subsp. enterica serovar Typhi str. CR0044	WGS	4696714	Good	0	201	97.7	99.2	98.9	0
1182164.3	Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN00322	WGS	4748949	Good	0	74	98.2	99.3	99.7	0.3
1182165.4	Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN00323	WGS	4737336	Good		116	97.5	99.3	100	0.5
1182166.4	Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN00324	WGS	4869682	Good		87	98.2	99.7	100	0.6
1182178.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000753	WGS	4764828	Good		57	98.8	99.3	100	0
1182183.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000954	WGS	4764829	Good		98	98.8	99.3	100	0
1182184.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000955	WGS	4757990	Good		290	98.4	98.9	99.2	0
1182185.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000956	WGS	4785362	Good		193	98.4	99.3	99.7	0.3
1182193.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000963	WGS	4762738	Good		113	98.8	99.3	100	0
1183389.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000966	WGS	4759458	Good		249	99	99.6	100	0
1183390.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000967	WGS	4762499	Good		280	98.2	98.7	99.7	0
1183391.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000968	WGS	4860558	Good		152	99	99.6	100	0
1183393.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000970	WGS	4766022	Good		129	98.8	99.3	100	0
1192585.4	Salmonella enterica subsp. enterica serovar Enteritidis str. 08-1080	WGS	4652246	Good	0	188	98.8	99	99.7	0
1192588.4	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K1726	WGS	4729571	Good	0	191	98.9	99.2	99.7	0.3
1192593.4	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	WGS	4734529	Good	0	197	98.7	99	99.7	0
1194150.3	Salmonella enterica subsp. enterica serovar Litchfield str. CFSAN001076	WGS	4720275	Good	0	98	97.3	99.3	97.7	0.9
1194151.3	Salmonella enterica subsp. enterica serovar Norwich str. CFSAN001077	WGS	4814323	Good	0	271	98.2	99.2	99.4	0
1194155.3	Salmonella enterica subsp. enterica serovar London str. CFSAN001081	WGS	4240424	Poor	0	1963	93.6	95.2	91.3	0.3
1194156.3	Salmonella enterica subsp. enterica serovar Havana str. CFSAN001082	WGS	4620389	Good	0	480	98.7	99.3	98.6	0
1194159.3	Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624	WGS	4578871	Good	0	27	97.9	99.4	99.3	3.9
1196830.3	Salmonella enterica subsp. enterica serovar Nchanga str. CFSAN001092	WGS	4727470	Good	0	665	98.5	98.9	96.6	0
1208611.3	Salmonella enterica subsp. enterica serovar Abaetetuba str. ATCC 35640	WGS	4489488	Good	0	199	96.8	98.7	99.6	2.3
1208622.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001118	WGS	4764681	Good		69	98.8	99.3	100	0
1208624.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001099	WGS	4765179	Good		188	98.7	99.3	100	0
1218146.3	Salmonella enterica subsp. enterica serovar Typhimurium str. STm4	WGS	4903391	Good	0	266	98.4	99.3	99.5	0
1218153.3	Salmonella enterica subsp. enterica serovar Typhimurium str. STm5	WGS	4817678	Poor	0	1367	94.1	95.3	94.4	0.5
1232184.3	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001591	WGS	4772107	Good		39	98.4	99.3	100	1
1240694.4	Salmonella enterica subsp. enterica serovar Blegdam str. S-1824 strain S-1824	Complete	4693979	Good		1	99.2	99.6	100	0.3
1242089.3	Salmonella enterica subsp. enterica serovar Borreze str. SA20041063 strain SA20041063	Complete	4777558	Good		1	99.7	99.9	100	0
1242100.3	Salmonella enterica subsp. enterica serovar Itami str. SA20014991	WGS	4737949	Good		23	99	99.9	99.7	0.8
1242107.3	Salmonella enterica subsp. enterica serovar Macclesfield str. S-1643 strain S-1643	Complete	5268613	Good	2	3	98.3	99.5	99.7	1.7
1243576.3	Salmonella enterica subsp. enterica serovar Manhattan str. SA20034532	WGS	4634422	Good		12	99.2	99.8	100	0.1
1243586.3	Salmonella enterica subsp. enterica serovar Ouakam str. SA20034636 strain SA20034636	Complete	4874915	Good		1	99.1	99.8	100	0.6
1243587.3	Salmonella enterica subsp. enterica serovar Panama str. SA20030878	WGS	4803210	Good		44	98	99.6	100	2.8
1243588.3	Salmonella enterica subsp. enterica serovar Paratyphi A str. SA19950809	WGS	4539705	Good		12	97.8	99.8	100	0.3
1243591.3	Salmonella enterica subsp. enterica serovar Quebec str. S-1267 strain S-1267	Complete	4645312	Good	2	3	98.9	99.6	100	3.6
1243595.3	Salmonella enterica subsp. enterica serovar Wandsworth str. SA20092095 strain SA20092095	Complete	4916040	Good		1	99.1	99.8	100	0
1243618.3	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110353	Complete	4710452	Good		1	93.4	99.2	99.5	6.7
1243620.3	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110355	Complete	4681839	Good		1	99	99.3	100	0.3
1244118.3	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110360	Complete	4678618	Good		1	99	99.3	100	0
1244119.3	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110361	Complete	4682911	Good		1	98.9	99.3	100	0
1247529.3	Salmonella enterica subsp. enterica serovar Enteritidis str. 10-34587	WGS	4727258	Good	0	124	96.6	99.2	100	2.5
1265618.3	Salmonella enterica subsp. enterica serovar Agona str. 22.H.04	WGS	4778651	Good	0	173	99	99.3	100	0
1265621.3	Salmonella enterica subsp. enterica serovar Agona str. 38.O.03	WGS	4744968	Good	0	171	98.4	99	100	0
1265623.3	Salmonella enterica subsp. enterica serovar Agona str. 46.E.09	WGS	4736989	Good	0	221	98.8	99.2	100	0
1265625.3	Salmonella enterica subsp. enterica serovar Agona str. 49.E.09	WGS	4748346	Good	0	152	98.8	99.3	99.7	0
1265631.3	Salmonella enterica subsp. enterica serovar Agona str. 59.F.08	WGS	4710013	Good	0	134	98.9	99.3	100	0
1265632.3	Salmonella enterica subsp. enterica serovar Agona str. 64.H.00	WGS	4772491	Good	0	169	98.9	99.3	100	0
1265633.3	Salmonella enterica subsp. enterica serovar Agona str. 69.H.06	WGS	4822784	Good	0	181	98.9	99.4	100	0.8
1265636.3	Salmonella enterica subsp. enterica serovar Agona str. 03.O.05	WGS	4883733	Good	0	183	98.6	99.3	100	0
1265638.3	Salmonella enterica subsp. enterica serovar Agona str. 13.E.05	WGS	4753411	Good	0	153	98.9	99.3	100	0
1265639.3	Salmonella enterica subsp. enterica serovar Agona str. 23.F.01	WGS	4817447	Good	0	171	98.5	99	100	0
1265641.3	Salmonella enterica subsp. enterica serovar Agona str. 34.H.09	WGS	4782513	Good	0	153	98.6	99	100	0
1265642.3	Salmonella enterica subsp. enterica serovar Agona str. 06.O.05	WGS	4888299	Good	0	176	98.2	98.9	100	0
1265643.3	Salmonella enterica subsp. enterica serovar Agona str. 11.A.05	WGS	4734406	Good	0	144	98.4	99.4	100	1.1
1265646.3	Salmonella enterica subsp. enterica serovar Agona str. 32.A.00	WGS	4827802	Good	0	248	98.7	99.3	100	0
1265651.3	Salmonella enterica subsp. enterica serovar Agona str. 37.F.02	WGS	4733023	Good	0	151	99	99.4	100	0
1265655.3	Salmonella enterica subsp. enterica serovar Agona str. 52.F.08	WGS	4713502	Good	0	142	99.1	99.5	100	0
1265659.3	Salmonella enterica subsp. enterica serovar Agona str. 14.E.05	WGS	4753553	Good	0	146	98.8	99.2	100	0
1265661.3	Salmonella enterica subsp. enterica serovar Agona str. 30.H.04	WGS	4872238	Good	0	160	98.8	99.3	100	0.5
1265662.3	Salmonella enterica subsp. enterica serovar Agona str. 50.E.08	WGS	4783943	Good	0	155	98.4	98.8	99.6	0
1265664.3	Salmonella enterica subsp. enterica serovar Agona str. 60.O.08	WGS	4714157	Good	0	152	98.7	99.2	100	0.3
1265665.3	Salmonella enterica subsp. enterica serovar Agona str. 02.O.05	WGS	4952200	Good	0	174	98.4	99.3	100	0
1265668.3	Salmonella enterica subsp. enterica serovar Agona str. 19.F.03	WGS	4719616	Good	0	156	98.8	99.2	100	0
1265669.3	Salmonella enterica subsp. enterica serovar Agona str. 35.H.08	WGS	4750099	Good	0	132	99	99.4	100	0
1265670.3	Salmonella enterica subsp. enterica serovar Agona str. 43.E.09	WGS	4745097	Good	0	145	99	99.3	100	0
1265673.3	Salmonella enterica subsp. enterica serovar Agona str. 01.O.05	WGS	4791364	Good	0	161	98.5	99	100	0
1265676.3	Salmonella enterica subsp. enterica serovar Agona str. 53.F.08	WGS	4712780	Good	0	141	99.1	99.5	100	0
1265680.3	Salmonella enterica subsp. enterica serovar Agona str. 15.H.03	WGS	4752453	Good	0	158	98.8	99.3	100	0.3
1271864.3	Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002069	Complete	4932086	Good	2	3	99	99.5	100	0
1275975.3	Salmonella enterica subsp. enterica serovar Newport str. Henan_3	WGS	4815676	Good	0	77	98.7	99	100	0
1620419.11	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N44697	WGS	4989355	Good		84	99	99.6	100	0
1620419.12	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N44709	WGS	4912825	Good		157	99.3	99.8	100	0
1620419.25	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N45950	WGS	4948791	Good		71	99.2	99.8	100	0
1620419.27	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N46825	WGS	5015165	Good		85	99.3	99.8	100	0.3
1620419.29	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N46844	WGS	5042650	Good		154	99.2	99.8	100	0
1620419.3	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N43469	WGS	4949958	Good		149	99.2	99.8	100	0
1620419.34	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N47715	WGS	4883559	Good		84	99.3	99.8	100	0
1620419.35	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N47728	WGS	4914661	Good		79	99.2	99.8	100	0
1620419.38	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N48679	WGS	5018354	Good		95	99.1	99.8	100	0
1620419.39	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N48680	WGS	4970769	Good		80	99.3	99.8	100	0
1620419.41	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N48689	WGS	5060129	Good		114	98.9	99.6	100	0.3
1620419.43	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N50425	WGS	5049093	Good		77	99.3	99.8	100	0
1620419.44	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N50430	WGS	4894545	Good		78	99.2	99.8	100	0
1620419.47	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N51268	WGS	5015511	Good		76	99.2	99.8	100	0.3
1620419.5	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N43824	WGS	4973407	Good		79	99.2	99.8	100	0
1620419.51	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N51301	WGS	4955133	Good		71	99.3	99.8	100	0
1620419.53	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N45390	WGS	4950598	Good		76	99.2	99.8	100	0
1620419.56	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N46841	WGS	5009440	Good		190	98.7	99.8	100	0.6
1620419.57	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N46843	WGS	4985206	Good		155	98.9	99.8	100	0.5
1620419.7	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N43830	WGS	4851854	Good		87	98.9	99.6	100	0
1620419.70	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N38858	WGS	4962829	Good		81	99	99.9	100	0
1620419.71	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N38944	WGS	4991931	Good		89	98.9	99.8	99.7	0
1620419.74	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N31392	WGS	5007170	Good		101	98.7	99.6	100	0
1620419.77	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N32056	WGS	5093313	Good		100	99.1	99.6	100	0
1620419.78	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N38234	WGS	4935916	Good		90	99.2	99.8	100	0.3
1620419.79	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N38873	WGS	5268675	Good		101	98.9	99.9	100	0
1620419.86	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N40935	WGS	5025252	Good		88	99.1	99.6	100	0
1620419.9	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N43832	WGS	4949093	Good		86	99.2	99.8	100	0
1620419.93	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N42518	WGS	5160870	Good		132	99	99.7	100	0
165302.6	Salmonella enterica subsp. enterica serovar Reading strain CVM N51247	WGS	4659144	Good		55	99	99.8	100	0
165302.8	Salmonella enterica subsp. enterica serovar Reading strain CVM N29378	WGS	4627374	Good		55	99	99.8	100	0
1697389.3	Salmonella enterica subsp. enterica serovar I 4,5,12:i- strain CVM N50420	WGS	4942589	Good		71	98.9	99.9	100	0
1299044.4	Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002064	Complete	4821559	Good	1	2	99	99.5	100	0
1323580.3	Salmonella enterica subsp. enterica serovar Oranienburg str. S-76	WGS	4626172	Good	0	182	96.1	99.3	99.7	5.1
