genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
1313.15784	Streptococcus pneumoniae strain NTPn 183					194	99.2	99.6	100	1.6
1313.15770	Streptococcus pneumoniae strain NTPn 152					189	99.3	99.6	100	1.7
1313.13979	Streptococcus pneumoniae strain C144.66	WGS	1879803	Good		108	96.4	96.7	95.3	0.2
1313.13969	Streptococcus pneumoniae strain SPN_01	WGS	2029162	Good		64	98.9	99.6	100	1.8
1315308.3	Streptococcus pneumoniae MNZ14	WGS	2131549	Good	0	79	99.3	99.5	98.8	0.5
1313.5265	Streptococcus pneumoniae ECC_1910	WGS	2103444	Good		308	98.9	99.2	99.2	0.5
1313.6799	Streptococcus pneumoniae	WGS	2071732	Good		54	98.3	99.5	100	0.6
1313.6224	Streptococcus pneumoniae strain 0375	WGS	2125828	Good		62	99.2	99.6	100	0.8
1313.6786	Streptococcus pneumoniae strain 0379	WGS	2123747	Good		69	99.2	99.6	100	0.8
1313.15902	Streptococcus pneumoniae strain NCTC11902	Complete	2093242	Good		1	99.1	99.6	100	0.8
1313.5270	Streptococcus pneumoniae ECC_3452	WGS	2132262	Good		178	99	99.4	99.5	0.7
1313.5773	Streptococcus pneumoniae strain 208_15	WGS	2133453	Good		62	99	99.6	100	0.8
1313.6220	Streptococcus pneumoniae strain 0273	WGS	2148845	Good		95	98.9	99.3	99.5	0.7
1313.6789	Streptococcus pneumoniae strain 0206	WGS	2122391	Good		64	99.2	99.6	100	0.9
1313.5867	Streptococcus pneumoniae strain 0381	WGS	2126494	Good		65	99.2	99.6	100	0.9
1313.5282	Streptococcus pneumoniae NT_110_58	Complete	2287774	Good		1	99	99.4	99.5	0.8
1313.6542	Streptococcus pneumoniae strain R34-3088	WGS	2148445	Good		211	98.9	99.3	99.5	0.8
1313.5697	Streptococcus pneumoniae strain 0376	WGS	2128383	Good		118	99	99.5	99.4	0.9
170187.12	Streptococcus pneumoniae TIGR4 [WGS]	WGS	2016795	Good	0	218	98.7	99.4	99.1	0.8
1313.12160	Streptococcus pneumoniae strain SMRU1020	WGS	2144068	Good		65	99.2	99.5	98.9	0.9
1313.5835	Streptococcus pneumoniae strain 0270	WGS	2142165	Good		113	99	99.3	99.5	1
1313.6430	Streptococcus pneumoniae strain 0378	WGS	2131392	Good		70	99	99.5	100	1.1
1313.15782	Streptococcus pneumoniae strain NTPn 181					159	99	99.4	99.5	1
1313.6770	Streptococcus pneumoniae strain K01_01244	WGS	2036583	Good		145	98.6	99.2	98.9	0.1
1313.9897	Streptococcus pneumoniae strain SA152	WGS	2152470	Good		156	98.5	99.1	99.5	0.2
1313.8286	Streptococcus pneumoniae strain 2842STDY5753665	WGS	2175641	Good		72	98.5	99.4	100	0.3
1313.8141	Streptococcus pneumoniae strain 2842STDY5881949	WGS	2091317	Good		31	99.1	99.9	100	0.5
1313.13900	Streptococcus pneumoniae strain 37119	WGS	2039338	Good		58	98.9	99.8	100	0.5
1313.13899	Streptococcus pneumoniae strain 21295	WGS	2035286	Good		60	98.9	99.8	100	0.5
1313.6424	Streptococcus pneumoniae strain 0128	WGS	2122568	Good		126	98.9	99.2	99	0.3
1313.8082	Streptococcus pneumoniae strain 2842STDY5643744	WGS	2085395	Good		30	99	99.6	99.7	0.5
1313.8090	Streptococcus pneumoniae strain 2842STDY5881948	WGS	2092817	Good		29	99	99.8	99.7	0.5
1313.5274	Streptococcus pneumoniae ECC_3508	WGS	2114550	Good		90	99.1	99.4	99.5	0.5
1313.6269	Streptococcus pneumoniae strain 23A	WGS	2150927	Good		88	98.9	99.6	100	0.6
1313.6445	Streptococcus pneumoniae strain 0310	WGS	2147764	Good		92	98.8	99.3	99.5	0.5
1313.6177	Streptococcus pneumoniae strain 34	WGS	2072088	Good		39	98.6	99.8	99.7	0.5
1313.13893	Streptococcus pneumoniae strain 41617	WGS	2071981	Good		60	99	99.8	100	0.2
1313.13885	Streptococcus pneumoniae strain 48565	WGS	2038526	Good		67	99	99.7	100	0.2
1313.7163	Streptococcus pneumoniae strain 2842STDY5643694	WGS	2054897	Good		29	99	99.5	100	0.2
1313.8466	Streptococcus pneumoniae strain 2842STDY5753676	WGS	2071975	Good		44	99	99.8	100	0.2
1313.9906	Streptococcus pneumoniae strain SA106	WGS	2123447	Good		150	98.5	99.1	99.5	0
1313.7602	Streptococcus pneumoniae strain 2842STDY5753280	WGS	1986836	Good		26	99.1	99.5	99.8	0.2
1313.8073	Streptococcus pneumoniae strain 2842STDY5753771	WGS	2106515	Good		35	98.9	99.7	100	0.2
1313.8153	Streptococcus pneumoniae strain 2842STDY5753276	WGS	2064839	Good		50	98.9	99.3	100	0.2
1313.7652	Streptococcus pneumoniae strain 2842STDY5753321	WGS	2099662	Good		57	98.8	99.5	100	0.2
1313.6817	Streptococcus pneumoniae strain 19F	WGS	2124989	Good		61	98.7	99.3	100	0.2
1313.8005	Streptococcus pneumoniae strain 2842STDY5753150	WGS	2142247	Good		48	98.7	99.4	100	0.2
1313.8317	Streptococcus pneumoniae strain 2842STDY5644104	WGS	2042965	Good		33	98.8	99.6	99.8	0.2
170187.35	Streptococcus pneumoniae TIGR4	Complete	2163340	Good		1	98.6	99.4	100	0.2
1313.9900	Streptococcus pneumoniae strain SA140	WGS	2164533	Good		162	98.6	99.2	100	0.2
1313.9910	Streptococcus pneumoniae strain SA153	WGS	2168166	Good		150	98.6	99.3	100	0.2
1313.7366	Streptococcus pneumoniae strain 2842STDY5753599	WGS	2103857	Good		65	98.6	99.4	100	0.2
170187.11	Streptococcus pneumoniae TIGR4	Complete	2160842	Good	0	1	99	99.6	100	0.3
1313.5664	Streptococcus pneumoniae strain 6A	WGS	2247960	Good		117	99	99.7	100	0.3
1313.6411	Streptococcus pneumoniae strain 34	WGS	2065931	Good		46	98.8	99.8	99.7	0.2
1313.7639	Streptococcus pneumoniae strain 2842STDY5644478	WGS	2108566	Good		49	98.7	99.4	99.8	0.2
1330044.3	Streptococcus pneumoniae BHN427	WGS	2108487	Good	0	76	98.4	99.4	99.1	0
1313.7262	Streptococcus pneumoniae strain 2842STDY5643769	WGS	2117561	Good		36	98.9	99.7	100	0.3
1313.7560	Streptococcus pneumoniae strain 2842STDY5753812	WGS	2153378	Good		39	98.9	99.7	100	0.3
1313.7723	Streptococcus pneumoniae strain 2842STDY5881939	WGS	2057476	Good		29	98.9	99.4	100	0.3
1313.13835	Streptococcus pneumoniae strain SWU02	Complete	2092148	Good		1	98.9	99.3	100	0.3
1313.6317	Streptococcus pneumoniae strain 362412	WGS	2080922	Good		225	98.4	99.3	100	0.2
1313.7202	Streptococcus pneumoniae strain 2842STDY5643689	WGS	2128289	Good		42	98.9	99.5	99.9	0.3
1313.7956	Streptococcus pneumoniae strain 2842STDY5644342	WGS	2112744	Good		45	98.8	99.3	100	0.3
1313.7638	Streptococcus pneumoniae strain 2842STDY5644404	WGS	2166522	Good		39	98.4	99.2	99.9	0.2
1313.9856	Streptococcus pneumoniae strain 9029	WGS	2067424	Good		136	98.7	99.2	99.5	0.2
1313.7989	Streptococcus pneumoniae strain 2842STDY5881916	WGS	2117577	Good		48	98.4	99.3	99.8	0.2
1313.8365	Streptococcus pneumoniae strain 2842STDY5644304	WGS	2104518	Good		31	98.7	99.4	99.9	0.3
1313.6433	Streptococcus pneumoniae strain 223832	WGS	2071342	Good		161	98.8	99.7	100	0
1313.7162	Streptococcus pneumoniae strain 2842STDY5644652	WGS	2061479	Good		48	98.8	99.6	100	0
1313.7183	Streptococcus pneumoniae strain 2842STDY5644682	WGS	2023178	Good		50	98.8	99.6	100	0
1313.7982	Streptococcus pneumoniae strain 2842STDY5753577	WGS	2132540	Good		34	98.8	99.3	100	0
1313.8304	Streptococcus pneumoniae strain 2842STDY5644409	WGS	2130883	Good		55	98.8	99.3	100	0
1313.8616	Streptococcus pneumoniae strain 2690STDY5561684	WGS	2076846	Good		33	98.8	99.7	100	0
1313.8634	Streptococcus pneumoniae strain 2690STDY5561678	WGS	2077603	Good		32	98.8	99.7	100	0
1313.8635	Streptococcus pneumoniae strain 2690STDY5561718	WGS	2076095	Good		32	98.8	99.7	100	0
1313.8637	Streptococcus pneumoniae strain 2690STDY5561831	WGS	2074331	Good		31	98.8	99.7	100	0
1313.8653	Streptococcus pneumoniae strain 2690STDY5561804	WGS	2076099	Good		33	98.8	99.7	100	0
1313.8672	Streptococcus pneumoniae strain 2690STDY5561825	WGS	2075726	Good		28	98.8	99.7	100	0
1313.8733	Streptococcus pneumoniae strain 2690STDY5561777	WGS	2074478	Good		39	98.8	99.7	100	0
1313.8734	Streptococcus pneumoniae strain 2690STDY5561797	WGS	2073426	Good		39	98.8	99.7	100	0
1313.8735	Streptococcus pneumoniae strain 2690STDY5561714	WGS	2076375	Good		36	98.8	99.7	100	0
1313.8737	Streptococcus pneumoniae strain 2690STDY5561929	WGS	2075043	Good		31	98.8	99.7	100	0
1313.8746	Streptococcus pneumoniae strain 2690STDY5561863	WGS	2075814	Good		33	98.8	99.7	100	0
1313.8749	Streptococcus pneumoniae strain 2690STDY5561799	WGS	2073059	Good		40	98.8	99.7	100	0
1313.8764	Streptococcus pneumoniae strain 2690STDY5561826	WGS	2074294	Good		33	98.8	99.7	100	0
1313.8832	Streptococcus pneumoniae strain 2690STDY5561778	WGS	2075250	Good		32	98.8	99.7	100	0
1313.8834	Streptococcus pneumoniae strain B10366	WGS	2179825	Good		51	98.8	99.4	100	0
1313.8837	Streptococcus pneumoniae strain 2690STDY5561782	WGS	2074834	Good		30	98.8	99.7	100	0
1313.8838	Streptococcus pneumoniae strain 2690STDY5561741	WGS	2076269	Good		40	98.8	99.7	100	0
1313.8875	Streptococcus pneumoniae strain 2690STDY5561753	WGS	2073706	Good		37	98.8	99.7	100	0
1313.8905	Streptococcus pneumoniae strain 2690STDY5561883	WGS	2075759	Good		31	98.8	99.7	100	0
1313.8908	Streptococcus pneumoniae strain 2690STDY5561763	WGS	2076106	Good		41	98.8	99.7	100	0
1313.8973	Streptococcus pneumoniae strain 2690STDY5561844	WGS	2076063	Good		34	98.8	99.7	100	0
1313.8976	Streptococcus pneumoniae strain 2690STDY5561706	WGS	2075490	Good		35	98.8	99.7	100	0
1313.9007	Streptococcus pneumoniae strain 2690STDY5561838	WGS	2073590	Good		28	98.8	99.7	100	0
1313.9018	Streptococcus pneumoniae strain 2690STDY5561698	WGS	2074033	Good		33	98.8	99.7	100	0
1313.9032	Streptococcus pneumoniae strain 2690STDY5561820	WGS	2074970	Good		34	98.8	99.7	100	0
1313.9041	Streptococcus pneumoniae strain 2690STDY5561864	WGS	2075516	Good		37	98.8	99.7	100	0
1313.9042	Streptococcus pneumoniae strain 2690STDY5561865	WGS	2077067	Good		27	98.8	99.7	100	0
1313.9084	Streptococcus pneumoniae strain 2690STDY5561915	WGS	2076677	Good		37	98.8	99.7	100	0
1313.9103	Streptococcus pneumoniae strain 2690STDY5561895	WGS	2075507	Good		37	98.8	99.7	100	0
1313.9104	Streptococcus pneumoniae strain 2690STDY5561677	WGS	2075923	Good		33	98.8	99.7	100	0
1313.9121	Streptococcus pneumoniae strain 2690STDY5561694	WGS	2077627	Good		31	98.8	99.7	100	0
1313.9134	Streptococcus pneumoniae strain 2690STDY5561859	WGS	2075154	Good		31	98.8	99.7	100	0
1313.9150	Streptococcus pneumoniae strain 2690STDY5561723	WGS	2075689	Good		35	98.8	99.7	100	0
1313.9185	Streptococcus pneumoniae strain 2690STDY5561914	WGS	2077111	Good		28	98.8	99.8	100	0
1313.9203	Streptococcus pneumoniae strain 2690STDY5561854	WGS	2075275	Good		32	98.8	99.7	100	0
1313.9206	Streptococcus pneumoniae strain 2690STDY5561823	WGS	2076037	Good		29	98.8	99.7	100	0
1313.9238	Streptococcus pneumoniae strain 2690STDY5561850	WGS	2075681	Good		36	98.8	99.7	100	0
1313.9240	Streptococcus pneumoniae strain 2690STDY5561840	WGS	2077402	Good		32	98.8	99.7	100	0
1313.9249	Streptococcus pneumoniae strain 2690STDY5561848	WGS	2076579	Good		30	98.8	99.7	100	0
1313.9254	Streptococcus pneumoniae strain 2690STDY5561700	WGS	2077361	Good		35	98.8	99.7	100	0
1313.9261	Streptococcus pneumoniae strain 2690STDY5561846	WGS	2074847	Good		34	98.8	99.7	100	0
1313.9262	Streptococcus pneumoniae strain 2690STDY5561923	WGS	2076049	Good		29	98.8	99.7	100	0
1313.9264	Streptococcus pneumoniae strain 2690STDY5561743	WGS	2076622	Good		30	98.8	99.7	100	0
1313.9265	Streptococcus pneumoniae strain 2690STDY5561691	WGS	2074944	Good		29	98.8	99.7	100	0
1313.9284	Streptococcus pneumoniae strain 2690STDY5561687	WGS	2075794	Good		34	98.8	99.7	100	0
1313.9351	Streptococcus pneumoniae strain 2690STDY5561830	WGS	2076188	Good		29	98.8	99.7	100	0
1313.9352	Streptococcus pneumoniae strain 2690STDY5561885	WGS	2077344	Good		33	98.8	99.7	100	0
1313.9358	Streptococcus pneumoniae strain 2690STDY5561724	WGS	2076045	Good		35	98.8	99.7	100	0
1313.9379	Streptococcus pneumoniae strain 2690STDY5561746	WGS	2075607	Good		34	98.8	99.7	100	0
1313.7914	Streptococcus pneumoniae strain 2842STDY5753693	WGS	2077842	Good		30	98.9	99.7	99.8	0
1313.8007	Streptococcus pneumoniae strain 2842STDY5753153	WGS	2069361	Good		31	98.9	99.7	99.8	0
1313.9926	Streptococcus pneumoniae strain SB36	WGS	2064235	Good		194	98.7	99.1	100	0
1313.7189	Streptococcus pneumoniae strain 2842STDY5643920	WGS	2086534	Good		38	98.7	99.3	100	0
1313.7323	Streptococcus pneumoniae strain 2842STDY5644551	WGS	2129176	Good		67	98.7	99.4	100	0
1313.7525	Streptococcus pneumoniae strain 2842STDY5643844	WGS	2159061	Good		28	98.7	99.6	100	0
1313.7580	Streptococcus pneumoniae strain 2842STDY5644658	WGS	2112369	Good		37	98.7	99.6	100	0
1313.7612	Streptococcus pneumoniae strain 2842STDY5753601	WGS	2180649	Good		54	98.7	99.6	100	0
1313.7689	Streptococcus pneumoniae strain 2842STDY5753199	WGS	2152683	Good		33	98.7	99.6	100	0
1313.7721	Streptococcus pneumoniae strain 2842STDY5881909	WGS	2146371	Good		46	98.7	99.3	100	0
1313.7963	Streptococcus pneumoniae strain 2842STDY5753264	WGS	2127450	Good		66	98.7	99.5	100	0
1313.8032	Streptococcus pneumoniae strain 2842STDY5753590	WGS	2089796	Good		67	98.7	99.3	100	0
1313.8111	Streptococcus pneumoniae strain 2842STDY5644073	WGS	2138164	Good		61	98.7	99.3	100	0
1313.8216	Streptococcus pneumoniae strain 2842STDY5753748	WGS	2114536	Good		45	98.7	99.6	100	0
1313.8292	Streptococcus pneumoniae strain 2842STDY5644680	WGS	2116057	Good		34	98.7	99.6	100	0
1313.8310	Streptococcus pneumoniae strain 2842STDY5753598	WGS	2070527	Good		85	98.7	99.3	100	0
1313.8338	Streptococcus pneumoniae strain 2842STDY5881871	WGS	2075655	Good		34	98.7	99.6	100	0
1313.8353	Streptococcus pneumoniae strain 2842STDY5644291	WGS	2113278	Good		45	98.7	99.6	100	0
1313.8497	Streptococcus pneumoniae strain 2842STDY5644615	WGS	2058955	Good		42	98.7	99.6	100	0
1313.7218	Streptococcus pneumoniae strain 2842STDY5643661	WGS	2000848	Good		32	99.1	99.5	100	0.1
1313.8394	Streptococcus pneumoniae strain 2842STDY5753361	WGS	2002293	Good		32	99.1	99.6	100	0.1
1313.7841	Streptococcus pneumoniae strain 2842STDY5644225	WGS	2057618	Good		39	99	99.9	99.6	0
1313.7185	Streptococcus pneumoniae strain 2842STDY5643690	WGS	2101004	Good		27	98.9	99.7	99.7	0
1313.7270	Streptococcus pneumoniae strain 2842STDY5644471	WGS	2115295	Good		58	98.6	99.4	100	0
1313.7771	Streptococcus pneumoniae strain 2842STDY5643735	WGS	2116108	Good		59	98.6	99.4	100	0
1313.8493	Streptococcus pneumoniae strain 2842STDY5644612	WGS	2113329	Good		49	98.6	99.4	100	0
1313.8601	Streptococcus pneumoniae strain B17099	WGS	2095600	Good		32	99.5	99.8	100	0.2
1313.8657	Streptococcus pneumoniae strain A32572	WGS	2082823	Good		49	99.5	99.8	100	0.2
1313.8026	Streptococcus pneumoniae strain 2842STDY5753525	WGS	2089027	Good		51	98.6	99.2	99.9	0
1313.8406	Streptococcus pneumoniae strain 2842STDY5644611	WGS	2051819	Good		16	99.4	99.8	100	0.2
1313.8012	Streptococcus pneumoniae strain 2842STDY5753256	WGS	2121583	Good		51	98.6	99.3	99.8	0
1313.7220	Streptococcus pneumoniae strain 2842STDY5643670	WGS	2101309	Good		54	98.4	99.3	100	0
1313.7737	Streptococcus pneumoniae strain 2842STDY5753217	WGS	2112810	Good		50	98.4	99.3	100	0
1313.7991	Streptococcus pneumoniae strain 2842STDY5643653	WGS	2114386	Good		50	98.4	99.3	100	0
1313.8056	Streptococcus pneumoniae strain 2842STDY5753155	WGS	2101592	Good		53	98.4	99.3	100	0
1313.7273	Streptococcus pneumoniae strain 2842STDY5644257	WGS	2135172	Good		31	99.3	99.7	100	0.2
1313.7352	Streptococcus pneumoniae strain 2842STDY5753160	WGS	2075584	Good		48	99.3	99.9	100	0.2
1313.7600	Streptococcus pneumoniae strain 2842STDY5753129	WGS	2135061	Good		32	99.3	99.7	100	0.2
1313.13973	Streptococcus pneumoniae strain CCUG 69382	WGS	2062498	Good		44	99.4	99.7	99.8	0.2
1313.7665	Streptococcus pneumoniae strain 2842STDY5643954	WGS	2119937	Good		54	98.4	99.3	99.8	0
1313.7281	Streptococcus pneumoniae strain 2842STDY5753207	WGS	2124176	Good		34	99.1	99.9	100	0.2
1313.8553	Streptococcus pneumoniae strain 2842STDY5644574	WGS	1985571	Good		33	99.1	99.5	100	0.2
1313.8912	Streptococcus pneumoniae strain C14269	WGS	2097242	Good		25	99.5	99.8	100	0.3
1313.7368	Streptococcus pneumoniae strain 2842STDY5753617	WGS	2049191	Good		15	99.3	99.8	100	0
1313.7468	Streptococcus pneumoniae strain 2842STDY5644507	WGS	2125984	Good		39	99.3	99.7	100	0
1313.7864	Streptococcus pneumoniae strain 2842STDY5643649	WGS	2129528	Good		29	99.3	99.7	100	0
1313.8085	Streptococcus pneumoniae strain 2842STDY5644087	WGS	2111003	Good		38	99.3	99.9	100	0
1313.8088	Streptococcus pneumoniae strain 2842STDY5753132	WGS	2096031	Good		34	99.3	99.7	100	0
1313.8289	Streptococcus pneumoniae strain 2842STDY5753793	WGS	2091988	Good		44	99.3	99.7	100	0
1313.8471	Streptococcus pneumoniae strain 2842STDY5644616	WGS	2076393	Good		38	99.3	99.9	100	0
1313.8306	Streptococcus pneumoniae strain 2842STDY5753435	WGS	2061252	Good		16	99.4	99.8	99.8	0
1313.7230	Streptococcus pneumoniae strain 2842STDY5644443	WGS	2041744	Good		24	99.2	99.6	100	0
1313.8498	Streptococcus pneumoniae strain 2842STDY5643813	WGS	2130857	Good		35	99.3	99.7	99.8	0
1313.6180	Streptococcus pneumoniae strain 22A/2	WGS	2017119	Good		86	99.3	99.9	99.8	0
1313.7213	Streptococcus pneumoniae strain 2842STDY5644506	WGS	2096858	Good		29	99.1	99.9	100	0
1313.7226	Streptococcus pneumoniae strain 2842STDY5644046	WGS	2060465	Good		24	99.2	99.6	99.8	0
1313.7474	Streptococcus pneumoniae strain 2842STDY5644370	WGS	2090322	Good		37	99.2	99.9	99.8	0
1313.7238	Streptococcus pneumoniae strain 2842STDY5644578	WGS	2076106	Good		29	99	99.4	100	0
1313.7594	Streptococcus pneumoniae strain 2842STDY5644180	WGS	2092051	Good		45	99	99.7	100	0
1313.7720	Streptococcus pneumoniae strain 2842STDY5881833	WGS	2026442	Good		51	99	99.6	100	0
1313.7915	Streptococcus pneumoniae strain 2842STDY5753700	WGS	2016068	Good		26	99	99.8	100	0
1313.7959	Streptococcus pneumoniae strain 2842STDY5753250	WGS	2024902	Good		42	99	99.6	100	0
1313.8168	Streptococcus pneumoniae strain 2842STDY5881868	WGS	2031058	Good		31	99	99.4	100	0
1313.8201	Streptococcus pneumoniae strain 2842STDY5644398	WGS	2107638	Good		54	99	99.6	100	0
1313.8257	Streptococcus pneumoniae strain 2842STDY5753747	WGS	2106192	Good		50	99	99.6	100	0
1313.8320	Streptococcus pneumoniae strain 2842STDY5881940	WGS	2058840	Good		34	99	99.4	100	0
1313.8849	Streptococcus pneumoniae strain B10199	WGS	2114112	Good		56	99	99.7	100	0
1313.8255	Streptococcus pneumoniae strain 2842STDY5753706	WGS	2138071	Good		29	99	99.6	99.9	0
1313.13879	Streptococcus pneumoniae strain 1541	WGS	2072927	Good		70	98.9	99.7	100	0
1313.13892	Streptococcus pneumoniae strain 43003	WGS	2075877	Good		70	98.9	99.7	100	0
1313.13896	Streptococcus pneumoniae strain 46464	WGS	2076790	Good		58	98.9	99.7	100	0
1313.7807	Streptococcus pneumoniae strain 2842STDY5644016	WGS	2122164	Good		32	98.9	99.7	100	0
1313.7968	Streptococcus pneumoniae strain 2842STDY5753348	WGS	2116154	Good		30	98.9	99.7	100	0
1313.8274	Streptococcus pneumoniae strain 2842STDY5753810	WGS	2155749	Good		48	98.9	99.7	100	0
1313.13980	Streptococcus pneumoniae strain 2842STDY5644203	WGS	2075691	Good		37	98.9	99.7	100	0
1313.6134	Streptococcus pneumoniae strain 6B	WGS	2221701	Good		76	99	99.6	99.8	0
1313.6355	Streptococcus pneumoniae strain 6B	WGS	2213711	Good		80	99	99.6	99.8	0
1313.8621	Streptococcus pneumoniae strain D27950	WGS	2171235	Good		79	99	99.6	99.8	0
1313.8025	Streptococcus pneumoniae strain 2842STDY5753517	WGS	2026545	Good		26	99.6	100	100	0
1313.8656	Streptococcus pneumoniae strain A33056	WGS	2101819	Good		40	99.5	99.8	100	0
1313.8780	Streptococcus pneumoniae strain B17998	WGS	2088766	Good		48	99.5	99.8	100	0
1313.8894	Streptococcus pneumoniae strain B17224	WGS	2083414	Good		67	99.5	99.8	100	0
1313.9344	Streptococcus pneumoniae strain C15514	WGS	2148975	Good		58	99.5	99.8	100	0
1313.8053	Streptococcus pneumoniae strain 2842STDY5644339	WGS	1993554	Good		53	99.4	99.8	100	0
1313.8363	Streptococcus pneumoniae strain 2842STDY5643650	WGS	2062911	Good		20	99.4	99.8	100	0
1001745.3	Streptococcus pneumoniae 07AR0125	WGS	2024028	Good	0	346	97.9	98.6	96.4	0.3
1159081.3	Streptococcus pneumoniae PCS8106	WGS	2136167	Good	0	45	98.5	99.4	100	0
1159084.3	Streptococcus pneumoniae PCS125219	WGS	2054290	Good	0	51	99.3	99.8	100	0
1159087.3	Streptococcus pneumoniae PNI0002	WGS	2102252	Good	0	32	99.2	99.8	100	0.3
1159091.3	Streptococcus pneumoniae PNI0009	WGS	2043336	Good	0	181	99	99.5	99.4	1.1
1159096.3	Streptococcus pneumoniae PNI0164	WGS	2016249	Good	0	183	99.3	99.8	99.8	0
1159099.3	Streptococcus pneumoniae PNI0212	WGS	2000781	Good	0	144	99.3	99.7	99.8	0
1239788.3	Streptococcus pneumoniae 1542	WGS	2013902	Good	0	207	95.6	99.3	99.6	8.9
1239791.3	Streptococcus pneumoniae 2009	WGS	2030978	Good	0	136	96	99.9	99.8	10.9
1272951.3	Streptococcus pneumoniae DAR831	WGS	2018967	Good		52	98.7	99.3	99.7	0
1313.12009	Streptococcus pneumoniae strain SMRU1030	WGS	2038114	Good		43	99.3	99.9	100	0.3
1313.12567	Streptococcus pneumoniae strain SMRU639	WGS	2048300	Good		52	98.8	99.2	98.9	0.2
1313.13080	Streptococcus pneumoniae strain 22421	WGS	2153186	Good		159	98.6	99.6	100	1.7
1313.13742	Streptococcus pneumoniae strain 20731-14	WGS	2076323	Good		195	99.1	99.9	99.5	1.4
1313.13746	Streptococcus pneumoniae strain 12985-14	WGS	2119471	Good		223	98.7	99.4	99.1	0.9
1313.13747	Streptococcus pneumoniae strain 12985-6A	WGS	2063946	Good		160	99	99.7	99.7	1.2
1313.13753	Streptococcus pneumoniae strain 18858	WGS	2087887	Good		204	98.4	99.2	99.8	1.4
1313.13755	Streptococcus pneumoniae strain 10598-19F	WGS	2192162	Good		116	98.7	99.3	100	0.5
1313.13760	Streptococcus pneumoniae strain 515-6A	WGS	2171168	Good		853	96.3	99.3	99.8	9.2
1313.13761	Streptococcus pneumoniae strain 20893-14	WGS	2128771	Good		75	99.2	99.5	100	0.5
1313.13765	Streptococcus pneumoniae strain 22874-6B	WGS	2203270	Good		220	98.6	99.6	100	0.7
1313.13767	Streptococcus pneumoniae strain 29170-6A	WGS	1964071	Good		339	98	99.4	98	4.3
1313.13780	Streptococcus pneumoniae strain SP31	WGS	2056699	Good		74	99.2	99.9	100	0
1313.13970	Streptococcus pneumoniae strain ATCC 6305	WGS	2024313	Good		55	98.9	99.6	100	0.6
1313.13972	Streptococcus pneumoniae strain CCUG 69380	WGS	2182314	Good		48	99.2	99.7	100	0.8
1313.13974	Streptococcus pneumoniae strain CCUG 63093	WGS	2008456	Good		110	99.2	99.9	100	0
1313.14091	Streptococcus pneumoniae strain Hu17	WGS	2154362	Good	1	2	98.4	99.7	99.8	0.3
1313.15084	Streptococcus pneumoniae strain 8788-22	WGS	2164305	Good		202	98.7	99.6	99.8	3.3
1313.15091	Streptococcus pneumoniae strain UoS3063	WGS	2107984	Good		53	98.3	99.6	100	2.4
1313.15094	Streptococcus pneumoniae strain TVM3	WGS	2063112	Good		93	98.8	99.6	100	1.5
