genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
72407.1008	Klebsiella pneumoniae subsp. pneumoniae strain 1465/2377	WGS	5395444	Good		97	98.2	99.7	100	0
72407.1010	Klebsiella pneumoniae subsp. pneumoniae strain 1354/2241	WGS	5654251	Good		140	98.1	99.6	100	0
72407.1012	Klebsiella pneumoniae subsp. pneumoniae strain 1424/2329	WGS	5624698	Good		132	98.2	99.7	100	0
72407.1026	Klebsiella pneumoniae subsp. pneumoniae strain 1258/2133	WGS	5616604	Good		117	98.4	99.8	100	0
72407.1028	Klebsiella pneumoniae subsp. pneumoniae strain 1737/2713	WGS	5390814	Good		96	98.3	99.7	100	0
72407.1029	Klebsiella pneumoniae subsp. pneumoniae strain 1780/2772	WGS	5742868	Good		123	98.4	99.8	100	0
72407.1032	Klebsiella pneumoniae subsp. pneumoniae strain 1787/2780	WGS	5582668	Good		113	98.2	99.6	100	0
72407.1033	Klebsiella pneumoniae subsp. pneumoniae strain 1789/2782	WGS	5482465	Good		143	98.2	99.6	100	0
72407.1034	Klebsiella pneumoniae subsp. pneumoniae strain 1901/2915	WGS	5715696	Good		107	98.3	99.7	100	0.3
72407.1039	Klebsiella pneumoniae subsp. pneumoniae strain 1348/2234	WGS	5522954	Good		108	98.5	99.8	100	0.3
72407.1045	Klebsiella pneumoniae subsp. pneumoniae strain 1266/2142	WGS	5613842	Good		122	98.2	99.5	100	0
72407.1049	Klebsiella pneumoniae subsp. pneumoniae strain 1448/2356	WGS	5546985	Good		136	98.3	99.7	100	0
72407.1051	Klebsiella pneumoniae subsp. pneumoniae strain 1546/2500	WGS	5857983	Good		146	98.3	99.8	100	0.3
72407.1052	Klebsiella pneumoniae subsp. pneumoniae strain 1592/2530	WGS	5642116	Good		142	98.2	99.6	99.7	0
72407.1053	Klebsiella pneumoniae subsp. pneumoniae strain 744/1800	WGS	5399656	Good		97	98.4	99.8	99.7	0
72407.1062	Klebsiella pneumoniae subsp. pneumoniae strain 746/1707	WGS	5643762	Good		128	97.9	99.7	100	0
72407.1063	Klebsiella pneumoniae subsp. pneumoniae strain 1108/1989	WGS	5508438	Good		110	98.2	99.6	100	0
72407.1065	Klebsiella pneumoniae subsp. pneumoniae strain 1365/2253	WGS	5632066	Good		123	98.2	99.6	100	0
72407.1066	Klebsiella pneumoniae subsp. pneumoniae strain 912/1862	WGS	5597255	Good		119	98.2	99.6	100	0
72407.1073	Klebsiella pneumoniae subsp. pneumoniae strain 1548/2482	WGS	5531004	Good		104	98.2	99.6	100	0
72407.1074	Klebsiella pneumoniae subsp. pneumoniae strain 1589/2527	WGS	5535472	Good		107	98.2	99.6	100	0
72407.1075	Klebsiella pneumoniae subsp. pneumoniae strain 1574/2511	WGS	5635600	Good		127	98.2	99.6	100	0
72407.1084	Klebsiella pneumoniae subsp. pneumoniae strain 1396/2304	WGS	5531358	Good		110	98.2	99.6	100	0
72407.902	Klebsiella pneumoniae subsp. pneumoniae strain 738/1691,4	WGS	5609985	Good		137	98.2	99.9	100	0
72407.912	Klebsiella pneumoniae subsp. pneumoniae strain 1093/1967	WGS	5692675	Good		137	98.3	99.9	100	0
72407.913	Klebsiella pneumoniae subsp. pneumoniae strain 1164/2047	WGS	5632908	Good		122	98.2	99.8	100	0
72407.916	Klebsiella pneumoniae subsp. pneumoniae strain 1247/2119	WGS	5607636	Good		113	98	99.7	100	0.3
72407.928	Klebsiella pneumoniae subsp. pneumoniae strain 1624/2578	WGS	5597709	Good		78	98.3	99.8	100	0
72407.930	Klebsiella pneumoniae subsp. pneumoniae strain 1606/2554	WGS	5769869	Good		138	98.4	99.7	100	0
72407.932	Klebsiella pneumoniae subsp. pneumoniae strain 1723/2696	WGS	5679790	Good		136	98.1	99.6	100	0
72407.934	Klebsiella pneumoniae subsp. pneumoniae strain 1868/2868	WGS	5921175	Good		152	98.2	99.8	100	0
72407.945	Klebsiella pneumoniae subsp. pneumoniae strain 1983/3063	WGS	5606954	Good		102	97.9	99.6	100	0.3
72407.946	Klebsiella pneumoniae subsp. pneumoniae strain 1915/2933	WGS	5583691	Good		103	97.9	99.7	100	1.3
72407.948	Klebsiella pneumoniae subsp. pneumoniae strain 2061/3084	WGS	5850068	Good		160	98.2	99.6	100	0
72407.952	Klebsiella pneumoniae subsp. pneumoniae strain 649/1571	WGS	5625267	Good		83	97.9	99.6	100	0.7
72407.959	Klebsiella pneumoniae subsp. pneumoniae strain 1471/2386	WGS	5599434	Good		111	97.9	99.6	100	0.3
72407.961	Klebsiella pneumoniae subsp. pneumoniae strain 1356/2244	WGS	5553657	Good		85	98.2	99.9	100	0
72407.964	Klebsiella pneumoniae subsp. pneumoniae strain 1686/2661	WGS	5740849	Good		154	98.4	99.6	100	0.7
72407.965	Klebsiella pneumoniae subsp. pneumoniae strain 1690/2666	WGS	5918862	Good		144	98.1	99.8	100	0
72407.969	Klebsiella pneumoniae subsp. pneumoniae strain 1298/2179	WGS	5614549	Good		103	98	99.6	100	0.3
72407.970	Klebsiella pneumoniae subsp. pneumoniae strain 2000/3010,2	WGS	5610409	Good		115	97.9	99.6	100	0.3
72407.972	Klebsiella pneumoniae subsp. pneumoniae strain 1893/2912	WGS	5277343	Good		38	98.6	99.7	100	0
72407.973	Klebsiella pneumoniae subsp. pneumoniae strain 2143/3182	WGS	5608532	Good		116	98	99.7	100	0.3
72407.981	Klebsiella pneumoniae subsp. pneumoniae strain 160/1080,2	WGS	5418782	Good		90	98.4	99.7	100	0
72407.986	Klebsiella pneumoniae subsp. pneumoniae strain 866/1807	WGS	5372259	Good		101	98.3	99.8	100	0
72407.989	Klebsiella pneumoniae subsp. pneumoniae strain 969/1907	WGS	5550119	Good		138	98.2	99.6	100	0
72407.991	Klebsiella pneumoniae subsp. pneumoniae strain 972/1910	WGS	5669225	Good		137	98.2	99.6	100	0
72407.994	Klebsiella pneumoniae subsp. pneumoniae strain 140/1040,2	WGS	5554895	Good		136	98.4	99.7	100	0
72407.997	Klebsiella pneumoniae subsp. pneumoniae strain 1140/2021	WGS	5623816	Good		136	98.3	99.7	100	0
1087441.3	Klebsiella pneumoniae subsp. pneumoniae KPNIH2	WGS	5724800	Good	0	147	98.2	99.6	100	0
1087444.3	Klebsiella pneumoniae subsp. pneumoniae KPNIH5	WGS	5716297	Good	0	168	98	99.6	100	0
1094167.3	Klebsiella pneumoniae subsp. pneumoniae KPNIH7	WGS	5723848	Good	0	160	97.9	99.6	100	0
1094169.3	Klebsiella pneumoniae subsp. pneumoniae KPNIH9	WGS	5720331	Good	0	115	98.2	99.6	100	0
1128950.3	Klebsiella pneumoniae subsp. pneumoniae KPNIH16	WGS	5715478	Good	0	178	97.9	99.6	100	0.7
72407.1093	Klebsiella pneumoniae subsp. pneumoniae strain DG7752	WGS	5586389	Good		107	98.3	99.7	100	0
72407.1094	Klebsiella pneumoniae subsp. pneumoniae strain DG7721	WGS	5589484	Good		78	98.2	99.6	100	0
72407.1096	Klebsiella pneumoniae subsp. pneumoniae strain DG7180	WGS	5625216	Good		117	98.4	99.8	100	0
72407.1098	Klebsiella pneumoniae subsp. pneumoniae strain DG7163	WGS	5666079	Good		132	98.4	99.9	100	0.7
72407.1099	Klebsiella pneumoniae subsp. pneumoniae strain DG7144	WGS	5671436	Good		107	98.5	99.8	100	0
72407.1102	Klebsiella pneumoniae subsp. pneumoniae strain DG6658	WGS	5568497	Good		81	98.2	99.6	100	0
72407.1104	Klebsiella pneumoniae subsp. pneumoniae strain DG8154	WGS	5638237	Good		99	98	99.6	100	0
72407.1105	Klebsiella pneumoniae subsp. pneumoniae strain DG8133	WGS	5635354	Good		83	98	99.6	100	0
72407.1106	Klebsiella pneumoniae subsp. pneumoniae strain DG7783	WGS	5632994	Good		84	97.9	99.6	100	0
72407.1109	Klebsiella pneumoniae subsp. pneumoniae strain DG7168	WGS	5621654	Good		77	98.2	99.8	100	0
72407.1111	Klebsiella pneumoniae subsp. pneumoniae strain DG6682	WGS	5630737	Good		74	98	99.6	100	0
72407.1112	Klebsiella pneumoniae subsp. pneumoniae strain DG6086	WGS	5585507	Good		81	98.4	99.6	100	0
72407.1115	Klebsiella pneumoniae subsp. pneumoniae strain DG6078	WGS	5633836	Good		73	98	99.6	100	0
72407.1119	Klebsiella pneumoniae subsp. pneumoniae strain DG5559	WGS	5591799	Good		67	97.9	99.6	100	0
72407.1120	Klebsiella pneumoniae subsp. pneumoniae strain DG5556	WGS	5610117	Good		131	98.3	99.6	100	0
72407.1122	Klebsiella pneumoniae subsp. pneumoniae strain DG6664	WGS	5631212	Good		116	98.5	99.8	100	0
72407.1255	Klebsiella pneumoniae subsp. pneumoniae strain MGF001	WGS	5613225	Good		121	98	99.6		
72407.106	Klebsiella pneumoniae subsp. pneumoniae strain ST258_FL	WGS	5821835	Good		12	98.1	99.4	100	0
72407.1439	Klebsiella pneumoniae subsp. pneumoniae strain A2	WGS	5549323	Good	0	66	94	95.9		
72407.1440	Klebsiella pneumoniae subsp. pneumoniae strain A3	WGS	5513579	Good	0	59	94.1	96		
72407.1436	Klebsiella pneumoniae subsp. pneumoniae strain C9	WGS	5483544	Good	0	72	94.4	95.8		
72407.1453	Klebsiella pneumoniae subsp. pneumoniae strain KP18069	Complete	5673955	Good	3	4	94.8	96.7		
72407.1395	Klebsiella pneumoniae subsp. pneumoniae strain NCTC7761	WGS	5353508	Good		3	97.3	99.2		
72407.100	Klebsiella pneumoniae subsp. pneumoniae strain ST101:U44822 (26/7/13)	WGS	6316518	Good		992	92.5	99.8	100	10.6
72407.103	Klebsiella pneumoniae subsp. pneumoniae strain ST101:951363981	WGS	6223216	Good		980	92.5	99.7	100	12
72407.104	Klebsiella pneumoniae subsp. pneumoniae strain ST101:945154233	WGS	6192729	Good		795	93	99.5	100	9.4
72407.108	Klebsiella pneumoniae subsp. pneumoniae strain NUHL24835	Complete	5535187	Good	2	3	98.2	99.6	100	0.7
72407.1089	Klebsiella pneumoniae subsp. pneumoniae strain SCKP040074	WGS	5522717	Good		82	97.3	99.5	100	0
72407.110	Klebsiella pneumoniae subsp. pneumoniae strain RJF293	Complete	5450593	Good	1	2	97.9	99.6	100	0
72407.1137	Klebsiella pneumoniae subsp. pneumoniae strain KC-Pl-HB1	Complete	5464719	Good	1	2	97.9	99.6	100	0.7
72407.1138	Klebsiella pneumoniae subsp. pneumoniae strain NUFHKp	WGS	5503597	Good	5	72	97.9	99.7	100	0
72407.1139	Klebsiella pneumoniae subsp. pneumoniae strain JNM8C2	Complete	6078389	Good	2	3	98	99.5	100	0.3
72407.1142	Klebsiella pneumoniae subsp. pneumoniae strain NCTC9633	WGS	5594577	Good		10	96.8	99.3	98.7	1.3
72407.1143	Klebsiella pneumoniae subsp. pneumoniae strain NCTC9504	WGS	5555481	Good		5	86.7	99.4	100	20.6
72407.123	Klebsiella pneumoniae subsp. pneumoniae strain TGH10	Complete	5355459	Good		1	98.2	99.6	100	0
72407.331	Klebsiella pneumoniae subsp. pneumoniae strain KPACU35	WGS	5487301	Good		123	97.9	99.4	100	0
72407.454	Klebsiella pneumoniae subsp. pneumoniae strain ATCC 9621	WGS	5561554	Good		66	97.3	99.4	99.7	1
72407.476	Klebsiella pneumoniae subsp. pneumoniae strain KpvST147L_NDM	WGS	5691912	Good	1	112	98.4	99.9	100	0.3
72407.719	Klebsiella pneumoniae subsp. pneumoniae strain 33UCLB_AMP_LB	WGS	5631613	Good		57	98.2	99.6	100	0
72407.722	Klebsiella pneumoniae subsp. pneumoniae strain 43UCKPCBLUE1_LB	WGS	5555571	Good		122	98.4	99.7	100	0
72407.729	Klebsiella pneumoniae subsp. pneumoniae strain 43UCKPC_BLUE1PLATE	WGS	5560178	Good		131	98.4	99.7	100	0
72407.836	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015148					172	97.8	99.6	100	1.6
72407.837	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015144					151	98.2	99.6	100	0
72407.84	Klebsiella pneumoniae subsp. pneumoniae strain ST101:950171785	WGS	5708196	Good		129	97.8	99.5	100	0.7
72407.840	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015134					146	98.3	99.6	100	0
72407.842	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015132					158	98.1	99.6	100	0
72407.843	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015131					157	98.1	99.4	100	0
72407.846	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015116					174	97.9	99.5	100	0.3
72407.847	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015114					149	98.2	99.6	100	0
72407.85	Klebsiella pneumoniae subsp. pneumoniae strain ST101:960186733	WGS	5765047	Good		172	97.7	99.5	100	1.3
72407.850	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015111					155	97.7	99.3	100	0
72407.854	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015104					148	98.3	99.6	100	0
72407.855	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015103					148	98.2	99.6	100	0
72407.857	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015098					151	98.2	99.6	100	0
72407.86	Klebsiella pneumoniae subsp. pneumoniae strain ST101:951373950	WGS	6257164	Good		808	94.8	99.6	100	8
72407.860	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015093					150	98.2	99.6	100	0
72407.868	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015073					154	98.3	99.6	100	0
72407.869	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP020133					149	98.2	99.6	100	0
72407.871	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP020131					169	98.3	99.6	100	0
72407.876	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP020125					153	98.3	99.6	100	0
72407.882	Klebsiella pneumoniae subsp. pneumoniae strain SCKP020058					167	98.2	99.6	100	0
72407.889	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP030295					109	97.4	99.3	100	0
72407.890	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP020100					169	98.3	99.6	100	0
72407.892	Klebsiella pneumoniae subsp. pneumoniae strain WCHKP020089					110	97.9	99.5	100	0
72407.893	Klebsiella pneumoniae subsp. pneumoniae strain SCKP020154					107	98.2	99.6	100	0
72407.894	Klebsiella pneumoniae subsp. pneumoniae strain SCKP020153					148	98.3	99.6	100	0
72407.895	Klebsiella pneumoniae subsp. pneumoniae strain SCKP020152					152	98.2	99.6	100	0
72407.897	Klebsiella pneumoniae subsp. pneumoniae strain SCKP020143					6	98.2	99.8	100	0
72407.90	Klebsiella pneumoniae subsp. pneumoniae strain ST101:950173000	WGS	5700065	Good		114	98.1	99.5	100	0.3
72407.900	Klebsiella pneumoniae subsp. pneumoniae strain GD4	Complete	5537629	Good	1	2	98.3	99.6	100	0
72407.95	Klebsiella pneumoniae subsp. pneumoniae strain ST2017:950142398	WGS	6174967	Good		657	94.5	99.6	99.7	5.3
72407.97	Klebsiella pneumoniae subsp. pneumoniae strain ST101:951384356	WGS	5930512	Good		622	94.1	99.6	100	6
72407.1153	Klebsiella pneumoniae subsp. pneumoniae strain R3643	WGS	5522050	Good		87	98	99.8		
72407.1157	Klebsiella pneumoniae subsp. pneumoniae strain R2589	WGS	5538760	Good		86	98	99.8		
72407.1159	Klebsiella pneumoniae subsp. pneumoniae strain U508	WGS	5572336	Good		90	97.9	99.8		
72407.1161	Klebsiella pneumoniae subsp. pneumoniae strain C794	WGS	5544135	Good		85	98	99.8		
72407.1162	Klebsiella pneumoniae subsp. pneumoniae strain P781	WGS	5662739	Good		101	97.6	99.7		
72407.1164	Klebsiella pneumoniae subsp. pneumoniae strain U4350	WGS	5537545	Good		78	97.8	99.8		
72407.1166	Klebsiella pneumoniae subsp. pneumoniae strain B2595	WGS	5540262	Good		85	98	99.8		
72407.1167	Klebsiella pneumoniae subsp. pneumoniae strain C1072	WGS	5662300	Good		116	97.7	99.4		
72407.1175	Klebsiella pneumoniae subsp. pneumoniae strain R4462	WGS	5832893	Good		145	97.8	99.8		
72407.1176	Klebsiella pneumoniae subsp. pneumoniae strain B1305	WGS	5537025	Good		82	97.9	99.8		
72407.479	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864852	WGS	5330767	Good		54	97.8	99.4	100	0
72407.482	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864737	WGS	5475183	Good		75	97.3	99	99.7	0
72407.484	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864845	WGS	5796261	Good		78	97.1	99.4	100	0
72407.485	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864748	WGS	5839704	Good		70	97.3	99.4	100	0
72407.486	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864851	WGS	5666451	Good		56	98	99.4	99.5	0.7
72407.494	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864839	WGS	5789613	Good		84	97.2	99.4	100	0
72407.497	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864848	WGS	5795165	Good		80	97.2	99.3	99.7	0.3
72407.498	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864830	WGS	5615813	Good		71	97.4	99.4	100	0.3
72407.501	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864831	WGS	5491392	Good		100	97.8	99.3	99.7	0.3
72407.503	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864746	WGS	5890088	Good		98	97.3	99.4	100	0
72407.504	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864834	WGS	5667571	Good		53	98	99.6	100	0.3
72407.506	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864849	WGS	5794221	Good		78	97.3	99.3	100	0.3
72407.510	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864927	WGS	5568042	Good		68	97.6	99.5	100	0
72407.511	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864752	WGS	5832651	Good		109	98.3	99.5	100	0.2
72407.512	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864736	WGS	5436516	Good		40	98	99.3	99.7	0
72407.513	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864853	WGS	5329295	Good		49	97.8	99.4	100	0
72407.515	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864943	WGS	5548825	Good		65	97.5	99.4	100	0.3
72407.521	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864855	WGS	5619881	Good		69	97.5	99.4	99.7	0.3
72407.523	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864949	WGS	5796043	Good		99	97.9	99.1	99.7	0.3
72407.524	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864859	WGS	5621347	Good		64	97.5	99.5	99.7	0
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	WGS	5458676	Good		35	98.2	99.4	99.7	0.3
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	WGS	5459753	Good		37	97.9	99.2	99.7	0.3
72407.531	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864862	WGS	5619248	Good		73	97.1	99.2	99.7	0
72407.534	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864867	WGS	5885123	Good		128	97.5	99.4	100	0
72407.535	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864864	WGS	5633718	Good		83	97.6	99.3	100	0
72407.536	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864776	WGS	5579381	Good		73	97.9	99.5	100	0
72407.540	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864869	WGS	5851179	Good		87	97.6	99.4	100	0
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	WGS	5887789	Good		113	97.3	99.4	100	0.7
72407.543	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864778	WGS	5834019	Good		69	97.3	99.4	100	0
72407.546	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864774	WGS	5599463	Good		40	97.5	99.4	100	0
72407.550	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864875	WGS	5540031	Good		63	97.6	99.3	100	0
72407.553	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864877	WGS	5709021	Good		99	97.4	99.3	100	0
72407.557	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864785	WGS	5921255	Good		107	97.7	99.3	99.5	0.3
72407.558	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864881	WGS	5618277	Good		98	97.4	99.4	100	0
72407.561	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864884	WGS	5777296	Good		84	97.6	99.3	100	0
72407.567	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864787	WGS	5475270	Good		35	97.9	99.3	100	1
72407.570	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864792	WGS	5856374	Good		141	97.2	99	99.7	0.7
72407.574	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864794	WGS	5670687	Good		45	98.1	99.4	100	0.7
72407.575	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864892	WGS	5625752	Good		58	97	99.3	100	0
72407.576	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864799	WGS	5666084	Good		55	97.7	99.3	100	0.7
72407.583	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864800	WGS	5426310	Good		48	97.9	99.3	100	0
72407.588	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864816	WGS	5707615	Good		84	97.7	99.4	100	0
72407.589	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864817	WGS	5769607	Good		115	96.7	99.2	99.3	1.3
72407.590	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864819	WGS	5428654	Good		50	97.9	99.6	100	0
72407.592	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864821	WGS	5881572	Good		108	97.3	99.4	100	0
72407.475	Klebsiella pneumoniae subsp. pneumoniae strain KPN_KPC_HUG_B6	WGS	5682586	Good	58	128	98.5	99.8	100	0
72407.1256	Klebsiella pneumoniae subsp. pneumoniae strain AP278	WGS	5743578	Good		91	98.2	99.6		
72407.1346	Klebsiella pneumoniae subsp. pneumoniae strain SIKP145	WGS	5436638	Good		71	98.4	99.6		
72407.1347	Klebsiella pneumoniae subsp. pneumoniae strain SIKP150	WGS	5547769	Good		93	98.5	99.7		
72407.1345	Klebsiella pneumoniae subsp. pneumoniae strain SIKP135	WGS	5555839	Good		81	98.2	99.7		
72407.1353	Klebsiella pneumoniae subsp. pneumoniae strain SIKP121	WGS	5473709	Good		71	98.6	99.7		
72407.1354	Klebsiella pneumoniae subsp. pneumoniae strain SIKP163	WGS	5621564	Good		131	98.4	99.8		
72407.1359	Klebsiella pneumoniae subsp. pneumoniae strain SIKP142	WGS	5524927	Good		81	98.4	99.7		
72407.1361	Klebsiella pneumoniae subsp. pneumoniae strain SIKP164	WGS	5618641	Good		133	98.4	99.6		
72407.1364	Klebsiella pneumoniae subsp. pneumoniae strain SIKP182	WGS	5487765	Good		103	97.9	99.7		
72407.1342	Klebsiella pneumoniae subsp. pneumoniae strain SIKP112	WGS	5602823	Good		111	98.2	99.7		
72407.1270	Klebsiella pneumoniae subsp. pneumoniae strain 49	WGS	5816139	Good		126	97.9	99.6		
72407.1265	Klebsiella pneumoniae subsp. pneumoniae strain 50	WGS	5750378	Good		67	97.8	99.9		
72407.1276	Klebsiella pneumoniae subsp. pneumoniae strain 61	WGS	5461711	Good		63	98.4	99.9		
72407.1263	Klebsiella pneumoniae subsp. pneumoniae strain 48	WGS	5705343	Good		124	97.9	99.7		
72407.1264	Klebsiella pneumoniae subsp. pneumoniae strain 74	WGS	5512418	Good		77	98.4	99.7		
72407.1259	Klebsiella pneumoniae subsp. pneumoniae strain 79	WGS	5665308	Good		84	98	99.9		
72407.1267	Klebsiella pneumoniae subsp. pneumoniae strain 52	WGS	5681380	Good		80	98.1	99.9		
