genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
1157461.3	Enterococcus faecium UAA723	WGS	2889135	Good	0	53	97.3	98.5	100	0
1157463.3	Enterococcus faecium UAA725	WGS	2862135	Good	0	65	97.2	98.5	100	0.9
1157465.3	Enterococcus faecium UAA944	WGS	2881603	Good	0	73	97	98.5	99.1	0
1157469.3	Enterococcus faecium VAN 335	WGS	2792687	Good	0	42	97.1	98.4	100	0.9
1157475.3	Enterococcus faecium VRE 84	WGS	3208599	Good	0	88	97.3	98.8	100	0
1157479.3	Enterococcus faecium F9730129-1	WGS	2687070	Good	0	94	97.6	98.6	100	0
1157486.3	Enterococcus faecium HM1073	WGS	2967523	Good	0	32	97.3	98.6	100	0.9
1158543.3	Enterococcus faecium UAA951	WGS	2786381	Good	0	66	97	98.4	100	0
1158545.3	Enterococcus faecium UAA1007	WGS	2893408	Good	0	52	97.3	98.4	100	0
1158554.3	Enterococcus faecium UAA1433	WGS	2896650	Good	0	52	97	98.3	100	0
1158600.3	Enterococcus faecium ATCC 8459 [PRJNA202671]	WGS	2845164	Good	0	26	96.9	98.3	100	0
1158600.4	Enterococcus faecium ATCC 8459 [PRJNA206348]	WGS	2820063	Good	0	10	97	98.4	100	0
1158635.3	Enterococcus faecium UAA210	WGS	2683731	Good	0	36	97.4	98.7	100	0.9
1158638.3	Enterococcus faecium UAA430	WGS	2655645	Good	0	38	97.5	98.7	100	0
1158649.3	Enterococcus faecium EnGen0319	WGS	3062168	Good	0	99	96.7	98.4	100	0
1169278.3	Enterococcus faecium VAN 476	WGS	2822334	Good	0	30	97	98.4	100	0
1244150.4	Enterococcus faecium LA4B-2	WGS	2705201	Good	0	106	97.2	98.4	100	0
1244151.4	Enterococcus faecium OC2A-1	WGS	2681695	Good	0	119	97.2	98.5	100	0
1303770.3	Enterococcus faecium E525	WGS	2904426	Good	0	539	96.5	98.2	97.7	0
1352.1053	Enterococcus faecium strain Isolate 23	WGS	3011041	Good		167	97.1	98.7	100	0
1352.1054	Enterococcus faecium strain Isolate 18	WGS	2880136	Good		157	97.3	98.7	100	0
1352.1058	Enterococcus faecium strain Isolate 22	WGS	3384249	Good		320	96.3	98.7	100	0.9
1352.1358	Enterococcus faecium strain E745	Complete	3168410	Good	6	7	97	98.7	100	0
1352.1406	Enterococcus faecium strain E1	Complete	3208737	Good	4	5	97	98.7	100	0
1352.1419	Enterococcus faecium strain Hp_6-10	WGS	2793504	Good		440	94.5	97.6	100	1.4
1352.1422	Enterococcus faecium strain Hp_23-14	WGS	2727734	Good		307	96.1	98.3	99.1	0
1352.1423	Enterococcus faecium strain Hp_76-7	WGS	2937142	Good		657	95.1	97.9	99.1	9.2
1352.1428	Enterococcus faecium strain Hp_23-9	WGS	2778343	Good		384	96.4	98.5	99.1	4.4
1352.1431	Enterococcus faecium strain Hp_23-14	WGS	2727734	Good		307	96.1	98.3	99.1	0
1352.1437	Enterococcus faecium strain Hp_6-9	WGS	2986127	Good		945	93.1	98.4	100	10.7
1352.1439	Enterococcus faecium strain Hp_74-d6	WGS	3718385	Poor		1889	80.4	98.2	100	42.2
1352.1441	Enterococcus faecium strain Hp_21-21	WGS	2827151	Good		221	97	98.4	99.1	0
1352.1443	Enterococcus faecium strain Hp_22-12	WGS	2690170	Good		147	97	98.7	100	0.9
1352.1449	Enterococcus faecium strain Hp_5-7_S1	WGS	3324337	Poor		1175	92.6	98.4	100	17.4
1352.1610	Enterococcus faecium strain ISMMS_VRE_12	Complete	3130591	Good	4	5	96.7	98.5	100	0
1352.1612	Enterococcus faecium strain E2	WGS	2948701	Good		196	97.1	98.7	100	0
1352.1617	Enterococcus faecium strain ISMMS_VRE_6	WGS	3089946	Good	2	7	96.4	98.4	100	0
1352.1618	Enterococcus faecium strain VREr6	WGS	3014922	Good		212	97.3	98.8	100	0
1352.1626	Enterococcus faecium strain SSM5539	WGS	2876378	Good		191	97.3	98.8	100	0
1352.1627	Enterococcus faecium strain LIM1530	WGS	2853897	Good		494	96.8	98.6	100	2.7
1352.1632	Enterococcus faecium strain LIM4247	WGS	2872323	Good		427	96.8	98.6	100	2.7
1352.1633	Enterococcus faecium strain LIM1759	WGS	3327437	Poor		1357	92.8	98.7	99.1	15.2
1352.1638	Enterococcus faecium strain LIM554	WGS	2990346	Good		1	88.8	98.7	100	21.1
1352.1642	Enterococcus faecium strain 24-10	WGS	2980950	Good		191	96.2	98.6	100	0
1352.2579	Enterococcus faecium strain VRE2016-194	WGS	2955034	Good		404	96.7	98.7	100	0.9
1352.2582	Enterococcus faecium strain VRE2015-149	WGS	2862354	Good		376	96.9	98.7	100	0
1352.2588	Enterococcus faecium strain BM4105-RF	WGS	3000435	Good		2	96.8	98.7	99.1	0.9
1352.2590	Enterococcus faecium strain K60-39	Complete	3071612	Good	4	5	96.4	98.6	100	0.9
1352.2709	Enterococcus faecium strain 32	WGS	2876417	Good		203	97	98.4	100	0
1352.2714	Enterococcus faecium strain 24	WGS	2951419	Good		196	96.9	98.6	100	0.9
1352.2715	Enterococcus faecium strain 19	WGS	3022514	Good		311	96.9	98.4	100	0
1352.2716	Enterococcus faecium strain 76	WGS	2746197	Good		283	97.5	98.7	100	0
1352.2721	Enterococcus faecium strain Hp_24-3	WGS	2887997	Good		232	96.7	98.2	100	0.9
1352.2723	Enterococcus faecium strain 2_Efcm_HA-NL	WGS	2990066	Good		174	97.2	98.6	100	0
1352.2726	Enterococcus faecium strain 8_Efcm_HA-DE	WGS	2981805	Good		178	97	98.7	100	0
1352.2736	Enterococcus faecium strain E243	Complete	3141075	Good	4	5	97	98.6	100	0
1352.2737	Enterococcus faecium strain 16-346	Complete	2736595	Good		1	95.9	98.6	100	8.4
1352.2738	Enterococcus faecium strain E232	Complete	3139512	Good	4	5	97	98.6	100	0
1352.3412	Enterococcus faecium strain VREF003					188	96.5	98.5	99.1	1.8
1352.3522	Enterococcus faecium strain 14-312-1	WGS	2762438	Good	6	7	97.3	98.7	99.1	0
1352.3523	Enterococcus faecium strain 15-162	WGS	2777669	Good	7	8	97.2	98.4	100	1.8
1352.3592	Enterococcus faecium strain CFSAN059070	Complete	3149315	Good	3	4	97	98.7	100	0
1352.3600	Enterococcus faecium strain 13-022	Complete	2912037	Good	1	2	97	98.4	100	0
1352.3622	Enterococcus faecium strain SSM5540	WGS	2902151	Good		275	96.8	99.1	100	0.9
1352.3623	Enterococcus faecium strain 19	WGS	3092815	Good		247	97.3	99	100	0
1352.3625	Enterococcus faecium strain 558	WGS	3041961	Good		569	96.3	99	100	4
1352.3630	Enterococcus faecium strain A22	WGS	3091767	Good		10	97.3	99	100	0.9
1352.3631	Enterococcus faecium strain A13	WGS	3251423	Good		7	97	99	100	0.9
1352.3634	Enterococcus faecium strain E62	WGS	2926742	Good		209	96.7	98.9	100	2.7
1352.3635	Enterococcus faecium strain E63	WGS	2884995	Good		277	96.7	98.8	100	0
1352.3638	Enterococcus faecium strain EFE11651	Complete	3030420	Good	2	4	96.7	98.8	100	0.9
1352.3641	Enterococcus faecium strain Hp_24-1	WGS	6105019	Poor		5532	53.4	80.2	100	63.2
1352.385	Enterococcus faecium 70-61-3	WGS	2948832	Good		117	97.8	98.6	96.3	0
1352.386	Enterococcus faecium VRE3	WGS	2820231	Good		142	97	98.6	100	0.9
1352.4047	Enterococcus faecium strain KRESVSE0002	WGS	2824901	Good		251	97.1	98.8	100	0
1352.4067	Enterococcus faecium strain NCTC7171	WGS	2667210	Good		7	97.4	98.9	100	0
1352.4084	Enterococcus faecium strain JE1 strain Enterococcus faecium JE1	Complete	2803306	Good	1	2	97.8	99		
1352.4252	Enterococcus faecium strain E1334	Complete	2678794	Good	2	3	97.3	99		
1352.4253	Enterococcus faecium strain E6043	Complete	3114005	Good	8	9	96.7	98.7		
1352.4260	Enterococcus faecium strain E0595	Complete	2587776	Good	1	2	97.6	99		
1352.4263	Enterococcus faecium strain E6055	Complete	3040493	Good	5	6	96.9	98.8		
1352.4265	Enterococcus faecium strain E7171	Complete	3163961	Good	5	6	96.7	98.7		
1352.4269	Enterococcus faecium strain E6988	Complete	3235371	Good	10	11	96.7	98.8		
1352.4270	Enterococcus faecium strain E7098	Complete	3121088	Good	3	4	97	98.9		
1352.4271	Enterococcus faecium strain E7199	Complete	3123104	Good	5	6	96.7	98.7		
1352.4276	Enterococcus faecium strain E7356	Complete	3226874	Good	4	5	97	99.1		
1352.4281	Enterococcus faecium strain E8172	Complete	2986036	Good	11	12	97.2	99		
1352.4285	Enterococcus faecium strain E8377	Complete	3253190	Good	6	7	97	99		
1352.4288	Enterococcus faecium strain E8284	Complete	3242574	Good	5	6	97	99		
1352.4292	Enterococcus faecium strain E8414	Complete	3440588	Good	8	9	96.7	99		
1352.4294	Enterococcus faecium strain E4456	Complete	2930673	Good	5	6	96.8	98.7		
1352.494	Enterococcus faecium strain 1197_EFCM	WGS	2978841	Good		466	96.5	98.7	100	0.9
1352.498	Enterococcus faecium strain 1048.rep1_EFCM	WGS	2846945	Good		277	96.9	98.4	100	0
1352.499	Enterococcus faecium strain 1165_EFCM	WGS	3027847	Good		290	96.8	98.5	100	0
1352.505	Enterococcus faecium strain 1199_EFCM	WGS	3000263	Good		368	96.8	98.7	100	0
1352.512	Enterococcus faecium strain 607_EFCM	WGS	2790986	Good		276	97.1	98.5	100	0
1352.514	Enterococcus faecium strain 199_EFCM	WGS	2982574	Good		350	96.9	98.7	100	1.8
1352.515	Enterococcus faecium strain 377_EFCM	WGS	2935234	Good		392	96.9	98.6	100	0
1352.522	Enterococcus faecium strain 712_EFCM	WGS	2912824	Good		394	96.9	98.4	100	0
1352.523	Enterococcus faecium strain 715_EFCM	WGS	2955367	Good		356	97	98.7	100	0
1352.525	Enterococcus faecium strain 702_EFCM	WGS	2949849	Good		422	96.7	98.5	100	0
1352.527	Enterococcus faecium strain 964_EFCM	WGS	3004587	Good		312	97.1	98.6	100	0.9
1352.528	Enterococcus faecium strain 990_EFCM	WGS	2986521	Good		334	97	98.6	100	0.9
1352.531	Enterococcus faecium strain 999_EFCM	WGS	2905399	Good		347	97	98.7	100	0
1352.656	Enterococcus faecium strain 58M	WGS	2754403	Good		60	97.2	98.4	100	0
1352.689	Enterococcus faecium strain D344RRF x C68	WGS	3005374	Good		203	97.6	98.7	100	0
1352.691	Enterococcus faecium strain D344RRF x C68	WGS	2971286	Good		201	97.6	98.7	100	0
1352.695	Enterococcus faecium strain D344RRF x C68	WGS	2992720	Good		200	97.6	98.7	100	0
1352.696	Enterococcus faecium strain D344RRF x C68	WGS	3007132	Good		195	97.6	98.7	100	0
1352.697	Enterococcus faecium strain D344RRF x C68	WGS	2972912	Good		201	97.6	98.7	100	0
1352.698	Enterococcus faecium strain D344RRF x C68	WGS	2994400	Good		205	97.6	98.7	100	0
1352.699	Enterococcus faecium strain C68	WGS	2952500	Good		180	97.2	98.7	100	0
1352.703	Enterococcus faecium strain VRE-1300911	WGS	3086276	Good		247	97	98.7	100	0.9
1352.706	Enterococcus faecium strain VRE-1300937	WGS	3267671	Good		314	96.2	98.7	100	5.2
1352.707	Enterococcus faecium strain VRE-1400408	WGS	3134104	Good		196	96.8	98.6	100	0
1352.714	Enterococcus faecium strain VRE-1401338	WGS	3072012	Good		163	97.1	98.7	100	0.9
1352.715	Enterococcus faecium strain VRE-1401318	WGS	3229639	Good		225	97	98.7	100	0
1352.717	Enterococcus faecium strain VRE-1401859	WGS	3148707	Good		166	96.8	98.6	100	0
1352.718	Enterococcus faecium strain VRE-1300578	WGS	3109724	Good		218	96.7	98.7	100	0.9
1352.719	Enterococcus faecium strain VRE-1300518	WGS	2991156	Good		263	97	98.7	100	0
1352.720	Enterococcus faecium strain VRE-1402237	WGS	3151642	Good		177	97	98.8	100	0.9
1352.725	Enterococcus faecium strain E13931	WGS	2893152	Good		167	97.2	98.7	100	0
1352.726	Enterococcus faecium strain VRE-1402673	WGS	3153132	Good		168	96.7	98.7	100	0.9
1352.728	Enterococcus faecium strain VRE-1403299	WGS	3131077	Good		117	97	98.7	100	1.8
1352.731	Enterococcus faecium strain VRE-1402259	WGS	3076564	Good		276	96.2	98.6	100	6.8
1352.733	Enterococcus faecium strain VRE-1402513	WGS	3384409	Good		153	97.1	98.8	100	0
1352.736	Enterococcus faecium strain VRE-1401878	WGS	3033954	Good		335	97	98.7	100	0
1352.738	Enterococcus faecium strain VRE-1404669	WGS	3105758	Good		164	96.6	98.7	100	2.7
1352.740	Enterococcus faecium strain VRE-1407687	WGS	2962291	Good		216	96.6	98.5	100	1.8
1352.742	Enterococcus faecium strain S-1402282	WGS	3152008	Good		229	96.8	98.7	99.1	0
1352.744	Enterococcus faecium strain VRE-1408197	WGS	2320332	Good		142	97	98.2	97.2	0
1352.746	Enterococcus faecium strain VRE-1407988	WGS	2752466	Good		151	97	98.5	100	0
1352.748	Enterococcus faecium strain VRE-1404192	WGS	3045900	Good		143	96.7	98.6	100	6
1352.751	Enterococcus faecium strain VRE-1408535	WGS	2479765	Good		133	97.2	98.5	100	0
1352.754	Enterococcus faecium strain VRE-1502939	WGS	2909394	Good		145	97.3	98.8	100	0
1352.757	Enterococcus faecium strain VRE-1503262	WGS	2979335	Good		143	97.2	98.7	100	0
1352.763	Enterococcus faecium strain 805447/07	WGS	2949813	Good		232	97.1	98.7	100	0
1352.769	Enterococcus faecium strain D344RRF	WGS	2982307	Good		207	97.6	98.7	100	0.9
1352.803	Enterococcus faecium strain VRE16	WGS	2897665	Good		160	97.1	98.7	100	0
1352.804	Enterococcus faecium strain ATCC 700221	Complete	3151405	Good	3	4	94.7	98.3	100	4
1391466.3	Enterococcus faecium NEF1	WGS	2986518	Good	0	47	97.2	98.5	100	0
1400824.3	Enterococcus faecium UC8733	WGS	2723595	Good	0	164	97	98.5	99.1	0.6
1442604.3	Enterococcus faecium VRE0576	WGS	3132850	Good		279	96.9	98.5	99.1	0
1295527.3	Enterococcus faecium CRL1879	WGS	2886747	Good	0	73	95	98.5	100	11.6
1259824.4	Enterococcus faecium 13.SD.W.09	WGS	3871243	Good	0	62	98.6	99.6	96.3	2.8
1352.3640	Enterococcus faecium strain Hp_74-d2	WGS	5792259	Good		361	74.1	99.2	99.1	49.3
1352.2808	Enterococcus faecium strain 6E6	Plasmid	49420		1	1				
1352.2694	Enterococcus faecium strain 825	WGS	2983742	Good		90	96.9	98.7	100	0
1352.1408	Enterococcus faecium strain VRE001	Complete	3242672	Good	3	4	96.9	98.7	100	0.9
1352.3413	Enterococcus faecium strain AALTL	Complete	3111715	Good	2	3	96.7	98.5	100	0
1352.674	Enterococcus faecium strain 6E6	Complete	3397853	Good	2	3	97.3	98.8	100	0.9
1409946.3	Enterococcus faecium MRSN 11639	WGS	2951462	Good		142	97	98.7	100	0
1352.3400	Enterococcus faecium strain Efaecium_ER03933.3A strain isolate					4	97	98.6	100	0
1352.3401	Enterococcus faecium strain Efaecium_ER04120.3A					5	97	98.6	100	0
1352.3405	Enterococcus faecium strain Efaecium_ER04526.5A					5	96.9	98.5	100	0
1352.485	Enterococcus faecium strain KACC 15689	WGS	2824234	Good		128	97	98.4	100	0.9
1352.3978	Enterococcus faecium strain 300BEA1	WGS	2715473	Good		18	97.4	99	100	0
1352.3991	Enterococcus faecium strain 78EA1	WGS	2849599	Good		9	97.3	98.8	100	0.9
1352.3956	Enterococcus faecium strain 131EA1	WGS	3062085	Good		17	97.1	98.9	100	0.9
1352.3960	Enterococcus faecium strain 163EA1	WGS	2880397	Good		9	97.6	99	100	0.9
1352.3962	Enterococcus faecium strain 177EA1	WGS	2728495	Good		4	97.8	99	99.1	0.5
1352.3971	Enterococcus faecium strain 276EA1	WGS	2654250	Good		12	97.6	98.8	100	0
1352.3972	Enterococcus faecium strain 264EA1	WGS	2659216	Good		9	97.4	98.7	100	0.9
1352.3981	Enterococcus faecium strain 316EA1	WGS	2769706	Good		17	97.5	99	100	2.7
1352.3990	Enterococcus faecium strain 74EA1	WGS	2783793	Good		7	97.5	99.1	99.1	0.9
1352.3993	Enterococcus faecium strain 86EA1	WGS	2976268	Good		15	97.3	98.8	100	0.9
1352.2877	Enterococcus faecium strain DJ1	Plasmid	3825		1	1				
1138905.3	Enterococcus faecium E1622	WGS	2612255	Good	0	17	97.2	98.5	100	0
1157422.3	Enterococcus faecium 7330614-1	WGS	2567117	Good	0	27	97.3	98.6	100	0
1157423.3	Enterococcus faecium 7330884-2	WGS	2543904	Good	0	25	97.3	98.6	100	0
1157431.3	Enterococcus faecium 9731349-1	WGS	2609133	Good	0	59	97.3	98.6	100	0.9
1157432.3	Enterococcus faecium 9731352-4	WGS	2630628	Good	0	40	97.3	98.6	100	0
1157433.3	Enterococcus faecium 9830091-5	WGS	2623927	Good	0	30	97.3	98.6	100	0.9
1157437.3	Enterococcus faecium 9830565-4	WGS	2599676	Good	0	27	97.6	98.6	100	0
1157484.3	Enterococcus faecium HF50204	WGS	2625315	Good	0	38	97.3	98.6	100	0
1352.3422	Enterococcus faecium strain CVM N60336F	WGS	2810033	Good		171	97.5	98.8	100	0
1352.3424	Enterococcus faecium strain CVM N59653F	WGS	2830254	Good		109	97.3	98.6	99.1	0
1352.3425	Enterococcus faecium strain CVM N60324F	WGS	2714410	Good		330	97.3	98.6	100	1.4
1352.3431	Enterococcus faecium strain CVM N60123F	WGS	2648399	Good		181	97.3	98.6	100	0.9
1352.3432	Enterococcus faecium strain CVM N60048F	WGS	2685416	Good		157	97.2	98.4	100	0
1352.3433	Enterococcus faecium strain CVM N59951F	WGS	2801631	Good		148	97.1	98.4	100	0
1352.3437	Enterococcus faecium strain CVM N60001F	WGS	2904971	Good		101	97.2	98.4	99.1	0
1352.3438	Enterococcus faecium strain CVM N59624F	WGS	2703807	Good		79	97.2	98.5	99.1	0
1352.3440	Enterococcus faecium strain CVM N59788F	WGS	2591274	Good		97	97.1	99	100	1.8
1352.3445	Enterococcus faecium strain CVM N59711F	WGS	2870574	Good		100	97.6	99.1	99.1	1.8
1352.3448	Enterococcus faecium strain CVM N59943F	WGS	2690185	Good		118	97.3	98.6	100	0
1352.3454	Enterococcus faecium strain CVM N60425F	WGS	2740218	Good		134	97.2	98.4	100	0
1352.3456	Enterococcus faecium strain CVM N60365F	WGS	2790839	Good		147	97.2	98.5	100	0
1352.3458	Enterococcus faecium strain CVM N59531F	WGS	2702266	Good		55	97	98.4	100	0
1352.3460	Enterococcus faecium strain CVM N59567F	WGS	2494210	Good		110	97.2	98.5	100	0
1352.3461	Enterococcus faecium strain CVM N59504F	WGS	2568705	Good		105	97.6	98.7	100	0
1352.3464	Enterococcus faecium strain CVM N59484F	WGS	2467928	Good		132	97.5	99	100	0
1352.3466	Enterococcus faecium strain CVM N59589F	WGS	2706436	Good		78	97.7	99	99.1	1.8
1352.3481	Enterococcus faecium strain CVM N55299	WGS	2726040	Good		138	97.5	99	100	0
1352.3483	Enterococcus faecium strain CVM N55279	WGS	2872204	Good		113	97.8	99.1	99.1	1.8
1352.3485	Enterococcus faecium strain CVM N55337	WGS	2578585	Good		238	97.6	98.7	100	0.5
1352.3486	Enterococcus faecium strain CVM N55229	WGS	2827109	Good		161	97.3	98.5	100	0
1352.3487	Enterococcus faecium strain CVM N55077	WGS	2694777	Good		109	97.3	98.7	100	0
1352.3489	Enterococcus faecium strain CVM N54599	WGS	2801535	Good		109	97.2	98.4	100	0.9
1352.3494	Enterococcus faecium strain CVM N54551	WGS	2603597	Good		231	97.7	98.7	100	0
1352.3503	Enterococcus faecium strain CVM N53479	WGS	2602661	Good		183	97.5	98.7	100	1.8
1352.3506	Enterococcus faecium strain CVM N52777	WGS	2924325	Good		203	97.2	98.7	100	0
1352.3510	Enterococcus faecium strain CVM N55072	WGS	2820141	Good		147	97.3	98.4	100	0.5
1352.3514	Enterococcus faecium strain CVM N54107	WGS	2587615	Good		302	97.5	98.5	99.1	0
1352.3517	Enterococcus faecium strain CVM N53702	WGS	2553776	Good		244	97.6	98.7	100	0.9
525279.14	Enterococcus faecium TX1330	WGS	2780471	Good		4	97.9	99.1	100	1.8
525279.3	Enterococcus faecium TX1330	WGS	2777972	Good	0	38	97.3	98.5	98.2	0
529885.3	Enterococcus faecium E980	WGS	2792626	Good	0	131	96.9	98.6	99.1	0.9
546340.3	Enterococcus faecium E1679	WGS	2928184	Good	0	340	97	98.7	99.1	0.9
565656.3	Enterococcus faecium 1,230,933	WGS	3140782	Good	0	85	96.8	98.5	99.1	0.9
565657.5	Enterococcus faecium 1,231,502	WGS	3084930	Good	0	61	97.1	98.6	99.1	0.9
565659.3	Enterococcus faecium 1,141,733	WGS	2924144	Good	0	25	96.8	98.5	98.2	0
565662.4	Enterococcus faecium Com12	WGS	2713738	Good	0	19	97.2	98.5	97.3	0
565663.7	Enterococcus faecium Com15	Complete	2696561	Good		1	97.9	99		
645663.4	Enterococcus faecium E1039	WGS	2503230	Good	0	124	97.3	98.7	98.2	0
749520.3	Enterococcus faecium TX0082	WGS	2691854	Good	0	130	97.2	98.6	100	0
749525.3	Enterococcus faecium TX0133C	WGS	2907861	Good	0	193	97	98.7	99.1	0
791161.5	Enterococcus faecium PC4.1	WGS	2811160	Good	0	78	96.8	98.2	98.2	2.3
933356.3	Enterococcus faecium E4452	WGS	2769032	Good	0	268	97.2	98.5	100	0
1352.1730	Enterococcus faecium strain 11B10_MSG5005	WGS	2754527	Good		16	97	98.5	100	1.8
1352.1732	Enterococcus faecium strain 11C6_DIV0699	WGS	2790863	Good		2	97.3	98.6	100	0
1352.1738	Enterococcus faecium strain 1B3_DIV609	WGS	2741506	Good		14	97.3	98.5	100	0
1352.1740	Enterococcus faecium strain 2B3_DIV0609	WGS	2933808	Good		10	97	98.5	99.1	0.9
1352.1742	Enterococcus faecium strain 2G6_DIV0578	WGS	3013366	Good		42	97.5	98.8	99.1	1.8
1352.1744	Enterococcus faecium strain 7C8_DIV0219	WGS	2904368	Good		4	97.1	98.4	100	1.4
