	genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
103	32022.592	Campylobacter jejuni subsp. jejuni strain CFSAN065358	WGS	1717186	Good		41	99.3	99.7	100.0	0.0
104	32022.596	Campylobacter jejuni subsp. jejuni strain CFSAN065353	WGS	1721568	Good		31	99.8	99.9	100.0	0.6
105	32022.603	Campylobacter jejuni subsp. jejuni strain CFSAN065347	WGS	1737660	Good		42	99.5	99.6	100.0	0.0
106	32022.604	Campylobacter jejuni subsp. jejuni strain CFSAN065339	WGS	1670853	Good		70	99.7	99.8	100.0	0.0
107	32022.615	Campylobacter jejuni subsp. jejuni strain CFSAN065329	WGS	1758276	Good		35	99.6	99.6	100.0	0.0
108	32022.622	Campylobacter jejuni subsp. jejuni strain CFSAN065309	WGS	1703477	Good		17	99.9	99.9	100.0	0.0
109	32022.623	Campylobacter jejuni subsp. jejuni strain CFSAN065308	WGS	1768037	Good		38	99.5	99.7	100.0	0.0
110	32022.628	Campylobacter jejuni subsp. jejuni strain CFSAN065302	WGS	1732853	Good		42	99.7	99.8	100.0	0.0
111	32022.634	Campylobacter jejuni subsp. jejuni strain CFSAN065297	WGS	1701933	Good		33	99.9	100.0	100.0	0.0
112	354242.16	Campylobacter jejuni subsp. jejuni 81-176	Complete	1699052	Good	2.0	3	99.9	99.9	100.0	0.0
113	360112.4	Campylobacter jejuni subsp. jejuni HB93-13	WGS	1694788	Good	0.0	35	99.6	99.8	100.0	0.0
114	32022.274	Campylobacter jejuni subsp. jejuni strain CJ003CC21	WGS	1623955	Good		20	99.9	100.0	100.0	0.0
115	32022.277	Campylobacter jejuni subsp. jejuni strain CJ096CC21	WGS	1634274	Good		10	99.9	100.0	100.0	0.0
116	192222.164	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819	WGS	1628235	Good	0.0	9	99.0	99.0		
117	32022.877	Campylobacter jejuni subsp. jejuni strain OBT12386	Complete	1627622	Good	0.0	1	98.9	99.0		
118	32022.881	Campylobacter jejuni subsp. jejuni strain Chick018	WGS	1617534	Good	0.0	44	99.7	99.9		
119	32022.883	Campylobacter jejuni subsp. jejuni strain Chick019	WGS	1617362	Good	0.0	37	99.7	99.9		
120	32022.863	Campylobacter jejuni subsp. jejuni strain 17697-26	WGS	1629120	Good	0.0	25	99.0	99.0		
121	32022.870	Campylobacter jejuni subsp. jejuni strain 1604	WGS	1620990	Good	0.0	9	99.0	99.0		
122	32022.891	Campylobacter jejuni subsp. jejuni strain 81-176	WGS	1654958	Good	0.0	2	99.9	100.0		
123	32022.222	Campylobacter jejuni subsp. jejuni strain MTVDSCj13	Complete	1684409	Good		1	99.9	99.9	100.0	0.6
124	32022.154	Campylobacter jejuni subsp. jejuni strain P3-2209	WGS	1670422	Good		68	99.8	99.9	100.0	0.6
125	885274.3	Campylobacter jejuni subsp. jejuni H22082	WGS	1659123	Good	0.0	28	99.7	100.0	100.0	0.6
126	32022.543	Campylobacter jejuni subsp. jejuni strain CFSAN065344	WGS	1683582	Good		37	99.9	99.9	100.0	0.0
127	360110.4	Campylobacter jejuni subsp. jejuni 84-25	WGS	1671624	Good	0.0	5	99.8	99.9	100.0	0.0
128	32022.636	Campylobacter jejuni subsp. jejuni strain CFSAN065295	WGS	1648123	Good		28	99.8	99.9	100.0	0.0
129	32022.608	Campylobacter jejuni subsp. jejuni strain CFSAN065335	WGS	1701288	Good		21	99.7	99.8	100.0	0.0
130	32022.576	Campylobacter jejuni subsp. jejuni strain CFSAN065348	WGS	1759041	Good		24	99.7	99.9	100.0	0.0
131	32022.611	Campylobacter jejuni subsp. jejuni strain CFSAN065331	WGS	1758494	Good		34	99.6	99.6	100.0	0.0
132	32022.538	Campylobacter jejuni subsp. jejuni strain CFSAN065403	WGS	1689048	Good		37	99.6	99.6	100.0	0.0
133	32022.569	Campylobacter jejuni subsp. jejuni strain CFSAN065294	WGS	1675840	Good		39	99.6	99.7	100.0	0.0
134	1111074.3	Campylobacter jejuni subsp. jejuni 6399	WGS	1627034	Good	0.0	43	99.9	100.0	100.0	0.0
135	1111076.3	Campylobacter jejuni subsp. jejuni 04199	WGS	1732222	Good	0.0	71	99.7	99.9	100.0	0.0
136	1295394.3	Campylobacter jejuni subsp. jejuni ICDCCJ07002	WGS	1694682	Good	0.0	14	99.7	99.9	100.0	0.0
137	1310163.3	Campylobacter jejuni subsp. jejuni HN-CJD07035	WGS	1652971	Good	0.0	13	99.7	99.9	100.0	0.0
138	1385720.3	Campylobacter jejuni subsp. jejuni NCTC 11168-K12E5	Complete	1641481	Good		1	99.9	100.0	100.0	0.0
139	1385721.3	Campylobacter jejuni subsp. jejuni NCTC 11168-mcK12E5	Complete	1641471	Good		1	99.9	100.0	100.0	0.0
140	1385724.3	Campylobacter jejuni subsp. jejuni NCTC 11168-GSv NCTC 11168-rNRC	Complete	1641482	Good		1	99.9	100.0	100.0	0.0
141	1093788.3	Campylobacter jejuni subsp. jejuni NW	WGS	1652691	Good	0.0	60	99.8	99.9	100.0	0.0
142	1093789.3	Campylobacter jejuni subsp. jejuni D2600	WGS	1622329	Good	0.0	56	99.7	100.0	100.0	0.0
143	32022.292	Campylobacter jejuni subsp. jejuni strain FDAARGOS_262	Complete	1768428	Good		1	99.6	99.8	100.0	0.6
144	32022.540	Campylobacter jejuni subsp. jejuni strain CFSAN065402	WGS	1627423	Good		34	99.7	99.9	100.0	1.3
145	32022.581	Campylobacter jejuni subsp. jejuni strain CFSAN065366	WGS	1678519	Good		32	99.6	99.9	100.0	0.0
146	32022.539	Campylobacter jejuni subsp. jejuni strain CFSAN065401	WGS	1687898	Good		25	99.7	99.9	100.0	0.0
147	32022.591	Campylobacter jejuni subsp. jejuni strain CFSAN065357	WGS	1720836	Good		39	99.5	99.7	100.0	0.0
148	32022.599	Campylobacter jejuni subsp. jejuni strain CFSAN065350	WGS	1774798	Good		37	99.5	99.7	100.0	0.0
149	32022.146	Campylobacter jejuni subsp. jejuni strain 00-6200	Complete	1670781	Good		1	99.8	99.9	100.0	0.0
150	32022.150	Campylobacter jejuni subsp. jejuni strain P10-2209	WGS	1655384	Good		61	99.7	99.9	100.0	0.0
151	32022.158	Campylobacter jejuni subsp. jejuni strain RM3197	Complete	1664565	Good		1	99.8	99.9	100.0	0.0
152	32022.159	Campylobacter jejuni subsp. jejuni strain RM3196	Complete	1664566	Good		1	99.8	99.9	100.0	0.0
153	32022.264	Campylobacter jejuni subsp. jejuni strain ATCC 35925	Complete	1618194	Good		1	99.9	100.0	100.0	0.0
154	32022.283	Campylobacter jejuni subsp. jejuni strain CJ502CC21	WGS	1690290	Good	1.0	24	99.9	100.0	100.0	0.0
155	32022.289	Campylobacter jejuni subsp. jejuni strain CJ097CC21	WGS	1663548	Good	1.0	21	99.8	99.9	100.0	0.0
156	32022.524	Campylobacter jejuni subsp. jejuni strain CFSAN065414	WGS	1761119	Good		26	99.6	99.9	100.0	0.0
157	32022.547	Campylobacter jejuni subsp. jejuni strain CFSAN065374	WGS	1707116	Good		23	99.6	99.9	100.0	0.6
158	32022.548	Campylobacter jejuni subsp. jejuni strain CFSAN065396	WGS	1727475	Good		33	99.7	99.8	100.0	0.0
159	32022.561	Campylobacter jejuni subsp. jejuni strain CFSAN065388	WGS	1726620	Good		33	99.7	99.8	100.0	0.0
160	32022.570	Campylobacter jejuni subsp. jejuni strain CFSAN065381	WGS	1705393	Good		21	99.6	99.8	100.0	0.6
161	32022.574	Campylobacter jejuni subsp. jejuni strain CFSAN065378	WGS	1707077	Good		23	99.6	99.8	100.0	0.0
162	32022.584	Campylobacter jejuni subsp. jejuni strain CFSAN065321	WGS	1633643	Good		26	99.9	100.0	100.0	0.0
163	32022.589	Campylobacter jejuni subsp. jejuni strain CFSAN065361	WGS	1771119	Good		43	99.3	99.6	99.4	0.6
164	32022.605	Campylobacter jejuni subsp. jejuni strain CFSAN065338	WGS	1681884	Good		53	99.7	99.8	100.0	0.0
165	32022.606	Campylobacter jejuni subsp. jejuni strain CFSAN065337	WGS	1648737	Good		22	99.8	99.9	100.0	0.0
166	32022.619	Campylobacter jejuni subsp. jejuni strain CFSAN065324	WGS	1680116	Good		31	99.7	99.8	100.0	0.0
167	32022.627	Campylobacter jejuni subsp. jejuni strain CFSAN065303	WGS	1701237	Good		24	99.8	99.9	100.0	0.0
168	32022.637	Campylobacter jejuni subsp. jejuni strain CFSAN065296	WGS	1663367	Good		33	99.9	99.9	100.0	0.0
169	32022.638	Campylobacter jejuni subsp. jejuni strain CFSAN065415	WGS	1644103	Good		23	99.8	99.9	100.0	0.6
170	32022.87	Campylobacter jejuni subsp. jejuni strain MTVDSCj20	Complete	1651739	Good		1	100.0	100.0	100.0	0.0
171	407148.6	Campylobacter jejuni subsp. jejuni 81116	Complete	1628115	Good	0.0	1	99.9	100.0	100.0	0.0
172	885273.3	Campylobacter jejuni subsp. jejuni P110B	WGS	1656341	Good	0.0	29	99.9	99.9	99.4	0.0
173	32022.275	Campylobacter jejuni subsp. jejuni strain CJ070CC21	WGS	1619532	Good		7	99.9	100.0	100.0	0.0
174	32022.278	Campylobacter jejuni subsp. jejuni strain CJ507CC21	WGS	1627553	Good		11	99.7	99.9	100.0	0.6
175	32022.281	Campylobacter jejuni subsp. jejuni strain CJ006CC21	WGS	1625765	Good		25	99.9	100.0	100.0	0.0
176	32022.284	Campylobacter jejuni subsp. jejuni strain CJ098CC21	WGS	1626876	Good		22	99.9	100.0	100.0	0.0
177	32022.874	Campylobacter jejuni subsp. jejuni strain LDG17f	Complete	1765444	Good	0.0	1	98.7	98.7		
178	32022.861	Campylobacter jejuni subsp. jejuni strain LDG689	WGS	1678870	Good	0.0	17	98.8	99.1		
179	32022.858	Campylobacter jejuni subsp. jejuni strain LDG9f	WGS	1713522	Good	0.0	18	98.8	99.1		
180	32022.879	Campylobacter jejuni subsp. jejuni strain OBT12390	Complete	1627620	Good	0.0	1	98.9	99.0		
181	32022.876	Campylobacter jejuni subsp. jejuni strain OBT12377	Complete	1627624	Good	0.0	1	98.9	99.0		
182	32022.884	Campylobacter jejuni subsp. jejuni strain Chick020	WGS	1615566	Good	0.0	56	99.7	99.9		
183	32022.882	Campylobacter jejuni subsp. jejuni strain Dog017	WGS	1625114	Good	0.0	31	99.8	99.9		
184	32022.880	Campylobacter jejuni subsp. jejuni strain Dog015	WGS	1728027	Good	0.0	45	99.7	99.9		
185	32022.867	Campylobacter jejuni subsp. jejuni strain 9152	WGS	1740111	Good	0.0	19	98.7	99.0		
186	32022.871	Campylobacter jejuni subsp. jejuni strain 9387	WGS	1644575	Good	0.0	18	98.9	99.0		
187	32022.872	Campylobacter jejuni subsp. jejuni strain 9711	WGS	1659510	Good	0.0	16	99.0	99.0		
188	32022.875	Campylobacter jejuni subsp. jejuni strain 9090	Complete	1710461	Good	0.0	1	99.0	99.0		
189	197.5228	Campylobacter jejuni	WGS	1614704	Good		61	99.3	99.9	100.0	1.3
190	197.5225	Campylobacter jejuni	WGS	1654780	Good		54	99.3	99.8	100.0	1.9
191	197.4872	Campylobacter jejuni strain OXC6614	WGS	1640256	Good		15	99.9	99.9	100.0	0.6
192	197.4951	Campylobacter jejuni strain OXC6303	WGS	1653650	Good		21	99.8	99.9	100.0	0.6
193	197.5058	Campylobacter jejuni strain OXC6423	WGS	1709293	Good		21	99.7	99.8	100.0	0.6
194	197.4990	Campylobacter jejuni strain OXC6560	WGS	1759690	Good		19	99.3	99.5	100.0	0.0
195	197.4887	Campylobacter jejuni strain OXC6389	WGS	1641006	Good		13	99.9	100.0	100.0	0.0
196	197.4959	Campylobacter jejuni strain OXC6638	WGS	1684344	Good		12	99.9	100.0	100.0	0.0
197	197.4989	Campylobacter jejuni strain OXC6430	WGS	1704814	Good		24	99.9	100.0	100.0	0.0
198	197.5007	Campylobacter jejuni strain OXC6629	WGS	1703223	Good		27	99.9	100.0	100.0	0.0
199	197.5062	Campylobacter jejuni strain OXC6547	WGS	1642109	Good		16	99.9	100.0	100.0	0.0
200	197.5065	Campylobacter jejuni strain OXC6344	WGS	1681158	Good		17	99.9	99.9	100.0	0.0
201	197.5085	Campylobacter jejuni strain OXC6368	WGS	1722780	Good		17	99.9	99.9	100.0	0.0
202	197.5188	Campylobacter jejuni	WGS	1703717	Good		93	99.9	100.0	100.0	0.0
203	1365655.3	Campylobacter jejuni 30286	WGS	1645076	Good		18	99.9	99.9	100.0	0.0
204	197.6730	Campylobacter jejuni strain BCW_4731	WGS	1698127	Good		32	99.9	99.9	100.0	0.0
205	197.7895	Campylobacter jejuni strain CDPHFDLB-F15M00667P1	WGS	1696306	Good		18	99.9	100.0	100.0	0.0
206	197.10104	Campylobacter jejuni strain NS4-1-1	Complete	1669964	Good		1	99.9	99.9	100.0	0.0
207	197.5110	Campylobacter jejuni strain OXC6489	WGS	1627281	Good		14	99.8	99.9	100.0	0.0
208	1365659.3	Campylobacter jejuni Cj2	WGS	1677685	Good		48	99.8	99.9	100.0	0.0
209	197.7962	Campylobacter jejuni strain BCW_5152	WGS	1685669	Good		41	99.8	99.9	100.0	0.0
210	197.4878	Campylobacter jejuni strain OXC6257	WGS	1695744	Good		17	99.7	99.8	100.0	0.0
211	197.4920	Campylobacter jejuni strain OXC6275	WGS	1658255	Good		13	99.7	99.8	100.0	0.0
212	197.4929	Campylobacter jejuni strain OXC6473	WGS	1687251	Good		15	99.7	99.8	100.0	0.0
213	197.5020	Campylobacter jejuni strain OXC6571	WGS	1676845	Good		21	99.7	99.9	100.0	0.0
214	197.5035	Campylobacter jejuni strain OXC6292	WGS	1675483	Good		19	99.7	99.9	100.0	0.0
215	197.4836	Campylobacter jejuni strain OXC6334	WGS	1744406	Good		17	99.6	99.7	100.0	0.0
216	197.5048	Campylobacter jejuni strain OXC6482	WGS	1684090	Good		24	99.6	99.8	100.0	0.0
217	197.5206	Campylobacter jejuni	WGS	1713748	Good		59	99.6	99.9	100.0	0.0
218	197.4966	Campylobacter jejuni strain OXC6374	WGS	1710398	Good		24	99.5	99.7	100.0	0.0
219	197.6642	Campylobacter jejuni strain Cj1655	WGS	1720061	Good		35	99.4	99.6	100.0	0.0
220	1316918.3	Campylobacter jejuni HB-CJGB-LXC	WGS	1610259	Good		9	99.9	99.9	100.0	0.0
221	1316920.3	Campylobacter jejuni BJ-CJGB96114	WGS	1613328	Good		11	99.8	99.8	100.0	0.0
222	1321759.3	Campylobacter jejuni HB-CJGB-ZX	WGS	1680820	Good		11	99.5	99.7	100.0	0.0
