genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
624.1460	Shigella sonnei strain 4028STDY6275276 strain H142240338	WGS	4647025	Good		371	98.2	99.6	100	0.3
624.293	Shigella sonnei strain SS85261_2712855	WGS	4722330	Good		389	98.1	99.6	100	0.3
624.560	Shigella sonnei strain KY 1163	WGS	4641316	Good		404	98.1	99.6	100	0.3
624.596	Shigella sonnei strain H102880240	WGS	4693061	Good		380	98.1	99.6	100	0.3
624.932	Shigella sonnei strain 3626STDY6095502	WGS	4791379	Good		429	98.1	99.6	100	0.3
624.1479	Shigella sonnei strain 4028STDY6275281 strain H143020320	WGS	4616541	Good		366	98.1	99.6	100	0.3
624.1481	Shigella sonnei strain 4028STDY6275122 strain H084780116	WGS	4590042	Good		367	98.1	99.6	100	0.3
624.197	Shigella sonnei strain H092580349	WGS	4686133	Good		396	98	99.6	100	0.3
624.923	Shigella sonnei strain 3626STDY6095493	WGS	4841947	Good		426	98	99.6	100	0.3
624.1493	Shigella sonnei strain 4028STDY6275128 strain H084700126	WGS	4561792	Good		364	98	99.6	100	0.3
624.228	Shigella sonnei strain sh07-1018	WGS	4643992	Good		365	97.9	99.5	100	0.3
624.396	Shigella sonnei strain H082120406	WGS	4704708	Good		392	97.9	99.4	100	0.3
624.733	Shigella sonnei strain CDPH_C36	WGS	4621087	Good		485	97.9	99.7	100	0.3
624.747	Shigella sonnei strain CDPH_C7	WGS	4506291	Good		454	97.9	99.8	100	0.3
624.95	Shigella sonnei strain H140100101	WGS	4501039	Good		373	97.9	99.6	100	0.3
624.1453	Shigella sonnei strain 4028STDY6275241 strain H123960513	WGS	4812199	Good		370	97.9	99.6	100	0.3
624.1456	Shigella sonnei strain 4028STDY6275222 strain H114840364	WGS	4815412	Good		370	97.9	99.6	100	0.3
624.1476	Shigella sonnei strain 4028STDY6275182 strain H104020300	WGS	4660111	Good		363	97.9	99.7	100	0.3
624.1577	Shigella sonnei strain 2002124	WGS	4512945	Good		471	97.9	99.8	100	0.3
624.88	Shigella sonnei strain sh96-5282	WGS	4601538	Good		361	98.1	99.6	99.7	0.3
624.169	Shigella sonnei strain PWR105_440878	WGS	4486752	Good		443	97.8	99.6	100	0.3
624.196	Shigella sonnei strain sh07-1608	WGS	4654880	Good		374	97.8	99.6	100	0.3
624.324	Shigella sonnei strain H113080358	WGS	4684445	Good		473	97.8	99.6	100	0.3
624.665	Shigella sonnei strain CDPH_C40	WGS	4735426	Good		487	97.8	99.7	100	0.3
624.1122	Shigella sonnei strain sh1387	WGS	4663365	Good		389	97.8	99.7	100	0.3
624.1450	Shigella sonnei strain 4028STDY6275291 strain H144040588	WGS	4696417	Good		362	97.8	99.6	100	0.3
624.1449	Shigella sonnei strain 4028STDY6275287 strain H143760460	WGS	4705109	Good		373	97.8	99.6	100	0.3
624.419	Shigella sonnei strain sh96-6494	WGS	4599844	Good		367	97.7	99.6	100	0.3
624.914	Shigella sonnei strain 3626STDY6095483	WGS	4953963	Good		456	97.7	99.7	100	0.3
624.814	Shigella sonnei strain 2090STDY5461812	WGS	4612661	Good		369	98.3	99.6	99.3	0.3
624.753	Shigella sonnei strain NLAE-zl-G496	WGS	4917070	Good		101	99	99.6	100	0.6
624.298	Shigella sonnei strain H112620252	WGS	4825951	Good		530	97.6	99.6	100	0.3
624.664	Shigella sonnei strain CDPH_C37	WGS	4747744	Good		483	97.6	99.7	100	0.3
624.1411	Shigella sonnei strain 4028STDY6275190 strain H104820455	WGS	4810909	Good		372	97.6	99.6	100	0.3
624.739	Shigella sonnei strain CDPH_C34	WGS	4741504	Good		479	97.5	99.7	100	0.3
624.1414	Shigella sonnei strain 4028STDY6275160 strain H101220376	WGS	4608148	Good		377	98.1	99.6	100	0
624.1417	Shigella sonnei strain 4028STDY6275192 strain H105260711	WGS	4759326	Good		392	98.1	99.6	100	0
624.1553	Shigella sonnei strain 4028STDY6275290 strain H143880566	WGS	4526488	Good		362	98.1	99.7	100	0
624.1565	Shigella sonnei strain 4028STDY6275261 strain H133860231	WGS	4588362	Good		369	98.1	99.6	100	0
624.1446	Shigella sonnei strain 4028STDY6275159 strain H100420561	WGS	4601866	Good		366	98.1	99.6	100	0
624.1447	Shigella sonnei strain 4028STDY6275137 strain H092020255	WGS	4579187	Good		322	98.1	99.1	100	0
624.1455	Shigella sonnei strain 4028STDY6275113 strain H082840629	WGS	4602353	Good		368	98.1	99.6	100	0
624.1466	Shigella sonnei strain 4028STDY6275126 strain H084200159	WGS	4549623	Good		376	98.1	99.7	100	0
624.1471	Shigella sonnei strain 4028STDY6275120 strain H083680171	WGS	4461290	Good		368	98.1	99.7	100	0
624.1472	Shigella sonnei strain 4028STDY6275118 strain H083540630	WGS	4510660	Good		359	98.1	99.7	100	0
624.1487	Shigella sonnei strain 4028STDY6275161 strain H100480240	WGS	4505081	Good		373	98.1	99.7	100	0
624.1522	Shigella sonnei strain 4028STDY6275226 strain H121780057	WGS	4598255	Good		383	98.1	99.6	100	0
624.1530	Shigella sonnei strain 4028STDY6275193 strain H110260429	WGS	4543579	Good		363	98.1	99.7	100	0
624.1544	Shigella sonnei strain 4028STDY6275243 strain H124520286	WGS	4823516	Good		368	98.1	99.6	100	0
624.1620	Shigella sonnei strain 4028STDY6275166 strain H102580122	WGS	4512773	Good		365	98.1	99.7	100	0
624.1625	Shigella sonnei strain 4028STDY6275172 strain H103080101	WGS	4517441	Good		358	98.1	99.7	100	0
624.1633	Shigella sonnei strain 4028STDY6275198 strain H111280299	WGS	4527453	Good		365	98.1	99.7	100	0
624.156	Shigella sonnei strain 201401054_1	WGS	4927213	Good		414	98	99.5	100	0
624.164	Shigella sonnei strain 44672409	WGS	4860436	Good		437	98	99.6	100	0
624.219	Shigella sonnei strain 82205	WGS	4613499	Good		361	98	99.7	100	0
624.259	Shigella sonnei strain 201401096_1	WGS	4869805	Good		399	98	99.6	100	0
624.356	Shigella sonnei strain 143983	WGS	4944492	Good		449	98	99.6	100	0
624.383	Shigella sonnei strain 201401879_1	WGS	4834265	Good		449	98	99.5	100	0
624.406	Shigella sonnei strain 20132055	WGS	4983427	Good		475	98	99.6	100	0
624.447	Shigella sonnei strain 201401464_1	WGS	4723488	Good		395	98	99.6	100	0
624.455	Shigella sonnei strain H134480102	WGS	4883893	Good		436	98	99.4	100	0
624.468	Shigella sonnei strain 201400029_1	WGS	4827621	Good		406	98	99.6	100	0
624.473	Shigella sonnei strain H084580209	WGS	4554300	Good		362	98	99.6	100	0
624.484	Shigella sonnei strain 86278	WGS	4748849	Good		385	98	99.6	100	0
624.514	Shigella sonnei strain 87006	WGS	4781124	Good		390	98	99.6	100	0
624.532	Shigella sonnei strain 124332	WGS	4779191	Good		420	98	99.6	100	0
624.607	Shigella sonnei strain H140220307	WGS	4769550	Good		408	98	99.5	100	0
624.86	Shigella sonnei strain 143564	WGS	4799279	Good		394	98	99.6	100	0
624.1107	Shigella sonnei strain sh1407	WGS	4563682	Good		388	98	99.7	100	0
624.1098	Shigella sonnei strain sh1421	WGS	4550297	Good		404	98	99.7	100	0
624.803	Shigella sonnei strain 2090STDY5461722	WGS	4617048	Good		403	98	99.6	100	0
624.780	Shigella sonnei strain 2090STDY5461745	WGS	4605195	Good		436	98	99.6	100	0
624.1420	Shigella sonnei strain 4028STDY6275194 strain H110280151	WGS	4555269	Good		375	98	99.7	100	0
624.1559	Shigella sonnei strain 4028STDY6275263 strain H134120642	WGS	4552272	Good		369	98	99.7	100	0
624.1563	Shigella sonnei strain 4028STDY6275265 strain H140440546	WGS	4506843	Good		369	98	99.6	100	0
624.1437	Shigella sonnei strain 4028STDY6275240 strain H123860295	WGS	4545140	Good		377	98	99.6	100	0
624.1457	Shigella sonnei strain 4028STDY6275110 strain H082460293	WGS	4508971	Good		394	98	99.7	100	0
624.1502	Shigella sonnei strain 4028STDY6275176 strain H103340376	WGS	4506244	Good		366	98	99.7	100	0
624.1512	Shigella sonnei strain 4028STDY6275210 strain H112540452	WGS	4516459	Good		377	98	99.7	100	0
624.1507	Shigella sonnei strain 4028STDY6275145 strain H092720184	WGS	4629976	Good		376	98	99.7	100	0
624.1516	Shigella sonnei strain 4028STDY6275149 strain H093680205	WGS	4530420	Good		368	98	99.7	100	0
624.1539	Shigella sonnei strain 4028STDY6275231 strain H122180282	WGS	4528438	Good		379	98	99.6	100	0
624.823	Shigella sonnei strain 2090STDY5461825	WGS	4610499	Good		383	98.2	99.6	99.7	0
624.1561	Shigella sonnei strain 4028STDY6275251 strain H131800222	WGS	4782853	Good		432	98.2	99.7	99.7	0
624.101	Shigella sonnei strain H141000108	WGS	4761701	Good		396	97.9	99.5	100	0
624.105	Shigella sonnei strain H093660484	WGS	4688974	Good		386	97.9	99.3	100	0
624.144	Shigella sonnei strain 201312374_1	WGS	4852639	Good		390	97.9	99.5	100	0
624.213	Shigella sonnei strain H103560477	WGS	4601425	Good		372	97.9	99.4	100	0
624.223	Shigella sonnei strain H140200293	WGS	4913352	Good		433	97.9	99.4	100	0
624.314	Shigella sonnei strain 201400063_1	WGS	4811912	Good		386	97.9	99.5	100	0
624.315	Shigella sonnei strain H134220679	WGS	4918723	Good		442	97.9	99.4	100	0
624.320	Shigella sonnei strain H141020368	WGS	4759979	Good		397	97.9	99.6	100	0
624.367	Shigella sonnei strain H132940676	WGS	4729077	Good		391	97.9	99.4	100	0
624.393	Shigella sonnei strain 20352044	WGS	4988269	Good		484	97.9	99.6	100	0
624.450	Shigella sonnei strain H141040399	WGS	4714392	Good		399	97.9	99.4	100	0
624.474	Shigella sonnei strain 201312273_1	WGS	4857011	Good		392	97.9	99.5	100	0
624.564	Shigella sonnei strain 201401743_1	WGS	4759924	Good		386	97.9	99.2	100	0
624.584	Shigella sonnei strain 102735	WGS	4803507	Good		387	97.9	99.4	100	0
624.608	Shigella sonnei strain H134560190	WGS	4883917	Good		422	97.9	99.3	100	0
624.611	Shigella sonnei strain H135120400	WGS	4900097	Good		459	97.9	99.4	100	0
624.745	Shigella sonnei strain CDPH_C29	WGS	4502949	Good		434	97.9	99.8	100	0
624.1112	Shigella sonnei strain sh1402	WGS	4605534	Good		391	97.9	99.6	100	0
624.1104	Shigella sonnei strain sh1410	WGS	4467970	Good		360	97.9	99.6	100	0
624.864	Shigella sonnei strain 2090STDY5461869	WGS	4767708	Good		427	97.9	99.4	100	0
624.1123	Shigella sonnei strain sh1386	WGS	4572005	Good		391	97.9	99.7	100	0
624.1119	Shigella sonnei strain sh1394	WGS	4563048	Good		376	97.9	99.7	100	0
624.1430	Shigella sonnei strain 4028STDY6275223 strain H120440332	WGS	4549828	Good		373	97.9	99.6	100	0
624.1548	Shigella sonnei strain 4028STDY6275250 strain H131800220	WGS	4623926	Good		363	97.9	99.6	100	0
624.1552	Shigella sonnei strain 4028STDY6275271 strain H141820325	WGS	4881355	Good		373	97.9	99.6	100	0
624.1485	Shigella sonnei strain 4028STDY6275130 strain H090140107	WGS	4503879	Good		371	97.9	99.6	100	0
624.216	Shigella sonnei strain H112220292	WGS	4696531	Good		381	98.1	99.6	99.7	0
624.347	Shigella sonnei strain 124566	WGS	4850177	Good		407	97.8	99.6	100	0
624.424	Shigella sonnei strain H092740550	WGS	4686832	Good		372	97.8	99.3	100	0
624.505	Shigella sonnei strain H112920489	WGS	4699110	Good		443	97.8	99.6	100	0
624.703	Shigella sonnei strain CDPH_C24	WGS	4524325	Good		424	97.8	99.8	100	0
624.905	Shigella sonnei strain 2090STDY5488142	WGS	4555280	Good		367	97.8	99.6	100	0
624.909	Shigella sonnei strain 3626STDY6095477	WGS	4916359	Good		453	97.8	99.7	100	0
624.913	Shigella sonnei strain 3626STDY6095482	WGS	4838777	Good		427	97.8	99.7	100	0
624.915	Shigella sonnei strain 3626STDY6095484	WGS	4875725	Good		422	97.8	99.7	100	0
624.924	Shigella sonnei strain 3626STDY6095494	WGS	4806548	Good		417	97.8	99.7	100	0
624.946	Shigella sonnei strain 3626STDY6095524	WGS	4674988	Good		384	97.8	99.7	100	0
624.1494	Shigella sonnei strain 4028STDY6275132 strain H090440148	WGS	4534669	Good		386	97.8	99.5	100	0
624.861	Shigella sonnei strain 2090STDY5461866	WGS	4664141	Good		392	98	99.7	99.7	0
624.1442	Shigella sonnei strain 4028STDY6275247 strain H131240883	WGS	4490740	Good		373	98	99.6	99.7	0
624.290	Shigella sonnei strain SS128716_2798531	WGS	4664518	Good		400	97.7	99.5	100	0
624.940	Shigella sonnei strain 3626STDY6095510	WGS	4977103	Good		463	97.7	99.7	100	0
624.287	Shigella sonnei strain H103240103	WGS	4677688	Good		387	97.9	99.3	99.7	0
624.1617	Shigella sonnei strain 4028STDY6275228 strain H121940224	WGS	4668183	Good		353	97.9	99.7	99.7	0
624.510	Shigella sonnei strain H140740645	WGS	4719532	Good		387	97.6	99.3	100	0
624.919	Shigella sonnei strain 3626STDY6095488	WGS	4865344	Good		442	97.6	99.7	100	0
624.927	Shigella sonnei strain 3626STDY6095497	WGS	4839475	Good		452	97.6	99.6	100	0
624.928	Shigella sonnei strain 3626STDY6095498	WGS	4813203	Good		438	97.6	99.7	100	0
624.366	Shigella sonnei strain 75887	WGS	4658959	Good		382	98.2	99.7	99.3	0
624.722	Shigella sonnei strain CDPH_C33	WGS	4756157	Good		471	97.5	99.7	100	0
624.935	Shigella sonnei strain 3626STDY6095505	WGS	4964913	Good		438	97.7	99.6	99.7	0
624.1054	Shigella sonnei strain sh1463	WGS	4604839	Good		360	98.4	99.7	100	0
624.826	Shigella sonnei strain 2090STDY5461830	WGS	4529631	Good		363	98.4	99.7	100	0
624.831	Shigella sonnei strain 2090STDY5461834	WGS	4819017	Good		442	98.4	99.7	100	0
624.836	Shigella sonnei strain 2090STDY5461839	WGS	4588246	Good		346	98.4	99.7	100	0
624.840	Shigella sonnei strain 2090STDY5461843	WGS	4668528	Good		384	98.4	99.7	100	0
624.843	Shigella sonnei strain 2090STDY5461847	WGS	4578258	Good		354	98.4	99.7	100	0
624.848	Shigella sonnei strain 2090STDY5461852	WGS	4701121	Good		384	98.4	99.7	100	0
624.849	Shigella sonnei strain 2090STDY5461853	WGS	4560216	Good		344	98.4	99.7	100	0
624.157	Shigella sonnei strain 87780	WGS	4689251	Good		377	98.3	99.7	100	0
624.186	Shigella sonnei strain 87036	WGS	4698683	Good		380	98.3	99.7	100	0
624.345	Shigella sonnei strain 95522	WGS	4693638	Good		402	98.3	99.7	100	0
624.502	Shigella sonnei strain KY 757	WGS	4784461	Good		452	98.3	99.7	100	0
624.659	Shigella sonnei strain CDPH_C125	WGS	4621578	Good		433	98.3	99.8	100	0
624.812	Shigella sonnei strain 2090STDY5461815	WGS	4677700	Good		361	98.3	99.7	100	0
624.1041	Shigella sonnei strain sh1450	WGS	4645982	Good		358	98.3	99.7	100	0
624.1043	Shigella sonnei strain sh1451	WGS	4544405	Good		351	98.3	99.7	100	0
624.1178	Shigella sonnei strain sh1464	WGS	4577932	Good		339	98.3	99.7	100	0
624.1096	Shigella sonnei strain sh1424	WGS	4601201	Good		387	98.3	99.7	100	0
624.948	Shigella sonnei strain sh1347	WGS	4819861	Good		424	98.3	99.7	100	0
624.1451	Shigella sonnei strain 4028STDY6275111 strain H082640395	WGS	4638646	Good		370	98.3	99.7	100	0
624.1631	Shigella sonnei strain 4028STDY6275141 strain H092360515	WGS	4635460	Good		361	98.3	99.7	100	0
624.108	Shigella sonnei strain 124327	WGS	4764695	Good		388	98.2	99.6	100	0
624.114	Shigella sonnei strain 201400893_1	WGS	4898091	Good		437	98.2	99.6	100	0
624.115	Shigella sonnei strain SS131636_2798534	WGS	4682121	Good		394	98.2	99.6	100	0
624.161	Shigella sonnei strain 82721	WGS	4728615	Good		413	98.2	99.7	100	0
624.163	Shigella sonnei strain 86298	WGS	4803504	Good		415	98.2	99.6	100	0
624.177	Shigella sonnei strain 44781873	WGS	4933216	Good		433	98.2	99.6	100	0
624.187	Shigella sonnei strain 95234	WGS	4739731	Good		394	98.2	99.6	100	0
624.191	Shigella sonnei strain sh02-9633	WGS	4784121	Good		387	98.2	99.7	100	0
624.199	Shigella sonnei strain 22672674	WGS	4907839	Good		422	98.2	99.6	100	0
624.236	Shigella sonnei strain 99383	WGS	4676872	Good		376	98.2	99.6	100	0
624.240	Shigella sonnei strain 36314706	WGS	4902464	Good		427	98.2	99.6	100	0
624.243	Shigella sonnei strain 77257	WGS	4676464	Good		378	98.2	99.7	100	0
624.329	Shigella sonnei strain 95776	WGS	4798148	Good		417	98.2	99.6	100	0
624.358	Shigella sonnei strain H082020297	WGS	4682940	Good		372	98.2	99.6	100	0
624.442	Shigella sonnei strain 201401237_1	WGS	4872149	Good		383	98.2	99.6	100	0
624.475	Shigella sonnei strain 75693	WGS	4707957	Good		381	98.2	99.7	100	0
624.483	Shigella sonnei strain 201403834_1	WGS	4764488	Good		398	98.2	99.6	100	0
624.498	Shigella sonnei strain 99608	WGS	4644361	Good		399	98.2	99.7	100	0
624.561	Shigella sonnei strain 98284	WGS	4857178	Good		454	98.2	99.6	100	0
624.565	Shigella sonnei strain 83361	WGS	4670625	Good		378	98.2	99.7	100	0
624.597	Shigella sonnei strain 85359	WGS	4633293	Good		388	98.2	99.7	100	0
624.598	Shigella sonnei strain 143105	WGS	4628417	Good		388	98.2	99.6	100	0
624.604	Shigella sonnei strain 87065	WGS	4671180	Good		378	98.2	99.7	100	0
624.672	Shigella sonnei strain CDPH_C122	WGS	4630440	Good		422	98.2	99.8	100	0
624.731	Shigella sonnei strain CDPH_C130	WGS	4401974	Good		414	98.2	99.8	100	0
624.737	Shigella sonnei strain CDPH_C119	WGS	4606733	Good		435	98.2	99.8	100	0
624.1172	Shigella sonnei strain sh1470	WGS	4658000	Good		371	98.2	99.7	100	0
624.1173	Shigella sonnei strain sh1471	WGS	4953032	Good		411	98.2	99.5	100	0
624.1176	Shigella sonnei strain sh1476	WGS	4776218	Good		381	98.2	99.7	100	0
624.1100	Shigella sonnei strain sh1414	WGS	4488667	Good		366	98.2	99.7	100	0
624.1097	Shigella sonnei strain sh1422	WGS	4719334	Good		457	98.2	99.7	100	0
624.1094	Shigella sonnei strain sh1429	WGS	4525793	Good		375	98.2	99.7	100	0
624.856	Shigella sonnei strain 2090STDY5461860	WGS	4707085	Good		416	98.2	99.7	100	0
624.873	Shigella sonnei strain 2090STDY5461879	WGS	4716597	Good		411	98.2	99.6	100	0
624.879	Shigella sonnei strain 2090STDY5488114	WGS	4470561	Good		370	98.2	99.7	100	0
624.881	Shigella sonnei strain 2090STDY5488117	WGS	4527123	Good		374	98.2	99.7	100	0
624.891	Shigella sonnei strain 2090STDY5488126	WGS	4774035	Good		385	98.2	99.7	100	0
624.895	Shigella sonnei strain 2090STDY5488131	WGS	4528282	Good		373	98.2	99.7	100	0
624.897	Shigella sonnei strain 2090STDY5488133	WGS	4631714	Good		410	98.2	99.7	100	0
624.957	Shigella sonnei strain sh1356	WGS	4726680	Good		407	98.2	99.7	100	0
624.958	Shigella sonnei strain sh1357	WGS	4733621	Good		416	98.2	99.7	100	0
624.1068	Shigella sonnei strain sh1360	WGS	4816157	Good		405	98.2	99.6	100	0
624.1133	Shigella sonnei strain sh1373	WGS	4772726	Good		411	98.2	99.7	100	0
624.1131	Shigella sonnei strain sh1376	WGS	4744040	Good		423	98.2	99.7	100	0
624.1130	Shigella sonnei strain sh1377	WGS	4718211	Good		414	98.2	99.7	100	0
624.1415	Shigella sonnei strain 4028STDY6275115 strain H082920371	WGS	4714121	Good		395	98.2	99.7	100	0
624.1410	Shigella sonnei strain 4028STDY6275164 strain H102400225	WGS	4611109	Good		357	98.2	99.6	100	0
624.1412	Shigella sonnei strain 4028STDY6275154 strain H094840359	WGS	4665997	Good		368	98.2	99.6	100	0
624.1567	Shigella sonnei strain 4028STDY6275260 strain H133740551	WGS	4804205	Good		416	98.2	99.7	100	0
624.1554	Shigella sonnei strain 4028STDY6275119 strain H083580378	WGS	4683531	Good		355	98.2	99.6	100	0
624.1441	Shigella sonnei strain 4028STDY6275275 strain H142040384	WGS	4710212	Good		408	98.2	99.7	100	0
624.1461	Shigella sonnei strain 4028STDY6275245 strain H124640447	WGS	4710811	Good		402	98.2	99.7	100	0
624.1474	Shigella sonnei strain 4028STDY6275116 strain H082960167	WGS	4542682	Good		361	98.2	99.7	100	0
624.1492	Shigella sonnei strain 4028STDY6275157 strain H095340123	WGS	4599630	Good		371	98.2	99.7	100	0
624.1508	Shigella sonnei strain 4028STDY6275173 strain H103180253	WGS	4638405	Good		370	98.2	99.7	100	0
624.1527	Shigella sonnei strain 4028STDY6275225 strain H121660222	WGS	4558442	Good		364	98.2	99.7	100	0
624.1532	Shigella sonnei strain 4028STDY6275195 strain H110440392	WGS	4539389	Good		367	98.2	99.7	100	0
624.1615	Shigella sonnei strain 4028STDY6275156 strain H094900117	WGS	4619726	Good		360	98.2	99.7	100	0
624.118	Shigella sonnei strain 37370664	WGS	4896810	Good		428	98.1	99.6	100	0
624.121	Shigella sonnei strain 93522	WGS	4747755	Good		392	98.1	99.6	100	0
624.143	Shigella sonnei strain 08-2838	WGS	4864175	Good		486	98.1	99.6	100	0
624.201	Shigella sonnei strain 144375	WGS	4727774	Good		444	98.1	99.6	100	0
624.248	Shigella sonnei strain H132860550	WGS	4726920	Good		395	98.1	99.6	100	0
624.253	Shigella sonnei strain 36991242	WGS	4878375	Good		433	98.1	99.6	100	0
624.322	Shigella sonnei strain 201401124_1	WGS	4910940	Good		424	98.1	99.6	100	0
624.339	Shigella sonnei strain SS128220_2798530	WGS	4801848	Good		393	98.1	99.6	100	0
624.380	Shigella sonnei strain 36314959	WGS	4925217	Good		444	98.1	99.6	100	0
624.412	Shigella sonnei strain 144303	WGS	4720190	Good		408	98.1	99.6	100	0
624.456	Shigella sonnei strain 95014	WGS	4726683	Good		403	98.1	99.6	100	0
624.458	Shigella sonnei strain SS127858_2798529	WGS	4660992	Good		391	98.1	99.6	100	0
624.493	Shigella sonnei strain 201400633_1	WGS	4728763	Good		390	98.1	99.6	100	0
624.605	Shigella sonnei strain 144445	WGS	4799017	Good		389	98.1	99.6	100	0
624.628	Shigella sonnei strain 29022762	WGS	4949775	Good		439	98.1	99.6	100	0
624.84	Shigella sonnei strain SS129764_2798532	WGS	4690947	Good		381	98.1	99.6	100	0
