genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
1437113.3	Campylobacter jejuni subsp. jejuni 81-176-UMCW9	WGS	1662528	Good	0	38	97.6	99.9	100	9.4
192222.6	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819	Complete	1641481	Good	0	1	99.9	100	100	0
32022.687	Campylobacter jejuni subsp. jejuni strain NCTC12109	Complete	1653145	Good		1	99.9	100		
889228.3	Campylobacter jejuni subsp. jejuni 87330	WGS	1610163	Good	0	106	99.7	99.8	99.7	0
889216.3	Campylobacter jejuni subsp. jejuni 51494	WGS	1803640	Good	0	215	99.4	99.5	100	0
1349826.3	Campylobacter jejuni subsp. jejuni D42a	Complete	1723973	Good	1	2	98.4	99.9	99.4	3
32022.145	Campylobacter jejuni subsp. jejuni strain 00-1597	Complete	1742047	Good		1	99.7	99.8	100	0
32022.156	Campylobacter jejuni subsp. jejuni strain C2-5524	WGS	1740321	Good		78	99.3	99.6	100	0
32022.221	Campylobacter jejuni subsp. jejuni strain MTVDSCj07	Complete	1652714	Good		1	99.9	100	100	0
32022.291	Campylobacter jejuni subsp. jejuni strain VA1	WGS	1696857	Good	1	48	98.8	99.9	100	4.9
32022.293	Campylobacter jejuni subsp. jejuni strain FDAARGOS_263	Complete	1641468	Good		1	99.9	100	100	0
32022.295	Campylobacter jejuni subsp. jejuni strain FDAARGOS_266	Complete	1620455	Good		1	100	100	100	0
32022.525	Campylobacter jejuni subsp. jejuni strain CFSAN065413	WGS	1752409	Good		31	99.6	99.7	100	0.6
32022.536	Campylobacter jejuni subsp. jejuni strain CFSAN065404	WGS	1710363	Good		30	99.5	99.9	100	0.6
32022.546	Campylobacter jejuni subsp. jejuni strain CFSAN065397	WGS	1719314	Good		37	99.9	99.9	100	0
32022.550	Campylobacter jejuni subsp. jejuni strain CFSAN065394	WGS	1670585	Good		41	99.8	99.9	100	0
32022.555	Campylobacter jejuni subsp. jejuni strain CFSAN065392	WGS	1728428	Good		35	99.7	99.8	100	0
32022.556	Campylobacter jejuni subsp. jejuni strain CFSAN065393	WGS	1729361	Good		39	99.6	99.8	100	0
32022.563	Campylobacter jejuni subsp. jejuni strain CFSAN065345	WGS	1608842	Good		25	99.8	99.9	100	0
32022.564	Campylobacter jejuni subsp. jejuni strain CFSAN065386	WGS	1727803	Good		41	99.6	99.8	100	0
32022.565	Campylobacter jejuni subsp. jejuni strain CFSAN065384	WGS	1605708	Good		27	99.8	99.9	100	0
32022.568	Campylobacter jejuni subsp. jejuni strain CFSAN065383	WGS	1750742	Good		38	99.7	99.9	100	0
32022.573	Campylobacter jejuni subsp. jejuni strain CFSAN065379	WGS	1608644	Good		33	99.8	99.9	100	0
32022.575	Campylobacter jejuni subsp. jejuni strain CFSAN065377	WGS	1708257	Good		24	99.7	99.9	100	0
32022.579	Campylobacter jejuni subsp. jejuni strain CFSAN065320	WGS	1593760	Good		26	99.9	99.9	100	0
32022.586	Campylobacter jejuni subsp. jejuni strain CFSAN065363	WGS	1665294	Good		32	99.6	99.9	100	0
32022.588	Campylobacter jejuni subsp. jejuni strain CFSAN065314	WGS	1635220	Good		29	99.9	100	100	0
32022.597	Campylobacter jejuni subsp. jejuni strain CFSAN065352	WGS	1722229	Good		26	99.8	99.9	100	0
32022.598	Campylobacter jejuni subsp. jejuni strain CFSAN065351	WGS	1722346	Good		29	99.8	99.9	100	0
32022.600	Campylobacter jejuni subsp. jejuni strain CFSAN065349	WGS	1686062	Good		28	99.9	99.9	100	0
32022.601	Campylobacter jejuni subsp. jejuni strain CFSAN065341	WGS	1609418	Good		33	99.9	99.9	100	0.6
32022.602	Campylobacter jejuni subsp. jejuni strain CFSAN065340	WGS	1683564	Good		27	99.8	99.9	100	0
32022.607	Campylobacter jejuni subsp. jejuni strain CFSAN065336	WGS	1649862	Good		21	99.8	99.9	100	0
32022.612	Campylobacter jejuni subsp. jejuni strain CFSAN065332	WGS	1710322	Good		32	99.6	99.8	100	0
32022.620	Campylobacter jejuni subsp. jejuni strain CFSAN065313	WGS	1633367	Good		29	99.9	100	100	0
32022.624	Campylobacter jejuni subsp. jejuni strain CFSAN065307	WGS	1747568	Good		51	99.4	99.6	100	0
32022.631	Campylobacter jejuni subsp. jejuni strain CFSAN065300	WGS	1683415	Good		32	99.9	100	100	0
32022.632	Campylobacter jejuni subsp. jejuni strain CFSAN065299	WGS	1798035	Good		34	99.6	99.7	100	0
32022.633	Campylobacter jejuni subsp. jejuni strain CFSAN065312	WGS	1656094	Good		30	99.8	99.9	100	0
32022.640	Campylobacter jejuni subsp. jejuni strain CFSAN065411	WGS	1779243	Good		43	99.5	99.7	100	0.6
32022.653	Campylobacter jejuni subsp. jejuni strain NCTC11168	Complete	1641464	Good		1	99.9	100	100	0
32022.655	Campylobacter jejuni subsp. jejuni strain NCTC11827	WGS	1637237	Good		2	99.8	99.9	100	0.6
360108.4	Campylobacter jejuni subsp. jejuni 260.94	WGS	1657846	Good	0	10	99.7	99.9	100	0
645464.3	Campylobacter jejuni subsp. jejuni M1	Complete	1616648	Good	0	1	99.3	99.9	100	0.6
889213.3	Campylobacter jejuni subsp. jejuni 129-258	WGS	1608162	Good	0	102	99.6	99.6	99	0.6
889224.3	Campylobacter jejuni subsp. jejuni 1997-10	WGS	1780746	Good	0	193	99.6	99.7	100	0
889225.3	Campylobacter jejuni subsp. jejuni 1997-11	WGS	1601760	Good	0	115	99.7	99.7	99.4	0
889236.3	Campylobacter jejuni subsp. jejuni LMG 9872	WGS	1620398	Good	0	91	99.7	99.8	100	0.6
889244.3	Campylobacter jejuni subsp. jejuni LMG 23269	WGS	1628395	Good	0	124	99.5	99.6	96.4	0
889246.3	Campylobacter jejuni subsp. jejuni LMG 23357	WGS	1672858	Good	0	126	99.7	99.7	99.4	0
889252.3	Campylobacter jejuni subsp. jejuni 2008-872	WGS	1602313	Good	0	114	99.8	99.9	99.4	0
1295010.3	Campylobacter jejuni subsp. jejuni R14	Complete	1795858	Good		1	99.6	99.9	100	1.3
889232.3	Campylobacter jejuni subsp. jejuni 1798	WGS	1505920	Good	0	100	97.9	98.1	88.7	0
889231.3	Campylobacter jejuni subsp. jejuni 1577	WGS	1703661	Good	0	170	99.5	99.7	99.4	1.9
889247.4	Campylobacter jejuni subsp. jejuni ATCC 33560	WGS	1712461	Good	0	220	99.2	99.3	99.3	0
32022.686	Campylobacter jejuni subsp. jejuni strain ATCC 33560	Complete	1782924	Good		1	99.3	99.8		
1248400.4	Campylobacter jejuni subsp. jejuni BIGS0013	WGS	1551351	Good		86	99.6	99.9	100	0.6
32022.616	Campylobacter jejuni subsp. jejuni strain CFSAN065327	WGS	1596314	Good		25	99.9	99.9	100	0
32022.534	Campylobacter jejuni subsp. jejuni strain CFSAN065370	WGS	1612492	Good		22	99.9	99.9	100	0
32022.545	Campylobacter jejuni subsp. jejuni strain CFSAN065399	WGS	1780156	Good		91	99.3	99.9	100	0
32022.553	Campylobacter jejuni subsp. jejuni strain CFSAN065369	WGS	1601150	Good		25	99.7	99.9	100	0
32022.585	Campylobacter jejuni subsp. jejuni strain CFSAN065365	WGS	1848259	Good		53	99.5	99.7	100	0
32022.587	Campylobacter jejuni subsp. jejuni strain CFSAN065362	WGS	1676939	Good		20	99.9	99.9	100	0
32022.594	Campylobacter jejuni subsp. jejuni strain CFSAN065355	WGS	1633437	Good		32	99.9	99.9	100	0.6
32022.617	Campylobacter jejuni subsp. jejuni strain CFSAN065326	WGS	1811139	Good		34	99.5	99.7	100	0
32022.276	Campylobacter jejuni subsp. jejuni strain CJ035CC21	WGS	1625708	Good		17	99.9	100	100	0
32022.878	Campylobacter jejuni subsp. jejuni strain OBT12393	Complete	1627623	Good	0	1	98.9	99		
32022.859	Campylobacter jejuni subsp. jejuni strain LDG21f	WGS	1714537	Good	0	29	98.8	99.1		
32022.860	Campylobacter jejuni subsp. jejuni strain LDG60m	WGS	1711678	Good	0	21	98.7	98.7		
32022.862	Campylobacter jejuni subsp. jejuni strain LDGmimi	WGS	1679278	Good	0	46	98.6	99.1		
32022.864	Campylobacter jejuni subsp. jejuni strain LDG21m	WGS	1595769	Good	0	9	99	99		
32022.865	Campylobacter jejuni subsp. jejuni strain LDG784	WGS	1672420	Good	0	19	98.9	99		
32022.520	Campylobacter jejuni subsp. jejuni strain 00-0949	Plasmid	48872		1	1				
32022.519	Campylobacter jejuni subsp. jejuni strain 01-1512	Plasmid	36604		1	1				
1436885.4	Campylobacter jejuni subsp. jejuni 81-176-UMCW7	Plasmid	37565		1	1				
354242.111	Campylobacter jejuni subsp. jejuni 81-176	Plasmid	45205		1	1				
718271.6	Campylobacter jejuni subsp. jejuni S3	Plasmid	43222		1	1				
32022.513	Campylobacter jejuni subsp. jejuni strain CJ505CC21	Plasmid	28406		1	1				
32022.511	Campylobacter jejuni subsp. jejuni strain CJ502CC21	Plasmid	26175		1	1				
32022.507	Campylobacter jejuni subsp. jejuni strain CJ069CC21	Plasmid	28527		1	1				
32022.508	Campylobacter jejuni subsp. jejuni strain CJ076CC21	Plasmid	29086		1	1				
32022.509	Campylobacter jejuni subsp. jejuni strain CJ500CC21	Plasmid	28686		1	1				
354242.17	Campylobacter jejuni subsp. jejuni 81-176 [WGS]	WGS	1616175	Good	0	1	96.8	99.9	100	7.8
32022.688	Campylobacter jejuni subsp. jejuni strain NCTC10983	Complete	1641302	Good		1	99.9	100		
32022.690	Campylobacter jejuni subsp. jejuni strain CCUG 11284	WGS	1744225	Good		41				
32022.893	Campylobacter jejuni subsp. jejuni strain BP18682	Complete	1728842	Good	1	2	97.7	99.8		
32022.857	Campylobacter jejuni subsp. jejuni strain CITCj625-18	WGS	1636085	Good	0	60	99	99		
32022.885	Campylobacter jejuni subsp. jejuni strain CITCj727-18	WGS	1640064	Good	0	52	100	100		
32022.868	Campylobacter jejuni subsp. jejuni strain 816	WGS	1614679	Good	0	12	99	99		
32022.873	Campylobacter jejuni subsp. jejuni strain 9581	WGS	1683533	Good	0	14	98.9	99		
482628.6	Campylobacter jejuni subsp. jejuni BH-01-0142	WGS	118623	Poor		53	95.9	95.9		
32022.890	Campylobacter jejuni subsp. jejuni strain 81-176	WGS	1655001	Good	0	2	99.9	100		
1111075.3	Campylobacter jejuni subsp. jejuni 04197	WGS	1701336	Good	0	83	99.6	100	100	2.1
889248.3	Campylobacter jejuni subsp. jejuni LMG 9081	WGS	1593841	Good	0	108	99.8	99.9	100	0.6
889253.3	Campylobacter jejuni subsp. jejuni 2008-988	WGS	1820783	Good	0	206	99.8	99.9	100	0.6
1380768.3	Campylobacter jejuni subsp. jejuni 00-2538	Complete	1664792	Good	0	1	99.9	100	100	0
32022.288	Campylobacter jejuni subsp. jejuni strain CJ505CC21	WGS	1717673	Good	1	12	99.9	100	100	0
32022.572	Campylobacter jejuni subsp. jejuni strain CFSAN065346	WGS	1624676	Good		30	99.9	100	100	0
32022.621	Campylobacter jejuni subsp. jejuni strain CFSAN065323	WGS	1635838	Good		25	99.9	100	100	0
718271.4	Campylobacter jejuni subsp. jejuni S3	Complete	1724586	Good	1	2	99.8	99.9	100	0
32022.294	Campylobacter jejuni subsp. jejuni strain FDAARGOS_265	Complete	1696130	Good	1	2	99.8	99.9	100	0
889240.3	Campylobacter jejuni subsp. jejuni LMG 23218	WGS	1678928	Good	0	106	99.8	99.9	100	0
889245.3	Campylobacter jejuni subsp. jejuni LMG 9879	WGS	1650812	Good	0	129	99.8	99.9	100	0
32022.287	Campylobacter jejuni subsp. jejuni strain CJ506CC21	WGS	1703992	Good	1	19	99.8	99.9	100	0
32022.535	Campylobacter jejuni subsp. jejuni strain CFSAN065376	WGS	1607401	Good		34	99.8	99.9	100	0
32022.551	Campylobacter jejuni subsp. jejuni strain CFSAN065395	WGS	1669445	Good		42	99.8	99.9	100	0
32022.560	Campylobacter jejuni subsp. jejuni strain CFSAN065389	WGS	1667493	Good		36	99.8	99.9	100	0
32022.531	Campylobacter jejuni subsp. jejuni strain CFSAN065406	WGS	1639872	Good		25	99.8	100	100	0
32022.155	Campylobacter jejuni subsp. jejuni strain P5-2209	WGS	1658719	Good		48	99.7	99.9	100	0
889242.3	Campylobacter jejuni subsp. jejuni LMG 23263	WGS	1744709	Good	0	172	99.6	99.7	100	0
889243.3	Campylobacter jejuni subsp. jejuni LMG 23264	WGS	1720846	Good	0	147	99.6	99.9	100	0
32022.280	Campylobacter jejuni subsp. jejuni strain CJ076CC21	WGS	1802883	Good	1	33	99.6	99.9	100	0
32022.613	Campylobacter jejuni subsp. jejuni strain CFSAN065330	WGS	1757062	Good		37	99.6	99.6	100	0
32022.625	Campylobacter jejuni subsp. jejuni strain CFSAN065310	WGS	1768408	Good		39	99.6	99.6	100	0
1111072.3	Campylobacter jejuni subsp. jejuni xy259	WGS	1709783	Good	0	68	99.7	100	100	1.3
1211776.3	Campylobacter jejuni subsp. jejuni NCTC 11168-BN148	Complete	1641481	Good	0	1	99.9	100	100	0
1248399.5	Campylobacter jejuni subsp. jejuni BIGS0004	WGS	1596969	Good		108	99.9	100	100	0
1295400.3	Campylobacter jejuni subsp. jejuni ICDCCJ07004	WGS	1695092	Good	0	73	99.7	99.9	100	0
1340842.3	Campylobacter jejuni subsp. jejuni str. RM3420	Complete	1666780	Good		1	99.9	99.9	100	0
1385722.3	Campylobacter jejuni subsp. jejuni NCTC 11168-mfK12E5	Complete	1641469	Good		1	99.9	100	100	0
1408176.3	Campylobacter jejuni subsp. jejuni F38011	Complete	1691939	Good		1	99.3	99.9	100	1.3
1436884.3	Campylobacter jejuni subsp. jejuni 81-176-DRH212	WGS	1412401	Good	0	24	90.2	95.6	92.8	21.2
683083.3	Campylobacter jejuni subsp. jejuni 414	WGS	1710125	Good	0	1	97.5	99.6	100	6.1
691337.3	Campylobacter jejuni subsp. jejuni 305	WGS	1808274	Good	0	333	96.2	98.4	95.5	5.2
32022.684	Campylobacter jejuni subsp. jejuni strain CLB104	Complete	1754322	Good		1	99.9	99.9		
567106.3	Campylobacter jejuni subsp. jejuni IA3902	Complete	1672219	Good	1	2	99.8	99.9	100	0
889217.3	Campylobacter jejuni subsp. jejuni 60004	WGS	1675414	Good	0	143	99.7	99.9	100	0
889218.3	Campylobacter jejuni subsp. jejuni 55037	WGS	1589716	Good	0	104	99.6	99.7	100	0.6
889220.3	Campylobacter jejuni subsp. jejuni 53161	WGS	1562744	Good	0	123	98.7	98.7	95.1	0
889227.3	Campylobacter jejuni subsp. jejuni 51037	WGS	1747358	Good	0	207	99.3	99.4	98.7	0
1349826.4	Campylobacter jejuni subsp. jejuni D42a	Plasmid	46761		1	1				
32022.685	Campylobacter jejuni subsp. jejuni strain huA17	Complete	1817819	Good	1	2	99.4	99.7		
32022.654	Campylobacter jejuni subsp. jejuni strain HPC5	Complete	1795167	Good		1	99.5	99.9	100	2.5
889230.3	Campylobacter jejuni subsp. jejuni 1213	WGS	1594407	Good	0	119	98.6	98.7	98.7	1.3
889247.3	Campylobacter jejuni subsp. jejuni ATCC 33560	WGS	1732191	Good	0	43	97.5	99.5	100	3.2
32022.593	Campylobacter jejuni subsp. jejuni strain CFSAN065356	WGS	1709450	Good		119	98.5	99.6	100	3.1
32022.542	Campylobacter jejuni subsp. jejuni strain CFSAN065400	WGS	1597669	Good		24	99.9	99.9	100	0
32022.578	Campylobacter jejuni subsp. jejuni strain CFSAN065368	WGS	1720872	Good		41	99.5	99.7	100	0
32022.582	Campylobacter jejuni subsp. jejuni strain CFSAN065364	WGS	1773927	Good		37	99.5	99.7	100	0
32022.618	Campylobacter jejuni subsp. jejuni strain CFSAN065325	WGS	1631960	Good		34	99.8	99.9	100	0
32022.149	Campylobacter jejuni subsp. jejuni strain 35925B2	Complete	1612378	Good		1	100	100	100	0
32022.152	Campylobacter jejuni subsp. jejuni strain C10-448	WGS	1772775	Good		77	99.3	99.4	100	0
32022.153	Campylobacter jejuni subsp. jejuni strain C12-5524	WGS	1747984	Good		78	99.3	99.6	100	0
32022.219	Campylobacter jejuni subsp. jejuni strain RM1285	Complete	1675112	Good		1	99.9	99.9	100	0
32022.286	Campylobacter jejuni subsp. jejuni strain CJ503CC21	WGS	1690057	Good	1	23	99.9	100	100	0
32022.526	Campylobacter jejuni subsp. jejuni strain CFSAN065409	WGS	1797556	Good		76	98.9	99.6	100	0
32022.532	Campylobacter jejuni subsp. jejuni strain CFSAN065322	WGS	1634654	Good		29	99.9	99.9	100	0
32022.533	Campylobacter jejuni subsp. jejuni strain CFSAN065408	WGS	1742771	Good		40	99.6	99.6	100	0
32022.544	Campylobacter jejuni subsp. jejuni strain CFSAN065372	WGS	1725677	Good		33	99.6	99.6	100	0
32022.552	Campylobacter jejuni subsp. jejuni strain CFSAN065373	WGS	1706072	Good		24	99.6	99.8	100	0
32022.554	Campylobacter jejuni subsp. jejuni strain CFSAN065375	WGS	1778063	Good		146	99.3	99.9	100	0.6
32022.558	Campylobacter jejuni subsp. jejuni strain CFSAN065390	WGS	1667257	Good		36	99.7	99.9	100	0
32022.562	Campylobacter jejuni subsp. jejuni strain CFSAN065385	WGS	1748159	Good		34	99.7	99.9	100	0
32022.577	Campylobacter jejuni subsp. jejuni strain CFSAN065342	WGS	1706137	Good		80	99.3	99.7	100	0.6
32022.580	Campylobacter jejuni subsp. jejuni strain CFSAN065367	WGS	1600486	Good		20	99.7	99.9	100	0
32022.583	Campylobacter jejuni subsp. jejuni strain CFSAN065315	WGS	1607026	Good		47	99.9	99.9	100	0.6
32022.590	Campylobacter jejuni subsp. jejuni strain CFSAN065360	WGS	1741311	Good		114	97.8	99.9	100	7.2
32022.592	Campylobacter jejuni subsp. jejuni strain CFSAN065358	WGS	1717186	Good		41	99.3	99.7	100	0
32022.596	Campylobacter jejuni subsp. jejuni strain CFSAN065353	WGS	1721568	Good		31	99.8	99.9	100	0.6
32022.603	Campylobacter jejuni subsp. jejuni strain CFSAN065347	WGS	1737660	Good		42	99.5	99.6	100	0
32022.604	Campylobacter jejuni subsp. jejuni strain CFSAN065339	WGS	1670853	Good		70	99.7	99.8	100	0
32022.615	Campylobacter jejuni subsp. jejuni strain CFSAN065329	WGS	1758276	Good		35	99.6	99.6	100	0
32022.622	Campylobacter jejuni subsp. jejuni strain CFSAN065309	WGS	1703477	Good		17	99.9	99.9	100	0
32022.623	Campylobacter jejuni subsp. jejuni strain CFSAN065308	WGS	1768037	Good		38	99.5	99.7	100	0
32022.626	Campylobacter jejuni subsp. jejuni strain CFSAN065306	WGS	1797945	Good		62	99.6	99.9	100	0
32022.628	Campylobacter jejuni subsp. jejuni strain CFSAN065302	WGS	1732853	Good		42	99.7	99.8	100	0
32022.634	Campylobacter jejuni subsp. jejuni strain CFSAN065297	WGS	1701933	Good		33	99.9	100	100	0
32022.639	Campylobacter jejuni subsp. jejuni strain CFSAN065316	WGS	1594678	Good		27	99.9	99.9	100	0
354242.16	Campylobacter jejuni subsp. jejuni 81-176	Complete	1699052	Good	2	3	99.9	99.9	100	0
360112.4	Campylobacter jejuni subsp. jejuni HB93-13	WGS	1694788	Good	0	35	99.6	99.8	100	0
691338.3	Campylobacter jejuni subsp. jejuni 327	WGS	1618613	Good	0	48	97.4	100	100	8.8
889215.3	Campylobacter jejuni subsp. jejuni 140-16	WGS	1678201	Good	0	123	99.8	99.9	100	0
889237.3	Campylobacter jejuni subsp. jejuni LMG 23210	WGS	1764103	Good	0	164	99.6	99.7	100	0
889239.3	Campylobacter jejuni subsp. jejuni LMG 23216	WGS	1474288	Good	0	121	96.4	96.5	88	0
889241.3	Campylobacter jejuni subsp. jejuni LMG 23223	WGS	1632500	Good	0	105	99.3	99.4	98.4	0.7
889251.3	Campylobacter jejuni subsp. jejuni 2008-894	WGS	1627929	Good	0	116	99.7	99.9	100	0.6
889254.3	Campylobacter jejuni subsp. jejuni 2008-979	WGS	1798433	Good	0	217	99.5	99.6	100	0
32022.274	Campylobacter jejuni subsp. jejuni strain CJ003CC21	WGS	1623955	Good		20	99.9	100	100	0
32022.277	Campylobacter jejuni subsp. jejuni strain CJ096CC21	WGS	1634274	Good		10	99.9	100	100	0
32022.272	Campylobacter jejuni subsp. jejuni strain FDAARGOS_264	WGS	1803938	Poor		2	82.5	99.6	100	44.5
354242.114	Campylobacter jejuni subsp. jejuni 81-176	Plasmid	37473		1	1				
1383068.5	Campylobacter jejuni subsp. jejuni 00-2544	Plasmid	46902		1	1				
32022.521	Campylobacter jejuni subsp. jejuni strain 00-0949	Plasmid	36604		1	1				
757425.8	Campylobacter jejuni subsp. jejuni ICDCCJ07001	Plasmid	44084		1	1				
32022.517	Campylobacter jejuni subsp. jejuni strain VA1	Plasmid	20801		1	1				
1436884.4	Campylobacter jejuni subsp. jejuni 81-176-DRH212	Plasmid	37852		1	1				
354242.112	Campylobacter jejuni subsp. jejuni 81-176	Plasmid	45210		1	1				
32022.515	Campylobacter jejuni subsp. jejuni strain CJ097CC21	Plasmid	38626		1	1				
32022.516	Campylobacter jejuni subsp. jejuni strain CJ504CC21	Plasmid	28406		1	1				
32022.512	Campylobacter jejuni subsp. jejuni strain CJ506CC21	Plasmid	39159		1	1				
32022.523	Campylobacter jejuni subsp. jejuni strain FDAARGOS_265	Plasmid	46746		1	1				
32022.703	Campylobacter jejuni subsp. jejuni strain NADC 20827	Complete	1858258	Good	2	3	99.7	99.8		
192222.164	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819	WGS	1628235	Good	0	9	99	99		
32022.877	Campylobacter jejuni subsp. jejuni strain OBT12386	Complete	1627622	Good	0	1	98.9	99		
32022.881	Campylobacter jejuni subsp. jejuni strain Chick018	WGS	1617534	Good	0	44	99.7	99.9		
32022.883	Campylobacter jejuni subsp. jejuni strain Chick019	WGS	1617362	Good	0	37	99.7	99.9		
32022.863	Campylobacter jejuni subsp. jejuni strain 17697-26	WGS	1629120	Good	0	25	99	99		
32022.870	Campylobacter jejuni subsp. jejuni strain 1604	WGS	1620990	Good	0	9	99	99		
32022.889	Campylobacter jejuni subsp. jejuni strain 81-176	WGS	1721602	Good	0	183	97.1	98.5		
32022.891	Campylobacter jejuni subsp. jejuni strain 81-176	WGS	1654958	Good	0	2	99.9	100		
32022.892	Campylobacter jejuni subsp. jejuni strain 81-176	WGS	1698887	Poor	0	3	69.9	96.4		
478547.3	Campylobacter jejuni subsp. jejuni CG8421	WGS	1608937	Good	0	20	98	99.6	98.7	4.1
1151115.3	Campylobacter jejuni subsp. jejuni P854	WGS	1744857	Good	0	185	98.7	98.9	98.4	0.7
32022.222	Campylobacter jejuni subsp. jejuni strain MTVDSCj13	Complete	1684409	Good		1	99.9	99.9	100	0.6
32022.154	Campylobacter jejuni subsp. jejuni strain P3-2209	WGS	1670422	Good		68	99.8	99.9	100	0.6
885274.3	Campylobacter jejuni subsp. jejuni H22082	WGS	1659123	Good	0	28	99.7	100	100	0.6
1349827.3	Campylobacter jejuni subsp. jejuni M129	Complete	1801315	Good	1	2	99	99.5	100	0.6
889222.3	Campylobacter jejuni subsp. jejuni 1997-4	WGS	1670223	Good	0	129	99.9	99.9	100	0
32022.541	Campylobacter jejuni subsp. jejuni strain CFSAN065317	WGS	1593794	Good		24	99.9	99.9	100	0
32022.543	Campylobacter jejuni subsp. jejuni strain CFSAN065344	WGS	1683582	Good		37	99.9	99.9	100	0
360110.4	Campylobacter jejuni subsp. jejuni 84-25	WGS	1671624	Good	0	5	99.8	99.9	100	0
32022.571	Campylobacter jejuni subsp. jejuni strain CFSAN065380	WGS	1606859	Good		26	99.8	99.9	100	0
32022.636	Campylobacter jejuni subsp. jejuni strain CFSAN065295	WGS	1648123	Good		28	99.8	99.9	100	0
32022.608	Campylobacter jejuni subsp. jejuni strain CFSAN065335	WGS	1701288	Good		21	99.7	99.8	100	0
32022.576	Campylobacter jejuni subsp. jejuni strain CFSAN065348	WGS	1759041	Good		24	99.7	99.9	100	0
32022.147	Campylobacter jejuni subsp. jejuni strain 01-1512	Complete	1827840	Good	2	3	99.6	99.9	100	0
32022.611	Campylobacter jejuni subsp. jejuni strain CFSAN065331	WGS	1758494	Good		34	99.6	99.6	100	0
