	genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
34	1402505.4	Pseudomonas aeruginosa BWHPSA005	WGS	6786304.0	Good		4.0	99.1	99.9	100.0	0.6
35	287.2259	Pseudomonas aeruginosa strain WH-SGI-V-07068	WGS	6799779.0	Good		127.0	99.1	99.9	100.0	0.0
36	287.2262	Pseudomonas aeruginosa strain WH-SGI-V-07071	WGS	6454783.0	Good		48.0	99.3	99.8	100.0	0.0
37	287.2265	Pseudomonas aeruginosa strain WH-SGI-V-07062	WGS	6439818.0	Good		90.0	99.0	99.9	98.8	0.6
38	287.2267	Pseudomonas aeruginosa strain WH-SGI-V-07072	WGS	6373176.0	Good		87.0	98.6	99.6	98.6	1.3
39	287.2289	Pseudomonas aeruginosa strain WH-SGI-V-07223	WGS	6671717.0	Good		86.0	98.9	99.8	100.0	0.9
40	287.2290	Pseudomonas aeruginosa strain WH-SGI-V-07225	WGS	6910560.0	Good		139.0	99.1	99.9	100.0	0.3
41	287.2292	Pseudomonas aeruginosa strain WH-SGI-V-07228	WGS	6545356.0	Good		53.0	99.3	99.8	100.0	0.0
42	287.2293	Pseudomonas aeruginosa strain WH-SGI-V-07229	WGS	6810880.0	Good		122.0	98.5	99.6	99.7	0.6
43	287.2299	Pseudomonas aeruginosa strain WH-SGI-V-07238	WGS	6854006.0	Good		79.0	98.9	99.8	100.0	0.0
44	287.2319	Pseudomonas aeruginosa strain WH-SGI-V-07054	WGS	6622180.0	Good		116.0	99.3	99.8	100.0	0.3
45	287.2336	Pseudomonas aeruginosa strain WH-SGI-V-07239	WGS	6791780.0	Good		93.0	98.3	99.7	100.0	0.3
46	287.2389	Pseudomonas aeruginosa strain WH-SGI-V-07498	WGS	6599883.0	Good		91.0	99.1	99.8	100.0	0.0
47	287.2390	Pseudomonas aeruginosa strain WH-SGI-V-07500	WGS	6450818.0	Good		63.0	98.5	99.8	98.8	0.0
48	287.2396	Pseudomonas aeruginosa strain WH-SGI-V-07619	WGS	6948292.0	Good		142.0	99.1	99.7	100.0	0.3
49	287.2400	Pseudomonas aeruginosa strain WH-SGI-V-07627	WGS	6909417.0	Good		93.0	99.0	99.9	100.0	0.0
50	287.2402	Pseudomonas aeruginosa strain WH-SGI-V-07630	WGS	6472520.0	Good		63.0	99.5	99.9	100.0	0.0
51	287.2405	Pseudomonas aeruginosa strain WH-SGI-V-07635	WGS	6716925.0	Good		106.0	98.9	99.8	100.0	0.3
52	287.2406	Pseudomonas aeruginosa strain WH-SGI-V-07636	WGS	6773596.0	Good		94.0	98.9	99.9	100.0	0.9
53	287.2408	Pseudomonas aeruginosa strain WH-SGI-V-07640	WGS	6880830.0	Good		173.0	99.3	99.9	100.0	0.0
54	287.2412	Pseudomonas aeruginosa strain WH-SGI-V-07644	WGS	6915640.0	Good		126.0	99.0	99.9	100.0	0.0
55	287.2425	Pseudomonas aeruginosa strain WH-SGI-V-07692	WGS	6467973.0	Good		73.0	99.3	99.9	100.0	0.0
56	287.2428	Pseudomonas aeruginosa strain WH-SGI-V-07697	WGS	6384066.0	Good		79.0	99.2	99.7	100.0	0.6
57	287.2429	Pseudomonas aeruginosa strain WH-SGI-V-07699	WGS	6749021.0	Good		130.0	98.8	99.9	100.0	0.9
58	287.2434	Pseudomonas aeruginosa strain WH-SGI-V-07706	WGS	6796717.0	Good		94.0	98.8	99.9	100.0	0.0
59	287.2435	Pseudomonas aeruginosa strain WH-SGI-V-07707	WGS	6866306.0	Good		87.0	99.0	99.9	100.0	0.0
60	287.2459	Pseudomonas aeruginosa strain WH-SGI-V-07501	WGS	6420339.0	Good		81.0	99.0	99.9	100.0	0.0
61	287.2464	Pseudomonas aeruginosa strain WH-SGI-V-07623	WGS	6422629.0	Good		64.0	99.3	99.9	100.0	0.0
62	287.2465	Pseudomonas aeruginosa strain WH-SGI-V-07624	WGS	6799608.0	Good		88.0	99.3	99.9	100.0	0.1
63	287.2475	Pseudomonas aeruginosa strain WH-SGI-V-07678	WGS	6772383.0	Good		98.0	99.7	99.9	100.0	0.6
64	287.2482	Pseudomonas aeruginosa strain WH-SGI-V-07695	WGS	6321958.0	Good		68.0	99.6	99.7	100.0	0.0
65	287.2503	Pseudomonas aeruginosa strain WH-SGI-V-07293	WGS	6583317.0	Good		120.0	99.0	99.9	100.0	0.0
66	287.2516	Pseudomonas aeruginosa strain WH-SGI-V-07317	WGS	6433955.0	Good		89.0	99.4	99.8	100.0	0.3
67	287.2576	Pseudomonas aeruginosa strain AU7511	WGS	6430803.0	Good		60.0	98.2	99.9	99.4	1.3
68	287.2581	Pseudomonas aeruginosa strain AU11866	WGS	6441026.0	Good		87.0	98.5	99.9	99.7	0.3
69	287.2586	Pseudomonas aeruginosa strain AU10014	WGS	6515569.0	Good		76.0	98.9	99.9	100.0	0.6
70	287.2597	Pseudomonas aeruginosa strain AU16960	WGS	6499229.0	Good		33.0	98.5	99.8	99.4	0.6
71	287.2598	Pseudomonas aeruginosa strain AU7033	WGS	6366246.0	Good		95.0	98.7	99.9	100.0	0.0
72	287.2601	Pseudomonas aeruginosa strain AU10272	WGS	6588605.0	Good		53.0	98.8	99.8	100.0	1.2
73	287.2602	Pseudomonas aeruginosa strain AU10410	WGS	6580210.0	Good		56.0	98.8	99.8	100.0	1.2
74	287.2614	Pseudomonas aeruginosa strain AU10658	WGS	6341036.0	Good		77.0	98.2	99.9	99.7	0.3
75	287.2626	Pseudomonas aeruginosa strain AU24156	WGS	6356852.0	Good		59.0	98.6	99.7	100.0	0.3
76	287.2627	Pseudomonas aeruginosa strain AU7198	WGS	6548147.0	Good		91.0	98.3	99.8	99.7	1.2
77	287.2629	Pseudomonas aeruginosa strain AU11990	WGS	6321329.0	Good		39.0	98.9	99.8	100.0	0.6
78	287.4259	Pseudomonas aeruginosa strain ATCC BAA-2113	WGS	6345121.0	Good		27.0	99.5	99.9	100.0	0.0
79	287.4263	Pseudomonas aeruginosa strain ATCC BAA-2112	WGS	6311271.0	Good		29.0	99.6	99.9	100.0	0.0
80	287.5681	Pseudomonas aeruginosa strain F5677	Complete	6645227.0	Good		1.0	99.0	99.7	99.7	0.3
81	287.6384	Pseudomonas aeruginosa strain PABL104	WGS	6731702.0	Good		176.0	99.1	99.9	100.0	0.3
82	287.6392	Pseudomonas aeruginosa strain PABL073	WGS	6351808.0	Good		132.0	98.2	99.9	100.0	0.0
83	287.6414	Pseudomonas aeruginosa strain PABL077	WGS	6394745.0	Good		103.0	98.5	99.9	100.0	0.3
84	287.6452	Pseudomonas aeruginosa strain PABL034	WGS	6596086.0	Good		126.0	98.2	99.9	100.0	0.0
85	287.6470	Pseudomonas aeruginosa strain PABL002	WGS	6793120.0	Good		127.0	98.7	99.9	100.0	0.0
86	287.6472	Pseudomonas aeruginosa strain PABL001	WGS	6856138.0	Good		156.0	98.7	99.9	100.0	0.3
87	287.6473	Pseudomonas aeruginosa strain PABL096	WGS	6673776.0	Good		149.0	97.9	99.9	100.0	0.0
88	287.8388	Pseudomonas aeruginosa strain FDA-CDC-AR_0238	WGS	6462021.0	Good		132.0	98.4	99.7		
89	287.8037	Pseudomonas aeruginosa strain LW	Complete	6824837.0	Good		1.0	98.6	99.7		
90	287.5775	Pseudomonas aeruginosa strain KCJK8014	WGS	6472795.0	Good		95.0	99.6	99.9	100.0	0.0
91	1402485.3	Pseudomonas aeruginosa 62	WGS	6503480.0	Good	0.0	21.0	99.6	99.9	100.0	0.0
92	1402486.3	Pseudomonas aeruginosa MSH3	WGS	6469861.0	Good	0.0	23.0	99.3	99.9	100.0	0.0
93	1402487.3	Pseudomonas aeruginosa MSH10	WGS	6462805.0	Good	0.0	18.0	99.4	99.9	100.0	0.0
94	1402495.3	Pseudomonas aeruginosa JJ692	WGS	6735382.0	Good	0.0	17.0	99.3	99.8	100.0	0.0
95	1402497.3	Pseudomonas aeruginosa 19660	WGS	6738130.0	Good	0.0	27.0	99.8	99.9	100.0	0.3
96	1402502.3	Pseudomonas aeruginosa BWHPSA002	WGS	6920040.0	Good	0.0	21.0	99.1	99.8	99.7	0.0
97	1402507.3	Pseudomonas aeruginosa BWHPSA007	WGS	6753715.0	Good	0.0	31.0	98.7	99.9	100.0	1.2
98	1402510.3	Pseudomonas aeruginosa BWHPSA010	WGS	6854990.0	Good	0.0	30.0	99.0	99.9	100.0	1.2
99	1402518.3	Pseudomonas aeruginosa BWHPSA018	WGS	6604024.0	Good	0.0	25.0	99.3	99.8	100.0	0.3
100	1402521.3	Pseudomonas aeruginosa BWHPSA021	WGS	6482332.0	Good	0.0	13.0	99.3	99.8	100.0	0.0
101	1402524.3	Pseudomonas aeruginosa BWHPSA024	WGS	6744500.0	Good	0.0	14.0	99.1	99.8	100.0	0.0
102	1402525.3	Pseudomonas aeruginosa BWHPSA025	WGS	6323768.0	Good	0.0	14.0	99.4	99.6	100.0	0.3
103	1402526.3	Pseudomonas aeruginosa BWHPSA026	WGS	6794049.0	Good	0.0	23.0	98.7	99.5	100.0	0.0
104	1402538.3	Pseudomonas aeruginosa BWHPSA046	WGS	6899001.0	Good	0.0	22.0	98.8	99.8	100.0	0.3
105	1402539.3	Pseudomonas aeruginosa BWHPSA047	WGS	6358806.0	Good	0.0	21.0	99.5	99.9	99.7	0.0
106	1402542.3	Pseudomonas aeruginosa BL01	WGS	6396889.0	Good	0.0	20.0	99.4	99.7	100.0	0.0
107	1402543.3	Pseudomonas aeruginosa BL02	WGS	6905378.0	Good	0.0	12.0	99.1	99.7	100.0	0.0
108	1402567.3	Pseudomonas aeruginosa M8A.1	WGS	6348330.0	Good	0.0	18.0	99.5	99.7	100.0	0.0
109	1402569.3	Pseudomonas aeruginosa M8A.3	WGS	6331855.0	Good	0.0	19.0	99.5	99.8	100.0	0.0
110	1402572.3	Pseudomonas aeruginosa C20	WGS	6878986.0	Good	0.0	15.0	98.9	99.9	100.0	0.0
111	1402573.3	Pseudomonas aeruginosa C23	WGS	6878551.0	Good	0.0	15.0	99.0	99.9	100.0	0.0
112	1418236.3	Pseudomonas aeruginosa BWH050	WGS	6560806.0	Good		16.0	99.2	99.7	99.4	0.0
113	1418238.3	Pseudomonas aeruginosa BWH052	WGS	6825294.0	Good		22.0	99.0	99.9	99.7	0.3
114	1418244.3	Pseudomonas aeruginosa BWH058	WGS	6698783.0	Good		6.0	99.1	99.8	100.0	0.0
115	1418245.3	Pseudomonas aeruginosa BWH059	WGS	6661115.0	Good		25.0	99.2	99.6	100.0	0.0
116	1418246.3	Pseudomonas aeruginosa BWH060	WGS	6763011.0	Good		18.0	99.1	99.7	100.0	0.0
117	1447531.3	Pseudomonas aeruginosa 3576	WGS	6706544.0	Good		88.0	99.0	99.6	100.0	0.3
118	1447532.3	Pseudomonas aeruginosa 3577	WGS	6424300.0	Good		59.0	98.7	99.3	100.0	0.0
119	1447533.3	Pseudomonas aeruginosa 3578	WGS	6736273.0	Good		115.0	99.0	99.6	100.0	0.0
120	1447538.3	Pseudomonas aeruginosa BWH030	WGS	6451019.0	Good		66.0	99.3	99.6	100.0	0.0
121	1447539.3	Pseudomonas aeruginosa BWH031	WGS	6736064.0	Good		71.0	99.1	99.7	100.0	0.0
122	287.1308	Pseudomonas aeruginosa NCGM 1900	Complete	6814936.0	Good		1.0	98.9	99.9	100.0	0.6
123	287.1309	Pseudomonas aeruginosa FRD1	Complete	6712339.0	Good		1.0	97.6	99.5	100.0	1.8
124	287.1483	Pseudomonas aeruginosa strain PA_ST235	WGS	6929551.0	Good		123.0	98.9	99.9	100.0	0.3
125	287.1497	Pseudomonas aeruginosa strain Pae_CF67.01l	WGS	6435863.0	Good		82.0	99.1	99.8	100.0	0.0
126	287.1510	Pseudomonas aeruginosa strain Pae_CF67.01o	WGS	6409111.0	Good		171.0	99.1	99.9	100.0	0.9
127	287.1518	Pseudomonas aeruginosa strain Pae_CF67.02g	WGS	6418956.0	Good		85.0	99.3	99.8	100.0	0.0
128	287.1526	Pseudomonas aeruginosa strain Pae_CF67.03n	WGS	6399225.0	Good		155.0	98.5	99.6	99.7	0.0
129	287.1532	Pseudomonas aeruginosa strain Pae_CF67.02p	WGS	6408069.0	Good		128.0	99.3	99.8	100.0	0.0
130	287.1536	Pseudomonas aeruginosa strain Pae_CF67.03e	WGS	6403420.0	Good		126.0	99.2	99.9	100.0	0.0
131	287.1539	Pseudomonas aeruginosa strain Pae_CF67.03i	WGS	6405559.0	Good		130.0	99.3	99.9	100.0	0.6
132	287.1548	Pseudomonas aeruginosa strain Pae_CF67.04m	WGS	6399660.0	Good		158.0	99.2	99.8	100.0	0.0
133	287.1551	Pseudomonas aeruginosa strain Pae_CF67.02f	WGS	6405627.0	Good		116.0	99.2	99.7	100.0	0.0
134	287.1554	Pseudomonas aeruginosa strain Pae_CF67.03b	WGS	6401950.0	Good		96.0	99.3	99.9	100.0	0.0
135	287.1555	Pseudomonas aeruginosa strain Pae_CF67.02q	WGS	6403132.0	Good		162.0	99.0	99.8	100.0	0.9
136	287.1556	Pseudomonas aeruginosa strain Pae_CF67.03g	WGS	6403004.0	Good		177.0	98.7	99.8	100.0	1.2
137	287.1572	Pseudomonas aeruginosa strain Pae_CF67.05e	WGS	6400729.0	Good		149.0	98.8	99.9	100.0	0.6
138	287.1581	Pseudomonas aeruginosa strain Pae_CF67.05o	WGS	6404681.0	Good		125.0	99.2	99.9	100.0	0.0
139	287.1582	Pseudomonas aeruginosa strain Pae_CF67.05p	WGS	6409064.0	Good		140.0	99.0	99.8	100.0	0.3
140	287.1584	Pseudomonas aeruginosa strain Pae_CF67.05s	WGS	6409352.0	Good		143.0	99.1	99.8	100.0	0.0
141	287.1589	Pseudomonas aeruginosa strain Pae_CF67.07d	WGS	6402083.0	Good		147.0	99.1	99.9	100.0	0.6
142	287.1590	Pseudomonas aeruginosa strain Pae_CF67.07e	WGS	6403391.0	Good		169.0	98.7	99.9	100.0	0.9
143	287.1604	Pseudomonas aeruginosa strain Pae_CF67.08k	WGS	6400065.0	Good		86.0	98.9	99.8	100.0	0.0
144	287.1606	Pseudomonas aeruginosa strain Pae_CF67.08l	WGS	6403673.0	Good		85.0	99.0	99.7	100.0	0.0
145	287.1607	Pseudomonas aeruginosa strain Pae_CF67.08m	WGS	6399374.0	Good		111.0	98.9	99.7	99.7	0.3
146	287.1620	Pseudomonas aeruginosa strain Pae_CF67.09f	WGS	6405923.0	Good		129.0	98.7	99.9	100.0	1.2
147	287.1621	Pseudomonas aeruginosa strain Pae_CF67.09g	WGS	6402855.0	Good		156.0	99.0	99.9	100.0	0.6
148	287.1622	Pseudomonas aeruginosa strain Pae_CF67.09h	WGS	6406891.0	Good		124.0	99.4	99.9	100.0	0.6
149	287.1627	Pseudomonas aeruginosa strain Pae_CF67.09m	WGS	6403665.0	Good		166.0	98.8	99.8	100.0	0.6
150	287.1635	Pseudomonas aeruginosa strain Pae_CF67.10a	WGS	6411451.0	Good		128.0	98.9	99.9	100.0	0.3
151	287.1637	Pseudomonas aeruginosa strain Pae_CF67.10c	WGS	6401694.0	Good		104.0	99.0	99.8	100.0	0.0
152	287.1638	Pseudomonas aeruginosa strain Pae_CF67.10d	WGS	6403283.0	Good		152.0	99.1	99.8	100.0	0.0
153	287.1639	Pseudomonas aeruginosa strain Pae_CF67.10e	WGS	6403039.0	Good		153.0	99.1	99.8	100.0	0.0
154	287.1641	Pseudomonas aeruginosa strain Pae_CF67.10g	WGS	6404037.0	Good		95.0	99.0	99.9	100.0	0.7
155	287.1642	Pseudomonas aeruginosa strain Pae_CF67.10h	WGS	6406352.0	Good		108.0	99.3	99.8	100.0	0.0
156	287.1645	Pseudomonas aeruginosa strain Pae_CF67.10k	WGS	6403500.0	Good		175.0	99.1	99.9	100.0	1.2
157	287.1646	Pseudomonas aeruginosa strain Pae_CF67.10l	WGS	6404651.0	Good		119.0	99.3	99.8	100.0	0.0
158	287.1660	Pseudomonas aeruginosa strain Pae_CF67.11f	WGS	6404041.0	Good		85.0	99.0	99.8	100.0	0.4
159	287.1662	Pseudomonas aeruginosa strain Pae_CF67.11h	WGS	6401501.0	Good		172.0	98.6	99.8	100.0	1.5
160	287.1664	Pseudomonas aeruginosa strain Pae_CF67.11j	WGS	6403759.0	Good		85.0	99.2	99.8	100.0	0.0
161	287.1675	Pseudomonas aeruginosa strain Pae_CF67.11t	WGS	6405143.0	Good		85.0	99.3	99.9	100.0	0.3
162	287.1680	Pseudomonas aeruginosa strain Pae_CF67.12g	WGS	6406760.0	Good		153.0	99.1	99.9	100.0	0.6
163	287.1681	Pseudomonas aeruginosa strain Pae_CF67.12h	WGS	6407510.0	Good		117.0	99.0	99.8	100.0	0.3
164	287.1683	Pseudomonas aeruginosa strain Pae_CF67.12j	WGS	6412352.0	Good		90.0	99.2	99.8	100.0	0.0
165	287.1686	Pseudomonas aeruginosa strain Pae_CF67.12m	WGS	6421520.0	Good		146.0	99.0	99.8	100.0	0.3
166	287.1688	Pseudomonas aeruginosa strain Pae_CF67.12p	WGS	6407822.0	Good		128.0	99.3	99.9	100.0	0.0
167	287.1689	Pseudomonas aeruginosa strain Pae_CF67.12o	WGS	6406600.0	Good		169.0	98.7	99.9	100.0	1.2
168	287.1690	Pseudomonas aeruginosa strain Pae_CF67.12q	WGS	6409752.0	Good		156.0	98.9	99.9	100.0	1.2
169	287.1711	Pseudomonas aeruginosa strain Pae_CF67.07g	WGS	6404282.0	Good		159.0	99.3	99.9	100.0	0.9
170	287.1713	Pseudomonas aeruginosa strain Pae_CF67.07j	WGS	6411404.0	Good		119.0	99.3	99.8	100.0	0.0
171	287.1716	Pseudomonas aeruginosa strain Pae_CF67.07k	WGS	6392194.0	Good		178.0	99.1	99.9	100.0	0.0
172	287.1719	Pseudomonas aeruginosa strain Pae_CF67.07q	WGS	6406295.0	Good		106.0	99.1	99.8	100.0	0.9
173	287.1720	Pseudomonas aeruginosa strain Pae_CF67.07s	WGS	6402909.0	Good		150.0	98.4	99.8	100.0	0.3
174	287.1743	Pseudomonas aeruginosa strain 545_PAER	WGS	6566286.0	Good		127.0	98.2	99.6	98.5	0.4
175	287.1874	Pseudomonas aeruginosa strain RW184	WGS	6488915.0	Good		76.0	99.3	99.9	100.0	0.0
176	287.1880	Pseudomonas aeruginosa strain 2.5% 2	WGS	6491725.0	Good		78.0	99.1	99.9	100.0	0.3
177	287.1882	Pseudomonas aeruginosa strain 10% 9	WGS	6489945.0	Good		76.0	99.3	99.9	100.0	0.0
178	287.1883	Pseudomonas aeruginosa strain 12.5% 6	WGS	6489195.0	Good		75.0	99.3	99.9	100.0	0.0
179	287.1885	Pseudomonas aeruginosa strain 15.121c	WGS	6486425.0	Good		80.0	99.3	99.9	100.0	0.0
180	287.1892	Pseudomonas aeruginosa strain TSB 4	WGS	6488056.0	Good		84.0	99.2	99.9	100.0	0.0
181	287.1893	Pseudomonas aeruginosa strain 10% 2	WGS	6488103.0	Good		74.0	99.3	99.9	100.0	0.0
182	287.1894	Pseudomonas aeruginosa strain 15.211Ga	WGS	6487971.0	Good		79.0	99.3	99.9	100.0	0.0
183	287.1909	Pseudomonas aeruginosa strain 15.211Ba	WGS	6624966.0	Good		125.0	99.2	99.9	100.0	0.0
184	287.1914	Pseudomonas aeruginosa strain RW204	WGS	6777641.0	Good		79.0	98.5	99.6	100.0	0.3
185	287.1922	Pseudomonas aeruginosa strain 15% 3	WGS	6487565.0	Good		76.0	99.3	99.9	100.0	0.0
186	287.1925	Pseudomonas aeruginosa strain 15.321Ba	WGS	6489845.0	Good		76.0	99.3	99.9	100.0	0.0
187	287.1926	Pseudomonas aeruginosa strain RW18	WGS	6487937.0	Good		78.0	99.3	99.9	100.0	0.0
188	287.1927	Pseudomonas aeruginosa strain RW138	WGS	6490367.0	Good		71.0	99.3	99.9	100.0	0.0
189	287.1929	Pseudomonas aeruginosa strain TSB 2	WGS	6489647.0	Good		77.0	99.3	99.9	100.0	0.0
190	287.1930	Pseudomonas aeruginosa strain 2.5% 1	WGS	6489826.0	Good		75.0	99.3	99.9	100.0	0.0
191	287.1934	Pseudomonas aeruginosa strain 15% 4	WGS	6488449.0	Good		78.0	99.2	99.9	100.0	0.0
192	287.1939	Pseudomonas aeruginosa strain 12.5% 7	WGS	6489002.0	Good		73.0	99.3	99.9	100.0	0.0
193	287.1941	Pseudomonas aeruginosa strain TSB Bead Pool 1	WGS	6486886.0	Good		81.0	99.1	99.9	100.0	0.0
194	287.1943	Pseudomonas aeruginosa strain RW99	WGS	6486588.0	Good		77.0	99.3	99.9	100.0	0.0
195	287.1949	Pseudomonas aeruginosa strain 12.5% 8	WGS	6487131.0	Good		79.0	99.3	99.9	100.0	0.0
196	287.1950	Pseudomonas aeruginosa strain 15% 7	WGS	6491315.0	Good		75.0	99.3	99.9	100.0	0.0
197	287.1952	Pseudomonas aeruginosa strain 15.311Ba	WGS	6487839.0	Good		75.0	99.3	99.9	100.0	0.0
198	287.1955	Pseudomonas aeruginosa strain RW168	WGS	6489287.0	Good		78.0	99.3	99.9	100.0	0.0
199	287.1960	Pseudomonas aeruginosa strain 12.5% 2.1	WGS	6320782.0	Good		71.0	99.2	99.6	99.1	0.0
200	287.1964	Pseudomonas aeruginosa strain 10% 6	WGS	6486965.0	Good		82.0	99.3	99.9	100.0	0.0
201	287.1965	Pseudomonas aeruginosa strain 12.5% 3	WGS	6489039.0	Good		75.0	99.3	99.9	100.0	0.0
202	287.1967	Pseudomonas aeruginosa strain 15.111c	WGS	6489087.0	Good		77.0	99.3	99.9	100.0	0.0
203	287.1972	Pseudomonas aeruginosa strain 14651	WGS	6662911.0	Good		22.0	99.0	99.8	100.0	0.6
204	287.1991	Pseudomonas aeruginosa strain ATCC 43390	WGS	6602402.0	Good		159.0	98.1	99.7	100.0	0.3
205	287.1998	Pseudomonas aeruginosa strain Ps1	WGS	6562808.0	Good		30.0	98.9	99.8	99.7	1.6
206	287.1999	Pseudomonas aeruginosa strain Ps2	WGS	6563630.0	Good		31.0	98.8	99.8	99.7	1.9
207	287.2003	Pseudomonas aeruginosa strain ATCC 33350	WGS	6354875.0	Good		169.0	98.6	99.9	99.7	0.0
208	287.2252	Pseudomonas aeruginosa strain Pae_CF67.04j	WGS	6403007.0	Good		128.0	99.3	99.8	100.0	0.9
209	287.2281	Pseudomonas aeruginosa strain WH-SGI-V-07178	WGS	6776778.0	Good		121.0	99.2	100.0	100.0	0.3
210	287.2285	Pseudomonas aeruginosa strain WH-SGI-V-07184	WGS	6465784.0	Good		72.0	99.0	99.9	100.0	0.6
211	287.2286	Pseudomonas aeruginosa strain WH-SGI-V-07186	WGS	6754761.0	Good		167.0	99.1	99.9	100.0	0.0
212	287.2287	Pseudomonas aeruginosa strain WH-SGI-V-07187	WGS	6320967.0	Good		67.0	99.6	99.9	100.0	0.3
213	287.2301	Pseudomonas aeruginosa strain WH-SGI-V-07243	WGS	6448758.0	Good		91.0	98.6	99.3	99.1	0.0
214	287.2314	Pseudomonas aeruginosa strain WH-SGI-V-07056	WGS	6370179.0	Good		66.0	99.4	99.8	100.0	0.0
215	287.2327	Pseudomonas aeruginosa strain WH-SGI-V-07182	WGS	6720366.0	Good		122.0	99.2	99.9	100.0	0.3
216	287.2340	Pseudomonas aeruginosa strain WH-SGI-V-07373	WGS	6335770.0	Good		63.0	99.6	99.9	100.0	0.0
