	genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
136	1352.8358	Enterococcus faecium strain 4928STDY7071735	Complete	2776457.0	Good		1	97.7	99.0		
137	1352.8351	Enterococcus faecium strain 4928STDY7387877	WGS	2806896.0	Good		74	97.3	99.0		
138	1352.8355	Enterococcus faecium strain 4928STDY7387890	WGS	2919152.0	Good		57	97.9	99.0		
139	1352.8266	Enterococcus faecium strain R.A73	WGS	2935283.0	Good		28	97.6	99.0		
140	1352.1459	Enterococcus faecium strain Efm0189	WGS	2795686.0	Good		154	97.3	98.6	100.0	0.0
141	1352.1460	Enterococcus faecium strain Efm0104	WGS	2884999.0	Good		138	97.0	98.7	100.0	0.0
142	1352.1472	Enterococcus faecium strain Efm0177	WGS	2815491.0	Good		169	97.2	98.7	100.0	0.0
143	1352.1478	Enterococcus faecium strain Efm0117	WGS	2954249.0	Good		146	97.3	98.8	100.0	0.0
144	1352.1497	Enterococcus faecium strain Efm0197	WGS	2900456.0	Good		177	97.0	98.6	100.0	0.0
145	1352.1513	Enterococcus faecium strain Efm0168	WGS	2947600.0	Good		160	97.3	98.8	100.0	0.0
146	1352.1543	Enterococcus faecium strain Efm0182	WGS	2854212.0	Good		147	97.1	98.7	100.0	0.0
147	1352.1555	Enterococcus faecium strain Efm0136	WGS	2984053.0	Good		164	97.2	98.7	100.0	0.0
148	1352.1557	Enterococcus faecium strain Efm0160	WGS	2907024.0	Good		161	97.0	98.5	100.0	0.0
149	1352.1574	Enterococcus faecium strain Efm0186	WGS	2952897.0	Good		159	97.3	98.8	100.0	0.0
150	1352.1582	Enterococcus faecium strain Efm0187	WGS	2746544.0	Good		128	97.6	98.7	100.0	0.0
151	1352.1589	Enterococcus faecium strain Efm0188	WGS	2949960.0	Good		163	97.3	98.8	100.0	0.0
152	1352.7803	Enterococcus faecium strain SRCM103341	Complete	2796641.0	Good	2.0	3	97.7	99.0		
153	1352.7941	Enterococcus faecium strain J27	WGS	2777949.0	Good		157	97.3	98.7		
154	1352.7942	Enterococcus faecium strain J25	WGS	2768459.0	Good		175	97.3	98.7		
155	1352.7944	Enterococcus faecium strain J14	WGS	2780105.0	Good		85	97.3	98.7		
156	1352.7945	Enterococcus faecium strain J16	WGS	2776699.0	Good		110	97.3	98.7		
157	1352.8082	Enterococcus faecium strain 3012STDY6046005	WGS	2743415.0	Good		2	97.2	99.0		
158	1352.8602	Enterococcus faecium strain FML01805	WGS	2855121.0	Good		164	97.3	98.7		
159	1352.8186	Enterococcus faecium strain F782 strain not applicable	WGS	2870211.0	Good		253	97.5	99.0		
160	1352.8191	Enterococcus faecium strain SN592 strain not applicable	WGS	2815427.0	Good		116	97.9	99.1		
161	1352.8213	Enterococcus faecium strain TR10-27 strain not applicable	WGS	2757434.0	Good		140	97.3	99.0		
162	1352.8214	Enterococcus faecium strain SN71 strain not applicable	WGS	2769370.0	Good		190	97.6	99.0		
163	1352.2166	Enterococcus faecium strain IHC2	WGS	2929754.0	Good		326	97.0	98.7	100.0	0.9
164	1352.4220	Enterococcus faecium strain EF_166	WGS	2906773.0	Good		172	97.3	99.1		
165	1352.4215	Enterococcus faecium strain EF_042	WGS	2903715.0	Good		167	97.3	99.1		
166	1352.4210	Enterococcus faecium strain EF_171	WGS	2844860.0	Good		191	97.1	99.0		
167	1352.7865	Enterococcus faecium strain EF_518	WGS	2886170.0	Good		174	97.0	99.0		
168	1352.7864	Enterococcus faecium strain EF_521	WGS	2846241.0	Good		185	97.0	98.7		
169	1352.7855	Enterococcus faecium strain EF_530	WGS	2926385.0	Good		214	97.0	98.8		
170	1352.7878	Enterococcus faecium strain EF_541	WGS	2754722.0	Good		126	97.0	99.0		
171	1352.11265	Enterococcus faecium strain BSAC_ec1031	WGS	2899612.0	Good	0.0	169	97.1	98.7		
172	1352.11279	Enterococcus faecium strain BSAC_ec1103	WGS	2873385.0	Good	0.0	193	97.0	98.6		
173	1352.11284	Enterococcus faecium strain BSAC_ec1119	WGS	2776967.0	Good	0.0	162	97.0	98.6		
174	1352.11287	Enterococcus faecium strain BSAC_ec1146	WGS	2960942.0	Good	0.0	241	97.1	98.7		
175	1352.11316	Enterococcus faecium strain BSAC_ec1245	WGS	2944739.0	Good	0.0	235	97.1	98.7		
176	1352.11323	Enterococcus faecium strain BSAC_ec1313	WGS	2923013.0	Good	0.0	259	97.0	98.7		
177	1352.11364	Enterococcus faecium strain BSAC_ec1455	WGS	2830013.0	Good	0.0	185	97.2	98.7		
178	1352.11368	Enterococcus faecium strain BSAC_ec1483	WGS	2926540.0	Good	0.0	227	97.1	98.9		
179	1352.11410	Enterococcus faecium strain BSAC_ec1717	WGS	2892230.0	Good	0.0	261	97.1	98.6		
180	1352.11417	Enterococcus faecium strain BSAC_ec1746	WGS	2915695.0	Good	0.0	201	97.1	98.7		
181	1352.11449	Enterococcus faecium strain BSAC_ec2004	WGS	2899599.0	Good	0.0	178	97.0	98.8		
182	1352.11471	Enterococcus faecium strain BSAC_ec2087	WGS	2931346.0	Good	0.0	282	97.0	98.5		
183	1352.11473	Enterococcus faecium strain BSAC_ec2125	WGS	2891966.0	Good	0.0	198	97.0	98.7		
184	1352.11491	Enterococcus faecium strain BSAC_ec2284	WGS	2873229.0	Good	0.0	192	97.1	98.8		
185	1352.11516	Enterococcus faecium strain BSAC_ec2334	WGS	2909298.0	Good	0.0	246	97.0	98.8		
186	1352.11511	Enterococcus faecium strain BSAC_ec2341	WGS	2878856.0	Good	0.0	192	97.1	98.8		
187	1352.11512	Enterococcus faecium strain BSAC_ec2356	WGS	2858257.0	Good	0.0	176	97.0	98.8		
188	1352.11529	Enterococcus faecium strain BSAC_ec2357	WGS	2985243.0	Good	0.0	164	97.1	98.9		
189	1352.11543	Enterococcus faecium strain BSAC_ec2511	WGS	2793690.0	Good	0.0	180	97.0	98.8		
190	1352.11546	Enterococcus faecium strain BSAC_ec2513	WGS	2926603.0	Good	0.0	201	97.0	98.7		
191	1352.11559	Enterococcus faecium strain BSAC_ec256	WGS	2809662.0	Good	0.0	168	97.0	98.5		
192	1352.11553	Enterococcus faecium strain BSAC_ec2562	WGS	2930558.0	Good	0.0	238	97.1	98.9		
193	1352.11571	Enterococcus faecium strain BSAC_ec2594	WGS	2882640.0	Good	0.0	209	97.0	98.6		
194	1352.11567	Enterococcus faecium strain BSAC_ec2614	WGS	2884505.0	Good	0.0	246	97.0	98.7		
195	1352.11574	Enterococcus faecium strain BSAC_ec2633	WGS	2914988.0	Good	0.0	168	97.0	98.7		
196	1352.11595	Enterococcus faecium strain BSAC_ec2731	WGS	2829978.0	Good	0.0	226	97.1	98.9		
197	1352.11604	Enterococcus faecium strain BSAC_ec2755	WGS	2822997.0	Good	0.0	155	97.0	98.9		
198	1352.11603	Enterococcus faecium strain BSAC_ec2761	WGS	2823003.0	Good	0.0	154	97.0	98.9		
199	1352.11613	Enterococcus faecium strain BSAC_ec296	WGS	2836769.0	Good	0.0	162	97.0	98.8		
200	1352.11623	Enterococcus faecium strain BSAC_ec34	WGS	2846484.0	Good	0.0	187	97.1	98.7		
201	1352.11633	Enterococcus faecium strain BSAC_ec494	WGS	2814910.0	Good	0.0	189	97.0	98.7		
202	1352.11642	Enterococcus faecium strain BSAC_ec578	WGS	2851311.0	Good	0.0	211	97.1	98.8		
203	1352.11660	Enterococcus faecium strain BSAC_ec603	WGS	2797930.0	Good	0.0	202	97.3	98.7		
204	1352.11653	Enterococcus faecium strain BSAC_ec604	WGS	2800444.0	Good	0.0	202	97.3	98.7		
205	1352.11678	Enterococcus faecium strain BSAC_ec748	WGS	2772471.0	Good	0.0	186	97.2	98.8		
206	1352.11683	Enterococcus faecium strain BSAC_ec814	WGS	2742627.0	Good	0.0	185	97.1	98.5		
207	1352.11706	Enterococcus faecium strain BSAC_ec994	WGS	2855918.0	Good	0.0	219	97.1	98.5		
208	1352.11718	Enterococcus faecium strain EC0018	WGS	2745812.0	Good	0.0	202	97.0	98.7		
209	1352.11756	Enterococcus faecium strain EC0069	WGS	2723959.0	Good	0.0	175	97.2	98.7		
210	1352.11793	Enterococcus faecium strain EC0104	WGS	2886693.0	Good	0.0	235	97.1	98.8		
211	1352.11810	Enterococcus faecium strain EC0136	WGS	2983377.0	Good	0.0	157	97.1	98.9		
212	1352.11813	Enterococcus faecium strain EC0141	WGS	2981639.0	Good	0.0	166	97.1	98.9		
213	1352.11820	Enterococcus faecium strain EC0154	WGS	2867630.0	Good	0.0	202	97.2	98.7		
214	1352.11840	Enterococcus faecium strain EC0170	WGS	2985060.0	Good	0.0	166	97.1	98.9		
215	1352.11845	Enterococcus faecium strain EC0173	WGS	2980228.0	Good	0.0	189	97.1	98.9		
216	1352.11858	Enterococcus faecium strain EC0185	WGS	2803245.0	Good	0.0	177	97.3	98.7		
217	1352.11864	Enterococcus faecium strain EC0198	WGS	2986259.0	Good	0.0	172	97.1	98.9		
218	1352.11870	Enterococcus faecium strain EC0201	WGS	2971219.0	Good	0.0	165	97.1	98.9		
219	1352.11867	Enterococcus faecium strain EC0203	WGS	2937798.0	Good	0.0	232	97.1	98.8		
220	1352.11860	Enterococcus faecium strain EC0208	WGS	2976076.0	Good	0.0	166	97.1	98.9		
221	1352.11877	Enterococcus faecium strain EC0217	WGS	2933389.0	Good	0.0	201	97.1	98.9		
222	1352.11883	Enterococcus faecium strain EC0235	WGS	2980259.0	Good	0.0	162	97.1	98.9		
223	1352.11896	Enterococcus faecium strain EC0319	WGS	2915469.0	Good	0.0	239	97.0	98.7		
224	1352.11895	Enterococcus faecium strain EC0320	WGS	2753020.0	Good	0.0	84	97.6	99.0		
225	1352.11913	Enterococcus faecium strain EC0327	WGS	2845557.0	Good	0.0	168	97.1	98.6		
226	1352.11914	Enterococcus faecium strain EC0328	WGS	2967307.0	Good	0.0	164	97.1	98.8		
227	1352.11916	Enterococcus faecium strain EC0343	WGS	2808191.0	Good	0.0	184	97.1	98.5		
228	1352.11927	Enterococcus faecium strain EC0364	WGS	2869574.0	Good	0.0	238	97.1	98.8		
229	1352.11938	Enterococcus faecium strain EC0373	WGS	2776069.0	Good	0.0	196	97.1	98.7		
230	1352.11943	Enterococcus faecium strain EC0378	WGS	2839656.0	Good	0.0	214	97.2	98.7		
231	1352.11946	Enterococcus faecium strain EC0383	WGS	2745714.0	Good	0.0	137	97.1	98.6		
232	1352.11951	Enterococcus faecium strain EC0399	WGS	2751183.0	Good	0.0	171	97.3	98.9		
233	1352.11948	Enterococcus faecium strain EC0400	WGS	2882067.0	Good	0.0	181	97.2	98.7		
234	1352.11987	Enterococcus faecium strain EC0493	WGS	2950314.0	Good	0.0	213	97.3	98.8		
235	1352.11983	Enterococcus faecium strain EC0497	WGS	2967659.0	Good	0.0	156	97.1	98.9		
236	1352.11993	Enterococcus faecium strain EC0509	WGS	2951990.0	Good	0.0	171	97.0	98.9		
237	1352.12012	Enterococcus faecium strain EC0524	WGS	2713566.0	Good	0.0	175	97.1	98.7		
238	1352.12202	Enterococcus faecium strain 1001283B150225_161107_B9	WGS	2706529.0	Good	0.0	70	97.3	98.9		
239	1352.12098	Enterococcus faecium strain VRE 3	WGS	2975731.0	Good	0.0	296	97.1	98.9		
240	1352.12099	Enterococcus faecium strain VRE 1	WGS	2972392.0	Good	0.0	324	97.1	98.9		
241	1352.12151	Enterococcus faecium strain 11L2-121	WGS	2761163.0	Good	0.0	57	97.3	98.8		
242	1352.12154	Enterococcus faecium strain 9RL2-57	WGS	2832623.0	Good	0.0	68	97.1	98.7		
243	1352.12177	Enterococcus faecium strain CL9762	WGS	2860669.0	Good	0.0	252	97.0	98.8		
244	1352.12178	Enterococcus faecium strain CL9725	WGS	2842046.0	Good	0.0	191	97.0	98.8		
245	1352.12052	Enterococcus faecium strain VRE 51	WGS	2966678.0	Good	0.0	243	97.3	98.5		
246	1352.12110	Enterococcus faecium strain VET-279	WGS	2906017.0	Good	0.0	67	97.3	98.8		
247	1352.12113	Enterococcus faecium strain VET-272	WGS	2910194.0	Good	0.0	80	97.4	98.7		
248	1352.12119	Enterococcus faecium strain VET-265	WGS	2876620.0	Good	0.0	179	97.2	98.8		
249	1352.12121	Enterococcus faecium strain VET-263	WGS	2775928.0	Good	0.0	215	97.3	98.8		
250	1352.12277	Enterococcus faecium strain VRE34345	WGS	2882189.0	Good	0.0	223	97.2	98.8		
