	genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
102	32022.277	Campylobacter jejuni subsp. jejuni strain CJ096CC21	WGS	1634274	Good		10	99.9	100.0	100.0	0.0
103	32022.222	Campylobacter jejuni subsp. jejuni strain MTVDSCj13	Complete	1684409	Good		1	99.9	99.9	100.0	0.6
104	32022.154	Campylobacter jejuni subsp. jejuni strain P3-2209	WGS	1670422	Good		68	99.8	99.9	100.0	0.6
105	885274.3	Campylobacter jejuni subsp. jejuni H22082	WGS	1659123	Good	0.0	28	99.7	100.0	100.0	0.6
106	32022.543	Campylobacter jejuni subsp. jejuni strain CFSAN065344	WGS	1683582	Good		37	99.9	99.9	100.0	0.0
107	360110.4	Campylobacter jejuni subsp. jejuni 84-25	WGS	1671624	Good	0.0	5	99.8	99.9	100.0	0.0
108	32022.636	Campylobacter jejuni subsp. jejuni strain CFSAN065295	WGS	1648123	Good		28	99.8	99.9	100.0	0.0
109	32022.608	Campylobacter jejuni subsp. jejuni strain CFSAN065335	WGS	1701288	Good		21	99.7	99.8	100.0	0.0
110	32022.576	Campylobacter jejuni subsp. jejuni strain CFSAN065348	WGS	1759041	Good		24	99.7	99.9	100.0	0.0
111	32022.611	Campylobacter jejuni subsp. jejuni strain CFSAN065331	WGS	1758494	Good		34	99.6	99.6	100.0	0.0
112	32022.538	Campylobacter jejuni subsp. jejuni strain CFSAN065403	WGS	1689048	Good		37	99.6	99.6	100.0	0.0
113	32022.569	Campylobacter jejuni subsp. jejuni strain CFSAN065294	WGS	1675840	Good		39	99.6	99.7	100.0	0.0
114	1111074.3	Campylobacter jejuni subsp. jejuni 6399	WGS	1627034	Good	0.0	43	99.9	100.0	100.0	0.0
115	1111076.3	Campylobacter jejuni subsp. jejuni 04199	WGS	1732222	Good	0.0	71	99.7	99.9	100.0	0.0
116	1295394.3	Campylobacter jejuni subsp. jejuni ICDCCJ07002	WGS	1694682	Good	0.0	14	99.7	99.9	100.0	0.0
117	1310163.3	Campylobacter jejuni subsp. jejuni HN-CJD07035	WGS	1652971	Good	0.0	13	99.7	99.9	100.0	0.0
118	1385720.3	Campylobacter jejuni subsp. jejuni NCTC 11168-K12E5	Complete	1641481	Good		1	99.9	100.0	100.0	0.0
119	1385721.3	Campylobacter jejuni subsp. jejuni NCTC 11168-mcK12E5	Complete	1641471	Good		1	99.9	100.0	100.0	0.0
120	1385724.3	Campylobacter jejuni subsp. jejuni NCTC 11168-GSv NCTC 11168-rNRC	Complete	1641482	Good		1	99.9	100.0	100.0	0.0
121	1093788.3	Campylobacter jejuni subsp. jejuni NW	WGS	1652691	Good	0.0	60	99.8	99.9	100.0	0.0
122	1093789.3	Campylobacter jejuni subsp. jejuni D2600	WGS	1622329	Good	0.0	56	99.7	100.0	100.0	0.0
123	32022.292	Campylobacter jejuni subsp. jejuni strain FDAARGOS_262	Complete	1768428	Good		1	99.6	99.8	100.0	0.6
124	32022.540	Campylobacter jejuni subsp. jejuni strain CFSAN065402	WGS	1627423	Good		34	99.7	99.9	100.0	1.3
125	32022.581	Campylobacter jejuni subsp. jejuni strain CFSAN065366	WGS	1678519	Good		32	99.6	99.9	100.0	0.0
126	32022.539	Campylobacter jejuni subsp. jejuni strain CFSAN065401	WGS	1687898	Good		25	99.7	99.9	100.0	0.0
127	32022.591	Campylobacter jejuni subsp. jejuni strain CFSAN065357	WGS	1720836	Good		39	99.5	99.7	100.0	0.0
128	32022.599	Campylobacter jejuni subsp. jejuni strain CFSAN065350	WGS	1774798	Good		37	99.5	99.7	100.0	0.0
129	32022.146	Campylobacter jejuni subsp. jejuni strain 00-6200	Complete	1670781	Good		1	99.8	99.9	100.0	0.0
130	32022.150	Campylobacter jejuni subsp. jejuni strain P10-2209	WGS	1655384	Good		61	99.7	99.9	100.0	0.0
131	32022.158	Campylobacter jejuni subsp. jejuni strain RM3197	Complete	1664565	Good		1	99.8	99.9	100.0	0.0
132	32022.159	Campylobacter jejuni subsp. jejuni strain RM3196	Complete	1664566	Good		1	99.8	99.9	100.0	0.0
133	32022.264	Campylobacter jejuni subsp. jejuni strain ATCC 35925	Complete	1618194	Good		1	99.9	100.0	100.0	0.0
134	32022.283	Campylobacter jejuni subsp. jejuni strain CJ502CC21	WGS	1690290	Good	1.0	24	99.9	100.0	100.0	0.0
135	32022.289	Campylobacter jejuni subsp. jejuni strain CJ097CC21	WGS	1663548	Good	1.0	21	99.8	99.9	100.0	0.0
136	32022.524	Campylobacter jejuni subsp. jejuni strain CFSAN065414	WGS	1761119	Good		26	99.6	99.9	100.0	0.0
137	32022.547	Campylobacter jejuni subsp. jejuni strain CFSAN065374	WGS	1707116	Good		23	99.6	99.9	100.0	0.6
138	32022.548	Campylobacter jejuni subsp. jejuni strain CFSAN065396	WGS	1727475	Good		33	99.7	99.8	100.0	0.0
139	32022.561	Campylobacter jejuni subsp. jejuni strain CFSAN065388	WGS	1726620	Good		33	99.7	99.8	100.0	0.0
140	32022.566	Campylobacter jejuni subsp. jejuni strain CFSAN065382	WGS	1608964	Good		33	99.7	99.9	100.0	0.0
141	32022.570	Campylobacter jejuni subsp. jejuni strain CFSAN065381	WGS	1705393	Good		21	99.6	99.8	100.0	0.6
142	32022.574	Campylobacter jejuni subsp. jejuni strain CFSAN065378	WGS	1707077	Good		23	99.6	99.8	100.0	0.0
143	32022.584	Campylobacter jejuni subsp. jejuni strain CFSAN065321	WGS	1633643	Good		26	99.9	100.0	100.0	0.0
144	32022.589	Campylobacter jejuni subsp. jejuni strain CFSAN065361	WGS	1771119	Good		43	99.3	99.6	99.4	0.6
145	32022.605	Campylobacter jejuni subsp. jejuni strain CFSAN065338	WGS	1681884	Good		53	99.7	99.8	100.0	0.0
146	32022.606	Campylobacter jejuni subsp. jejuni strain CFSAN065337	WGS	1648737	Good		22	99.8	99.9	100.0	0.0
147	32022.619	Campylobacter jejuni subsp. jejuni strain CFSAN065324	WGS	1680116	Good		31	99.7	99.8	100.0	0.0
148	32022.627	Campylobacter jejuni subsp. jejuni strain CFSAN065303	WGS	1701237	Good		24	99.8	99.9	100.0	0.0
149	32022.637	Campylobacter jejuni subsp. jejuni strain CFSAN065296	WGS	1663367	Good		33	99.9	99.9	100.0	0.0
150	32022.638	Campylobacter jejuni subsp. jejuni strain CFSAN065415	WGS	1644103	Good		23	99.8	99.9	100.0	0.6
151	32022.87	Campylobacter jejuni subsp. jejuni strain MTVDSCj20	Complete	1651739	Good		1	100.0	100.0	100.0	0.0
152	407148.6	Campylobacter jejuni subsp. jejuni 81116	Complete	1628115	Good	0.0	1	99.9	100.0	100.0	0.0
153	885273.3	Campylobacter jejuni subsp. jejuni P110B	WGS	1656341	Good	0.0	29	99.9	99.9	99.4	0.0
154	32022.275	Campylobacter jejuni subsp. jejuni strain CJ070CC21	WGS	1619532	Good		7	99.9	100.0	100.0	0.0
155	32022.278	Campylobacter jejuni subsp. jejuni strain CJ507CC21	WGS	1627553	Good		11	99.7	99.9	100.0	0.6
156	32022.281	Campylobacter jejuni subsp. jejuni strain CJ006CC21	WGS	1625765	Good		25	99.9	100.0	100.0	0.0
157	32022.284	Campylobacter jejuni subsp. jejuni strain CJ098CC21	WGS	1626876	Good		22	99.9	100.0	100.0	0.0
158	197.5228	Campylobacter jejuni	WGS	1614704	Good		61	99.3	99.9	100.0	1.3
159	197.5225	Campylobacter jejuni	WGS	1654780	Good		54	99.3	99.8	100.0	1.9
160	197.4872	Campylobacter jejuni strain OXC6614	WGS	1640256	Good		15	99.9	99.9	100.0	0.6
161	197.4951	Campylobacter jejuni strain OXC6303	WGS	1653650	Good		21	99.8	99.9	100.0	0.6
162	197.5058	Campylobacter jejuni strain OXC6423	WGS	1709293	Good		21	99.7	99.8	100.0	0.6
163	197.4990	Campylobacter jejuni strain OXC6560	WGS	1759690	Good		19	99.3	99.5	100.0	0.0
164	197.4887	Campylobacter jejuni strain OXC6389	WGS	1641006	Good		13	99.9	100.0	100.0	0.0
165	197.4959	Campylobacter jejuni strain OXC6638	WGS	1684344	Good		12	99.9	100.0	100.0	0.0
166	197.4989	Campylobacter jejuni strain OXC6430	WGS	1704814	Good		24	99.9	100.0	100.0	0.0
167	197.5007	Campylobacter jejuni strain OXC6629	WGS	1703223	Good		27	99.9	100.0	100.0	0.0
168	197.5062	Campylobacter jejuni strain OXC6547	WGS	1642109	Good		16	99.9	100.0	100.0	0.0
169	197.5065	Campylobacter jejuni strain OXC6344	WGS	1681158	Good		17	99.9	99.9	100.0	0.0
170	197.5085	Campylobacter jejuni strain OXC6368	WGS	1722780	Good		17	99.9	99.9	100.0	0.0
171	197.5188	Campylobacter jejuni	WGS	1703717	Good		93	99.9	100.0	100.0	0.0
172	1365655.3	Campylobacter jejuni 30286	WGS	1645076	Good		18	99.9	99.9	100.0	0.0
173	197.6730	Campylobacter jejuni strain BCW_4731	WGS	1698127	Good		32	99.9	99.9	100.0	0.0
174	197.7895	Campylobacter jejuni strain CDPHFDLB-F15M00667P1	WGS	1696306	Good		18	99.9	100.0	100.0	0.0
175	197.10104	Campylobacter jejuni strain NS4-1-1	Complete	1669964	Good		1	99.9	99.9	100.0	0.0
176	197.5110	Campylobacter jejuni strain OXC6489	WGS	1627281	Good		14	99.8	99.9	100.0	0.0
177	1365659.3	Campylobacter jejuni Cj2	WGS	1677685	Good		48	99.8	99.9	100.0	0.0
178	197.7962	Campylobacter jejuni strain BCW_5152	WGS	1685669	Good		41	99.8	99.9	100.0	0.0
179	197.4878	Campylobacter jejuni strain OXC6257	WGS	1695744	Good		17	99.7	99.8	100.0	0.0
180	197.4920	Campylobacter jejuni strain OXC6275	WGS	1658255	Good		13	99.7	99.8	100.0	0.0
181	197.4929	Campylobacter jejuni strain OXC6473	WGS	1687251	Good		15	99.7	99.8	100.0	0.0
182	197.5020	Campylobacter jejuni strain OXC6571	WGS	1676845	Good		21	99.7	99.9	100.0	0.0
183	197.5035	Campylobacter jejuni strain OXC6292	WGS	1675483	Good		19	99.7	99.9	100.0	0.0
184	197.4836	Campylobacter jejuni strain OXC6334	WGS	1744406	Good		17	99.6	99.7	100.0	0.0
185	197.5048	Campylobacter jejuni strain OXC6482	WGS	1684090	Good		24	99.6	99.8	100.0	0.0
186	197.5206	Campylobacter jejuni	WGS	1713748	Good		59	99.6	99.9	100.0	0.0
187	197.4966	Campylobacter jejuni strain OXC6374	WGS	1710398	Good		24	99.5	99.7	100.0	0.0
188	197.6642	Campylobacter jejuni strain Cj1655	WGS	1720061	Good		35	99.4	99.6	100.0	0.0
189	1316916.3	Campylobacter jejuni HB-CJGB-ZHX	WGS	1609268	Good		11	99.9	99.9	100.0	0.0
190	1316918.3	Campylobacter jejuni HB-CJGB-LXC	WGS	1610259	Good		9	99.9	99.9	100.0	0.0
191	1316920.3	Campylobacter jejuni BJ-CJGB96114	WGS	1613328	Good		11	99.8	99.8	100.0	0.0
192	1321759.3	Campylobacter jejuni HB-CJGB-ZX	WGS	1680820	Good		11	99.5	99.7	100.0	0.0
193	1324967.4	Campylobacter jejuni 255	WGS	1634595	Good		25	99.7	99.8	100.0	0.0
194	1365656.3	Campylobacter jejuni 30318	WGS	1695786	Good		28	99.7	99.8	100.0	0.0
195	197.10103	Campylobacter jejuni strain HF5-7-1	Complete	1629485	Good		1	99.9	100.0	100.0	0.0
196	197.10112	Campylobacter jejuni strain NCTC12662	Complete	1612586	Good		1	100.0	100.0	100.0	0.0
197	197.13330	Campylobacter jejuni strain NCTC13259	WGS	1725158	Good		2	99.6	99.7	100.0	0.0
198	197.4807	Campylobacter jejuni	WGS	1663792	Good		54	99.8	99.9	100.0	0.7
199	197.4814	Campylobacter jejuni strain OXC6543	WGS	1666364	Good		22	99.9	99.9	100.0	0.0
200	197.4817	Campylobacter jejuni strain OXC6408	WGS	1672335	Good		20	99.6	99.7	100.0	0.0
201	197.4818	Campylobacter jejuni strain OXC6305	WGS	1693099	Good		31	99.8	99.9	100.0	0.0
202	197.4825	Campylobacter jejuni strain OXC6596	WGS	1705371	Good		20	99.9	100.0	100.0	0.0
203	197.4828	Campylobacter jejuni strain OXC6519	WGS	1702874	Good		19	99.9	100.0	100.0	0.0
204	197.4848	Campylobacter jejuni strain OXC6498	WGS	1724309	Good		16	99.8	99.9	100.0	0.0
205	197.4850	Campylobacter jejuni strain OXC6626	WGS	1616466	Good		17	99.9	99.9	100.0	0.0
206	197.4854	Campylobacter jejuni strain OXC6319	WGS	1710760	Good		14	99.8	99.9	100.0	0.0
207	197.4864	Campylobacter jejuni strain OXC6302	WGS	1638081	Good		15	99.9	99.9	100.0	0.0
208	197.4869	Campylobacter jejuni strain OXC6414	WGS	1646544	Good		21	99.9	99.9	100.0	0.0
209	197.4873	Campylobacter jejuni strain OXC6307	WGS	1704814	Good		25	99.7	99.9	100.0	0.0
210	197.4875	Campylobacter jejuni strain OXC6538	WGS	1648922	Good		19	99.8	99.9	100.0	0.0
211	197.4880	Campylobacter jejuni strain OXC6582	WGS	1739376	Good		14	99.9	99.9	100.0	0.0
212	197.4886	Campylobacter jejuni strain OXC6332	WGS	1637565	Good		19	99.9	99.9	100.0	0.0
213	197.4889	Campylobacter jejuni strain OXC6586	WGS	1742109	Good		17	99.7	99.8	100.0	0.0
214	197.4893	Campylobacter jejuni strain OXC6611	WGS	1734367	Good		23	99.6	99.6	100.0	0.0
215	197.4896	Campylobacter jejuni strain OXC6379	WGS	1617660	Good		19	99.8	99.9	100.0	0.0
216	197.4907	Campylobacter jejuni strain OXC6325	WGS	1693320	Good		18	99.8	99.9	100.0	0.0
217	197.4909	Campylobacter jejuni strain OXC6506	WGS	1643966	Good		14	99.9	99.9	100.0	0.0
218	197.4911	Campylobacter jejuni strain OXC6535	WGS	1645695	Good		21	99.8	99.8	100.0	0.0
219	197.4915	Campylobacter jejuni strain OXC6411	WGS	1641510	Good		13	99.9	99.9	100.0	0.0
220	197.4918	Campylobacter jejuni strain OXC6432	WGS	1764727	Good		18	99.6	99.6	100.0	0.0
221	197.4922	Campylobacter jejuni strain OXC6492	WGS	1647514	Good		12	99.9	99.9	100.0	0.0
222	197.4924	Campylobacter jejuni strain OXC6324	WGS	1695476	Good		15	99.8	99.9	100.0	0.0
223	197.4925	Campylobacter jejuni strain OXC6615	WGS	1640255	Good		18	99.9	100.0	100.0	0.0
224	197.4934	Campylobacter jejuni strain OXC6397	WGS	1709603	Good		14	99.7	99.9	100.0	0.0
