	genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
46	485.1196	Neisseria gonorrhoeae strain Gr10-2228	WGS	2084296	Good		67	98.6	99.2	100.0	0.0
47	485.1170	Neisseria gonorrhoeae strain GC8231	WGS	2127122	Good		82	98.6	99.2	100.0	0.0
48	485.1173	Neisseria gonorrhoeae strain GC8265	WGS	2077267	Good		72	98.6	99.2	100.0	0.0
49	485.1130	Neisseria gonorrhoeae strain Gr05-1675	WGS	2117016	Good		74	98.6	99.2	100.0	0.0
50	485.1089	Neisseria gonorrhoeae strain Gr04-0005	WGS	2172347	Good		73	98.6	99.2	100.0	0.0
51	485.1098	Neisseria gonorrhoeae strain Gr10-1059	WGS	2115513	Good		74	98.6	99.2	100.0	0.0
52	485.1102	Neisseria gonorrhoeae strain GC8205	WGS	2135344	Good		77	98.6	99.3	100.0	0.0
53	485.1067	Neisseria gonorrhoeae strain Gr10-1078	WGS	2083301	Good		70	98.6	99.2	100.0	0.0
54	485.1069	Neisseria gonorrhoeae strain Gr09-0648	WGS	2184997	Good		81	98.6	99.3	100.0	0.0
55	485.1288	Neisseria gonorrhoeae strain WHO G	WGS	2131912	Good		76	98.6	99.3	100.0	0.0
56	485.1293	Neisseria gonorrhoeae strain WHO O	WGS	2142666	Good		76	98.6	99.3	100.0	0.0
57	485.1026	Neisseria gonorrhoeae strain Gr08-2658	WGS	2081035	Good		79	98.5	99.2	100.0	0.0
58	485.1003	Neisseria gonorrhoeae strain Gr10-1081	WGS	2127942	Good		82	98.5	99.2	100.0	0.0
59	485.998	Neisseria gonorrhoeae strain GC11272	WGS	2120196	Good		74	98.5	99.2	100.0	0.0
60	485.985	Neisseria gonorrhoeae strain Gr09-0443	WGS	2135786	Good		69	98.5	99.2	100.0	0.0
61	485.1052	Neisseria gonorrhoeae strain Gr10-1541	WGS	2130441	Good		74	98.5	99.2	100.0	0.0
62	485.972	Neisseria gonorrhoeae strain Gr07-1613	WGS	2129749	Good		80	98.5	99.2	100.0	0.0
63	485.1164	Neisseria gonorrhoeae strain Gr09-1246	WGS	2167390	Good		91	98.5	99.2	100.0	0.0
64	485.1168	Neisseria gonorrhoeae strain GC8304	WGS	2126959	Good		77	98.5	99.2	100.0	0.0
65	485.1077	Neisseria gonorrhoeae strain GC11287	WGS	2127957	Good		69	98.5	99.2	100.0	0.0
66	485.1085	Neisseria gonorrhoeae strain GC8256	WGS	2127782	Good		82	98.5	99.3	100.0	0.0
67	485.1088	Neisseria gonorrhoeae strain GC8268	WGS	2128350	Good		84	98.5	99.2	100.0	0.0
68	485.1148	Neisseria gonorrhoeae strain Gr10-1623	WGS	2085388	Good		69	98.5	99.2	100.0	0.0
69	485.1066	Neisseria gonorrhoeae strain Gr10-1644	WGS	2131403	Good		71	98.5	99.2	100.0	0.0
70	485.1290	Neisseria gonorrhoeae strain WHO_Y	WGS	2144561	Good		79	98.5	99.3	100.0	0.0
71	485.1007	Neisseria gonorrhoeae strain Gr09-1195	WGS	2172233	Good		73	98.4	99.2	100.0	0.0
72	485.1046	Neisseria gonorrhoeae strain Gr10-2190	WGS	2126944	Good		77	98.4	99.2	100.0	0.0
73	485.1187	Neisseria gonorrhoeae strain Gr05-0373	WGS	2166274	Good		77	98.4	99.2	100.0	0.0
74	485.1159	Neisseria gonorrhoeae strain Gr09-0596	WGS	2170195	Good		74	98.4	99.2	100.0	0.0
75	485.963	Neisseria gonorrhoeae strain GC11251	WGS	2136313	Good		73	98.4	99.2	100.0	0.0
76	485.1140	Neisseria gonorrhoeae strain Gr10-1681	WGS	2134080	Good		78	98.4	99.2	100.0	0.0
77	485.1123	Neisseria gonorrhoeae strain GC8302	WGS	2089182	Good		73	98.4	99.1	100.0	0.0
78	485.1144	Neisseria gonorrhoeae strain Gr08-2659	WGS	2161789	Good		78	98.4	99.2	100.0	0.0
79	485.1292	Neisseria gonorrhoeae strain WHO F	WGS	2175259	Good		85	98.4	99.2	100.0	0.0
80	485.939	Neisseria gonorrhoeae strain NCTC13800	Complete	2226638	Good		1	98.3	99.2	100.0	0.0
81	485.1347	Neisseria gonorrhoeae strain RIVM0610	Complete	2229240	Good		1	98.2	99.3	100.0	0.0
82	485.1186	Neisseria gonorrhoeae strain Gr09-0042	WGS	2119882	Good		74	98.7	99.3	99.4	0.0
83	485.1118	Neisseria gonorrhoeae strain Gr08-1470	WGS	2131954	Good		81	98.7	99.3	99.4	0.0
84	485.508	Neisseria gonorrhoeae strain 32867	Complete	2218818	Good		1	99.1	99.6	100.0	0.0
85	485.510	Neisseria gonorrhoeae strain 34769	Complete	2220340	Good		1	99.1	99.6	100.0	0.0
86	485.1341	Neisseria gonorrhoeae strain LRRBGS_0179	WGS	2189362	Good		2	97.0	98.8	100.0	1.8
87	1193404.3	Neisseria gonorrhoeae 3502	WGS	2234003	Good		2	98.4	99.4	100.0	0.6
88	485.49	Neisseria gonorrhoeae strain FA6140	Complete	2168698	Good		1	98.6	99.3	99.4	0.6
89	485.1072	Neisseria gonorrhoeae strain Gr10-1097	WGS	2162180	Good		64	98.6	99.3	100.0	0.6
90	485.1079	Neisseria gonorrhoeae strain Gr05-0893	WGS	2127196	Good		69	98.7	99.2	100.0	0.6
91	485.1106	Neisseria gonorrhoeae strain Gr05-0889	WGS	2136127	Good		70	98.7	99.2	100.0	0.0
92	485.1116	Neisseria gonorrhoeae strain Gr04-0064	WGS	2165069	Good		74	98.5	99.2	100.0	0.0
93	485.1135	Neisseria gonorrhoeae strain GC11216	WGS	2145062	Good		65	98.6	99.2	100.0	0.0
94	485.1188	Neisseria gonorrhoeae strain Gr08-1774	WGS	2138004	Good		68	98.8	99.3	100.0	0.0
95	485.1199	Neisseria gonorrhoeae strain Gr08-1151	WGS	2187263	Good		73	98.7	99.2	100.0	0.0
96	485.1358	Neisseria gonorrhoeae strain NCTC12700	WGS	2183733	Good		3	97.6	98.8	99.4	0.6
97	485.881	Neisseria gonorrhoeae strain FDAARGOS_207	Complete	2189343	Good		1	99.0	99.5	100.0	0.6
98	485.957	Neisseria gonorrhoeae strain Gr09-1211	WGS	2084855	Good		67	98.6	99.2	100.0	0.0
99	485.970	Neisseria gonorrhoeae strain Gr10-2220	WGS	2139781	Good		63	98.8	99.3	100.0	0.0
100	485.971	Neisseria gonorrhoeae strain Gr08-2086	WGS	2134118	Good		70	98.7	99.2	100.0	0.0
101	485.978	Neisseria gonorrhoeae strain Gr05-0378	WGS	2079164	Good		79	98.4	99.2	100.0	0.0
102	485.991	Neisseria gonorrhoeae strain Gr04-0027	WGS	2217595	Good		78	98.6	99.2	100.0	0.0
103	485.1354	Neisseria gonorrhoeae strain NCTC13483	WGS	2217568	Good		4	97.9	98.8	100.0	0.0
104	485.102	Neisseria gonorrhoeae strain GCGS230	WGS	2090879	Good		78	98.6	99.2	100.0	0.0
105	485.106	Neisseria gonorrhoeae strain GCGS012	WGS	2157572	Good		59	98.4	99.3	100.0	0.0
106	485.107	Neisseria gonorrhoeae strain GCGS130	WGS	2153678	Good		76	98.7	99.3	100.0	0.0
107	485.109	Neisseria gonorrhoeae strain GCGS205	WGS	2149820	Good		70	98.5	99.2	100.0	0.0
108	485.111	Neisseria gonorrhoeae strain GCGS076	WGS	2145574	Good		76	98.6	99.3	100.0	0.0
109	485.116	Neisseria gonorrhoeae strain GCGS208	WGS	2122852	Good		87	98.5	99.1	100.0	0.0
110	485.122	Neisseria gonorrhoeae strain GCGS145	WGS	2143857	Good		73	98.5	99.2	100.0	0.0
111	485.126	Neisseria gonorrhoeae strain GCGS069	WGS	2145312	Good		68	98.6	99.3	100.0	0.0
112	485.127	Neisseria gonorrhoeae strain GCGS191	WGS	2144754	Good		64	98.6	99.2	100.0	0.0
113	485.132	Neisseria gonorrhoeae strain GCGS081	WGS	2146000	Good		77	98.5	99.2	100.0	0.0
114	485.138	Neisseria gonorrhoeae strain GCGS239	WGS	2151118	Good		77	98.5	99.3	100.0	0.0
115	485.140	Neisseria gonorrhoeae strain GCGS180	WGS	2128202	Good		73	98.7	99.2	99.4	0.0
116	485.144	Neisseria gonorrhoeae strain GCGS049	WGS	2141855	Good		85	98.5	99.2	100.0	0.0
117	485.145	Neisseria gonorrhoeae strain GCGS192	WGS	2096874	Good		70	98.6	99.2	100.0	0.0
118	485.148	Neisseria gonorrhoeae strain GCGS214	WGS	2145698	Good		80	98.7	99.3	100.0	0.6
119	485.153	Neisseria gonorrhoeae strain GCGS007	WGS	2142896	Good		83	98.5	99.2	100.0	0.0
120	485.158	Neisseria gonorrhoeae strain GCGS172	WGS	2101892	Good		78	98.5	99.3	100.0	0.0
121	485.159	Neisseria gonorrhoeae strain GCGS212	WGS	2130518	Good		74	98.7	99.2	99.4	0.0
122	485.163	Neisseria gonorrhoeae strain GCGS077	WGS	2146004	Good		77	98.7	99.4	100.0	0.0
123	485.171	Neisseria gonorrhoeae strain GCGS083	WGS	2092691	Good		80	98.6	99.3	100.0	0.0
124	485.175	Neisseria gonorrhoeae strain GCGS103	WGS	2148939	Good		74	98.6	99.3	100.0	0.0
125	485.176	Neisseria gonorrhoeae strain GCGS030	WGS	2141032	Good		81	98.5	99.2	100.0	0.0
126	485.178	Neisseria gonorrhoeae strain GCGS165	WGS	2150275	Good		75	98.6	99.3	100.0	0.0
127	485.180	Neisseria gonorrhoeae strain GCGS121	WGS	2142458	Good		87	98.7	99.3	100.0	0.0
128	485.183	Neisseria gonorrhoeae strain GCGS050	WGS	2142290	Good		69	98.8	99.3	100.0	0.0
129	485.185	Neisseria gonorrhoeae strain GCGS169	WGS	2146160	Good		69	98.7	99.3	100.0	0.0
130	485.188	Neisseria gonorrhoeae strain GCGS142	WGS	2131423	Good		77	98.6	99.2	100.0	0.0
131	485.197	Neisseria gonorrhoeae strain GCGS138	WGS	2092152	Good		70	98.6	99.2	100.0	0.6
132	485.205	Neisseria gonorrhoeae strain GCGS206	WGS	2148402	Good		76	98.7	99.3	100.0	0.0
133	485.207	Neisseria gonorrhoeae strain GCGS019	WGS	2146032	Good		66	98.5	99.2	100.0	0.0
134	485.212	Neisseria gonorrhoeae strain GCGS113	WGS	2145881	Good		76	98.6	99.3	100.0	0.0
135	485.215	Neisseria gonorrhoeae strain GCGS220	WGS	2151815	Good		77	98.6	99.3	100.0	0.6
136	485.218	Neisseria gonorrhoeae strain GCGS235	WGS	2146005	Good		69	98.6	99.2	100.0	0.0
137	485.220	Neisseria gonorrhoeae strain GCGS139	WGS	2149343	Good		68	98.6	99.3	100.0	0.0
138	485.221	Neisseria gonorrhoeae strain GCGS140	WGS	2149718	Good		79	98.7	99.3	100.0	0.0
139	485.229	Neisseria gonorrhoeae strain GCGS109	WGS	2144089	Good		85	98.6	99.3	100.0	0.0
140	485.230	Neisseria gonorrhoeae strain GCGS023	WGS	2144967	Good		80	98.7	99.3	100.0	0.0
141	485.236	Neisseria gonorrhoeae strain GCGS211	WGS	2150371	Good		71	98.7	99.3	100.0	0.0
142	485.238	Neisseria gonorrhoeae strain GCGS238	WGS	2143916	Good		75	98.6	99.3	100.0	0.0
143	485.241	Neisseria gonorrhoeae strain GCGS131	WGS	2148251	Good		78	98.6	99.3	100.0	0.0
144	485.244	Neisseria gonorrhoeae strain GCGS047	WGS	2143246	Good		79	98.6	99.3	100.0	0.0
145	485.245	Neisseria gonorrhoeae strain GCGS177	WGS	2172943	Good		75	98.3	99.3	100.0	0.6
146	485.246	Neisseria gonorrhoeae strain GCGS104	WGS	2144748	Good		71	98.7	99.3	100.0	0.0
147	485.248	Neisseria gonorrhoeae strain GCGS039	WGS	2150043	Good		72	98.5	99.2	100.0	0.0
148	485.250	Neisseria gonorrhoeae strain GCGS173	WGS	2143350	Good		63	98.7	99.3	100.0	0.0
149	485.251	Neisseria gonorrhoeae strain GCGS183	WGS	2146559	Good		74	98.7	99.3	100.0	0.0
150	485.255	Neisseria gonorrhoeae strain GCGS068	WGS	2146862	Good		70	98.7	99.3	100.0	0.0
151	485.256	Neisseria gonorrhoeae strain GCGS088	WGS	2147303	Good		75	98.5	99.2	100.0	0.0
152	485.257	Neisseria gonorrhoeae strain GCGS048	WGS	2145388	Good		73	98.5	99.2	100.0	0.0
153	485.259	Neisseria gonorrhoeae strain GCGS028	WGS	2144588	Good		73	98.5	99.2	100.0	0.0
154	485.261	Neisseria gonorrhoeae strain GCGS011	WGS	2149983	Good		67	98.4	99.2	100.0	0.0
155	485.264	Neisseria gonorrhoeae strain GCGS133	WGS	2147164	Good		73	98.6	99.3	100.0	0.0
156	485.273	Neisseria gonorrhoeae strain GCGS078	WGS	2145277	Good		79	98.7	99.3	100.0	0.0
157	485.276	Neisseria gonorrhoeae strain GCGS097	WGS	2146830	Good		73	98.7	99.3	100.0	0.6
158	485.279	Neisseria gonorrhoeae strain GCGS202	WGS	2095352	Good		64	98.6	99.2	100.0	0.0
159	485.281	Neisseria gonorrhoeae strain GCGS059	WGS	2144393	Good		79	98.6	99.3	100.0	0.0
160	485.285	Neisseria gonorrhoeae strain GCGS005	WGS	2145485	Good		77	98.5	99.3	100.0	0.0
161	485.52	Neisseria gonorrhoeae strain GCGS070	WGS	2151940	Good		78	98.5	99.2	100.0	0.0
162	485.54	Neisseria gonorrhoeae strain GCGS035	WGS	2145538	Good		71	98.6	99.3	100.0	0.0
163	485.55	Neisseria gonorrhoeae strain GCGS210	WGS	2133231	Good		71	98.6	99.2	99.4	0.0
164	485.59	Neisseria gonorrhoeae strain GCGS161	WGS	2147796	Good		69	98.7	99.3	100.0	0.0
165	485.62	Neisseria gonorrhoeae strain GCGS221	WGS	2148193	Good		66	98.6	99.2	100.0	0.0
166	485.63	Neisseria gonorrhoeae strain GCGS117	WGS	2145957	Good		73	98.7	99.3	100.0	0.0
167	485.67	Neisseria gonorrhoeae strain GCGS038	WGS	2088422	Good		86	98.6	99.2	100.0	0.0
168	485.72	Neisseria gonorrhoeae strain GCGS227	WGS	2143545	Good		71	98.5	99.2	100.0	0.0
169	485.74	Neisseria gonorrhoeae strain GCGS129	WGS	2145015	Good		79	98.7	99.3	100.0	0.6
170	485.75	Neisseria gonorrhoeae strain GCGS115	WGS	2152558	Good		72	98.6	99.3	100.0	0.0
171	485.77	Neisseria gonorrhoeae strain GCGS156	WGS	2099068	Good		77	98.6	99.2	100.0	0.0
172	485.78	Neisseria gonorrhoeae strain GCGS184	WGS	2149216	Good		92	98.5	99.2	100.0	0.0
173	485.81	Neisseria gonorrhoeae strain GCGS043	WGS	2140606	Good		90	98.5	99.3	100.0	0.0
174	485.87	Neisseria gonorrhoeae strain GCGS178	WGS	2151703	Good		79	98.7	99.3	100.0	0.0
175	485.92	Neisseria gonorrhoeae strain GCGS064	WGS	2135277	Good		78	98.5	99.2	100.0	0.0
176	485.94	Neisseria gonorrhoeae strain GCGS123	WGS	2147747	Good		75	98.4	99.2	100.0	0.0
177	485.96	Neisseria gonorrhoeae strain GCGS071	WGS	2149750	Good		68	98.7	99.3	100.0	0.0
178	485.98	Neisseria gonorrhoeae strain GCGS163	WGS	2143672	Good		75	98.5	99.2	100.0	0.0
179	485.99	Neisseria gonorrhoeae strain GCGS124	WGS	2146830	Good		73	98.7	99.3	100.0	0.0
180	485.696	Neisseria gonorrhoeae strain 18438	WGS	2141072	Good		65	98.4	99.2	100.0	0.0
181	485.697	Neisseria gonorrhoeae strain 19984	WGS	2130517	Good		57	98.2	99.1	99.4	0.0
182	485.703	Neisseria gonorrhoeae strain 22890	WGS	2100434	Good		60	98.4	99.2	100.0	0.6
183	485.705	Neisseria gonorrhoeae strain 23435	WGS	2161780	Good		73	98.5	99.2	100.0	0.0
184	485.704	Neisseria gonorrhoeae strain 23693	WGS	2140206	Good		73	98.7	99.2	100.0	0.0
185	485.708	Neisseria gonorrhoeae strain 23836	WGS	2132350	Good		70	98.4	99.1	100.0	0.6
186	485.710	Neisseria gonorrhoeae strain 25151	WGS	2143232	Good		57	98.6	99.2	100.0	0.0
187	485.712	Neisseria gonorrhoeae strain 26539	WGS	2132647	Good		77	98.3	99.1	99.4	0.0
188	485.715	Neisseria gonorrhoeae strain 27441	WGS	2189707	Good		65	98.6	99.2	100.0	0.0
189	485.717	Neisseria gonorrhoeae strain 27521	WGS	2140795	Good		74	98.7	99.2	100.0	0.0
190	485.719	Neisseria gonorrhoeae strain 27775	WGS	2144829	Good		77	98.8	99.3	100.0	0.0
191	485.728	Neisseria gonorrhoeae strain 28445	WGS	2149219	Good		48	98.7	99.2	100.0	0.0
192	485.731	Neisseria gonorrhoeae strain 28885	WGS	2143447	Good		74	98.7	99.3	100.0	0.0
193	485.732	Neisseria gonorrhoeae strain 28894	WGS	2139501	Good		77	98.4	99.2	100.0	1.2
194	485.734	Neisseria gonorrhoeae strain 29055	WGS	2143283	Good		61	98.7	99.2	100.0	0.0
195	485.736	Neisseria gonorrhoeae strain 29506	WGS	2148232	Good		58	98.7	99.2	100.0	0.0
196	485.741	Neisseria gonorrhoeae strain 30871	WGS	2135876	Good		72	98.4	99.2	100.0	0.6
197	485.743	Neisseria gonorrhoeae strain 31341	WGS	2150889	Good		62	98.5	99.2	100.0	0.0
198	485.746	Neisseria gonorrhoeae strain 31350	WGS	2141752	Good		59	98.5	99.2	100.0	0.0
199	485.747	Neisseria gonorrhoeae strain 31352	WGS	2141501	Good		60	98.6	99.1	100.0	0.0
200	485.750	Neisseria gonorrhoeae strain 31623	WGS	2196699	Good		88	98.7	99.3	100.0	0.0
201	485.752	Neisseria gonorrhoeae strain 31823	WGS	2141317	Good		85	98.4	99.2	100.0	0.0
202	485.760	Neisseria gonorrhoeae strain 32320	WGS	2144026	Good		76	98.4	99.2	100.0	0.0
203	485.765	Neisseria gonorrhoeae strain 32664	WGS	2140253	Good		82	98.6	99.2	100.0	0.0
204	485.771	Neisseria gonorrhoeae strain 32838	WGS	2181074	Good		83	98.7	99.3	100.0	0.6
205	485.778	Neisseria gonorrhoeae strain 33264	WGS	2144912	Good		64	98.7	99.3	100.0	0.0
206	485.781	Neisseria gonorrhoeae strain 33288	WGS	2141508	Good		57	98.7	99.2	100.0	0.0
207	485.785	Neisseria gonorrhoeae strain 33375	WGS	2143767	Good		72	98.4	99.2	100.0	0.0
208	485.787	Neisseria gonorrhoeae strain 33386	WGS	2149964	Good		74	98.6	99.3	100.0	0.0
209	485.790	Neisseria gonorrhoeae strain 33457	WGS	2145731	Good		89	98.4	99.3	99.4	1.2
210	485.789	Neisseria gonorrhoeae strain 33467	WGS	2143498	Good		66	98.5	99.2	100.0	0.0
211	485.793	Neisseria gonorrhoeae strain 33546	WGS	2140968	Good		74	98.4	99.2	100.0	0.0
212	485.795	Neisseria gonorrhoeae strain 33577	WGS	2139711	Good		75	98.5	99.2	100.0	0.6
213	485.796	Neisseria gonorrhoeae strain 33588	WGS	2143481	Good		71	98.2	99.1	100.0	0.0
214	485.797	Neisseria gonorrhoeae strain 33608	WGS	2148434	Good		71	98.4	99.2	100.0	0.0
215	485.800	Neisseria gonorrhoeae strain 33680	WGS	2140632	Good		58	98.7	99.2	100.0	0.0
216	485.799	Neisseria gonorrhoeae strain 33681	WGS	2143283	Good		80	98.7	99.3	100.0	0.6
217	485.805	Neisseria gonorrhoeae strain 33901	WGS	2145426	Good		78	98.6	99.3	100.0	0.0
218	485.806	Neisseria gonorrhoeae strain 33965	WGS	2137826	Good		60	98.5	99.2	100.0	0.0
219	485.811	Neisseria gonorrhoeae strain 34225	WGS	2144997	Good		72	98.4	99.2	100.0	0.0
220	485.822	Neisseria gonorrhoeae strain 34530	WGS	2146730	Good		91	98.6	99.3	100.0	0.0
221	485.828	Neisseria gonorrhoeae strain 34688	WGS	2138003	Good		58	98.7	99.2	100.0	0.0
222	485.831	Neisseria gonorrhoeae strain 34769	WGS	2138620	Good		61	98.7	99.2	100.0	0.0
223	485.832	Neisseria gonorrhoeae strain 34772	WGS	2107550	Good		60	98.4	99.2	100.0	1.2
224	485.833	Neisseria gonorrhoeae strain 34780	WGS	2079404	Good		68	98.2	99.0	99.4	0.0
225	485.834	Neisseria gonorrhoeae strain 34796	WGS	2081581	Good		59	98.2	99.0	99.4	0.0
226	485.841	Neisseria gonorrhoeae strain 35325	WGS	2145862	Good		67	98.4	99.2	100.0	0.0
227	485.843	Neisseria gonorrhoeae strain 35332	WGS	2077940	Good		75	98.5	99.2	100.0	0.6
228	485.845	Neisseria gonorrhoeae strain 35334	WGS	2141202	Good		71	98.5	99.2	100.0	0.0
229	485.847	Neisseria gonorrhoeae strain 35336	WGS	2145984	Good		53	98.4	99.2	100.0	0.0
230	485.851	Neisseria gonorrhoeae strain 35416	WGS	2147683	Good		66	98.4	99.2	100.0	0.0
231	485.852	Neisseria gonorrhoeae strain 35417	WGS	2144812	Good		55	98.7	99.3	100.0	0.6
232	485.855	Neisseria gonorrhoeae strain 35425	WGS	2124682	Good		57	98.6	99.2	100.0	0.0
233	485.859	Neisseria gonorrhoeae strain 35439	WGS	2099204	Good		62	98.6	99.2	100.0	0.0
234	485.860	Neisseria gonorrhoeae strain 35476	WGS	2080907	Good		67	98.4	99.2	99.4	0.0
235	485.861	Neisseria gonorrhoeae strain 35477	WGS	2148846	Good		63	98.8	99.3	100.0	0.0
236	485.865	Neisseria gonorrhoeae strain 883218	WGS	2093319	Good		69	98.4	99.2	99.4	0.0
237	485.868	Neisseria gonorrhoeae strain WHO-G	WGS	2144226	Good		68	98.7	99.3	100.0	0.0
238	485.871	Neisseria gonorrhoeae strain WHO-M	WGS	2152039	Good		62	98.6	99.2	100.0	0.6
239	485.874	Neisseria gonorrhoeae strain WHO-P	WGS	2099807	Good		66	98.6	99.2	100.0	0.0
240	485.511	Neisseria gonorrhoeae 19255	WGS	2154037	Good		56	98.7	99.2	100.0	0.0
241	485.295	Neisseria gonorrhoeae 19366	WGS	2152295	Good		60	98.7	99.2	100.0	0.0
242	485.512	Neisseria gonorrhoeae 19398	WGS	2162102	Good		58	98.4	99.2	100.0	0.6
243	485.298	Neisseria gonorrhoeae 19432	WGS	2151440	Good		58	98.7	99.2	100.0	0.0
244	485.514	Neisseria gonorrhoeae 19439	WGS	2170414	Good		76	98.7	99.2	100.0	0.0
